split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
3,6.75e-06,23,512,0.48490338164251207,3758.445652173913,24.795289855072465,0.45953387349033814,0.491243961352657,4797.000603864734,31,0.45886420727657007,0.0,0.8179347826086957
3,7e-06,23,512,0.4846014492753623,3741.342089371981,24.64100241545894,0.4584120546497585,0.491243961352657,4640.856582125604,30,0.4587579652777778,0.0,0.8291062801932367
3,7.25e-06,23,512,0.4839975845410628,3726.6455314009663,24.504227053140095,0.4569794044384058,0.491243961352657,4490.005132850241,29,0.45869142413949276,0.0,0.8381642512077294
3,7.5e-06,23,512,0.48792270531400966,4316.990036231884,29.42421497584541,0.4555452800422705,0.4921497584541063,4337.989130434783,28,0.4596148399758454,0.0,0.6002415458937198
3,7.75e-06,23,512,0.48731884057971014,4267.225241545893,29.016908212560388,0.4542478449577294,0.4882246376811594,4183.800120772947,27,0.4558001867451691,0.0,0.6132246376811594
3,8e-06,23,512,0.4870169082125604,4223.522946859904,28.668176328502415,0.4532287246376811,0.4882246376811594,4183.800120772947,27,0.4547542367149759,0.0,0.6246980676328503
3,8.25e-06,23,512,0.4839975845410628,3679.4710144927535,24.0606884057971,0.45364194867149754,0.4867149758454106,4029.159118357488,26,0.45347441311896136,0.0,0.876207729468599
3,8.5e-06,23,512,0.4839975845410628,3670.665760869565,23.97584541062802,0.45279692557367146,0.4846014492753623,3872.8819444444443,25,0.4516819527475845,0.0,0.8813405797101449
3,8.75e-06,23,512,0.4839975845410628,3661.876811594203,23.896437198067634,0.45195616243961356,0.4846014492753623,3872.8819444444443,25,0.45071373226147343,0.0,0.8885869565217391
3,9e-06,23,512,0.48339371980676327,3654.0978260869565,23.823067632850243,0.45050683937198066,0.48278985507246375,3719.786231884058,24,0.4493117789855072,0.0,0.8934178743961353
3,9.25e-06,23,512,0.4839975845410628,3646.0549516908213,23.7530193236715,0.4502715762379227,0.48278985507246375,3719.786231884058,24,0.44838183242753626,0.0,0.898852657004831
3,9.5e-06,23,512,0.48339371980676327,3639.5498188405795,23.693236714975846,0.44881799652777776,0.48128019323671495,3569.3674516908213,23,0.44737120244565215,0.0,0.9033816425120773
3,9.75e-06,23,512,0.4830917874396135,3633.602657004831,23.636473429951693,0.4476641615338164,0.48128019323671495,3569.3674516908213,23,0.44647886058272945,0.0,0.9115338164251208
3,1e-05,23,512,0.4830917874396135,3628.7675120772947,23.58695652173913,0.44680411231884054,0.48128019323671495,3569.3674516908213,23,0.44558651871980676,0.0,0.9154589371980676
4,1e-06,125,512,0.5193236714975845,18077.87801932367,129.34571256038646,0.5012457934782609,0.5193236714975845,19342.790760869564,137,0.4999808807367149,0.0,0.8916062801932367
4,1.25e-06,125,512,0.5217391304347826,19371.45138888889,141.63013285024155,0.49752481619867145,0.5132850241545893,17085.619263285025,121,0.49192800007548315,0.0,0.7430555555555556
4,1.5e-06,123,512,0.5184178743961353,18480.829106280195,133.98339371980677,0.490696630736715,0.5105676328502415,15119.483091787439,107,0.48788840821256035,0.0,0.794987922705314
4,1.75e-06,123,512,0.518719806763285,18069.39734299517,129.96195652173913,0.48709836141304347,0.5096618357487923,13708.798611111111,97,0.4856714381793479,0.0,0.8499396135265701
4,2e-06,125,512,0.5193236714975845,18077.87801932367,129.34571256038646,0.4831679154589372,0.5075483091787439,12440.671799516907,88,0.48266696557971017,0.0,0.8916062801932367
4,2.25e-06,55,512,0.5123792270531401,14105.361111111111,108.19142512077295,0.48064216455314007,0.5018115942028986,11319.870471014492,80,0.47634188564311597,0.0012077294685990338,0.34057971014492755
4,2.5e-06,55,512,0.4969806763285024,7782.227355072464,55.20259661835749,0.4775251079408212,0.5027173913043478,10464.130132850241,74,0.4765570659722222,0.0,0.9830917874396136
4,2.75e-06,55,512,0.4969806763285024,7777.400966183575,55.14039855072464,0.4755928236714975,0.5027173913043478,9755.431461352657,69,0.475889954785628,0.0,0.9879227053140096
