generator,split_seed,method,target,attained_quality,mean_length,samples,matched_feasible,matched_length,matched_saving_percent
llama3.1_8b,73,shape_empirical_moment,0.35,0.3090196267791987,10871.74,5.4625,True,11145.829475704322,2.459121380797924
llama3.1_8b,73,shape_empirical_moment,0.4,0.3441577745646627,18862.0375,9.26,True,16720.000805304484,-12.811223633529645
llama3.1_8b,73,shape_empirical_moment,0.45,0.40457001159452716,45096.12,21.48,True,34866.255609092485,-29.340301137010407
llama3.1_8b,73,shape_empirical_moment,0.5,0.4829959180894706,111662.565,54.61,True,96788.1548770537,-15.36800669652263
llama3.1_8b,73,shape_empirical_moment,0.55,0.5414358007144433,298082.16,148.2775,True,216193.72689064662,-37.87734005379977
llama3.1_8b,73,shape_empirical_moment,0.6,0.5916301544395847,800483.5875,378.4075,True,467857.58308704325,-71.09556763368157
llama3.1_8b,74,rank_jensen_bound,0.3,0.3090047821059683,10246.465,5.31,True,10350.27222467842,1.0029419751000246
llama3.1_8b,74,rank_jensen_bound,0.35,0.33707803918856816,17553.955,8.615,True,15070.92866103333,-16.475602763528883
llama3.1_8b,74,rank_jensen_bound,0.4,0.3858983330187825,39003.6625,19.0825,True,28898.53085063609,-34.96763105914597
llama3.1_8b,74,rank_jensen_bound,0.45,0.45980346308247655,92439.06,47.435,True,73173.5011543678,-26.328600574939443
llama3.1_8b,74,rank_jensen_bound,0.5,0.5390411692422891,240233.5425,126.19,True,206913.45911460355,-16.103391015729617
llama3.1_8b,74,rank_jensen_bound,0.55,0.5929502819795464,670760.055,321.445,True,406893.49401469546,-64.84904891985683
llama3.1_8b,74,rank_jensen_bound,0.6,0.6218644342474314,1224186.9725,548.3625,True,647499.3553493858,-89.06381332834499
llama3.1_8b,74,rank_empirical_bound,0.3,0.3090047821059683,10246.465,5.31,True,10350.27222467842,1.0029419751000246
llama3.1_8b,74,rank_empirical_bound,0.35,0.33707803918856816,17553.955,8.615,True,15070.92866103333,-16.475602763528883
llama3.1_8b,74,rank_empirical_bound,0.4,0.3858983330187825,39003.6625,19.0825,True,28898.53085063609,-34.96763105914597
llama3.1_8b,74,rank_empirical_bound,0.45,0.45980346308247655,92439.06,47.435,True,73173.5011543678,-26.328600574939443
llama3.1_8b,74,rank_empirical_bound,0.5,0.5390411692422891,240233.5425,126.19,True,206913.45911460355,-16.103391015729617
llama3.1_8b,74,rank_empirical_bound,0.55,0.5929502819795464,670760.055,321.445,True,406893.49401469546,-64.84904891985683
llama3.1_8b,74,rank_empirical_bound,0.6,0.6218644342474314,1224186.9725,548.3625,True,647499.3553493858,-89.06381332834499
llama3.1_8b,74,shape_jensen_bound,0.3,0.3090047821059683,10246.465,5.31,True,10350.27222467842,1.0029419751000246
llama3.1_8b,74,shape_jensen_bound,0.35,0.33707803918856816,17553.955,8.615,True,15070.92866103333,-16.475602763528883
llama3.1_8b,74,shape_jensen_bound,0.4,0.3858983330187825,39003.6625,19.0825,True,28898.53085063609,-34.96763105914597
llama3.1_8b,74,shape_jensen_bound,0.45,0.45980346308247655,92439.06,47.435,True,73173.5011543678,-26.328600574939443
llama3.1_8b,74,shape_jensen_bound,0.5,0.5390411692422891,240233.5425,126.19,True,206913.45911460355,-16.103391015729617
llama3.1_8b,74,shape_jensen_bound,0.55,0.5929502819795464,670760.055,321.445,True,406893.49401469546,-64.84904891985683
llama3.1_8b,74,shape_jensen_bound,0.6,0.6218644342474314,1224186.9725,548.3625,True,647499.3553493858,-89.06381332834499
llama3.1_8b,74,shape_empirical_bound,0.3,0.3090047821059683,10246.465,5.31,True,10350.27222467842,1.0029419751000246
llama3.1_8b,74,shape_empirical_bound,0.35,0.33707803918856816,17553.955,8.615,True,15070.92866103333,-16.475602763528883
llama3.1_8b,74,shape_empirical_bound,0.4,0.3858983330187825,39003.6625,19.0825,True,28898.53085063609,-34.96763105914597
llama3.1_8b,74,shape_empirical_bound,0.45,0.45980346308247655,92439.06,47.435,True,73173.5011543678,-26.328600574939443
llama3.1_8b,74,shape_empirical_bound,0.5,0.5390411692422891,240233.5425,126.19,True,206913.45911460355,-16.103391015729617
llama3.1_8b,74,shape_empirical_bound,0.55,0.5929502819795464,670760.055,321.445,True,406893.49401469546,-64.84904891985683
llama3.1_8b,74,shape_empirical_bound,0.6,0.6218644342474314,1224186.9725,548.3625,True,647499.3553493858,-89.06381332834499
llama3.1_8b,74,rank_jensen_moment,0.3,0.29371508473277713,8334.345,4.385,True,8343.512162851848,0.10987175032433072
llama3.1_8b,74,rank_jensen_moment,0.35,0.31100847457621383,10825.1275,5.5575,True,10687.196514399167,-1.290618970232238
llama3.1_8b,74,rank_jensen_moment,0.4,0.3430085229040176,18693.165,9.4825,True,16082.565146839235,-16.232484241942192
llama3.1_8b,74,rank_jensen_moment,0.45,0.4033405475031052,46180.0425,22.42,True,35474.41715017732,-30.178439026923275
llama3.1_8b,74,rank_jensen_moment,0.5,0.4815402814425152,104982.0125,54.9425,True,103956.96561985409,-0.9860300115860143
llama3.1_8b,74,rank_jensen_moment,0.55,0.5484276878565266,274123.82,144.2575,True,230078.72226337215,-19.143490238184313
llama3.1_8b,74,rank_jensen_moment,0.6,0.5996614249463706,728856.6375,356.3325,True,454510.33041098446,-60.360851829471464
llama3.1_8b,74,rank_empirical_moment,0.3,0.29371508473277713,8334.345,4.385,True,8343.512162851848,0.10987175032433072
llama3.1_8b,74,rank_empirical_moment,0.35,0.31100847457621383,10825.1275,5.5575,True,10687.196514399167,-1.290618970232238
llama3.1_8b,74,rank_empirical_moment,0.4,0.3430085229040176,18693.165,9.4825,True,16082.565146839235,-16.232484241942192
llama3.1_8b,74,rank_empirical_moment,0.45,0.4033405475031052,46180.0425,22.42,True,35474.41715017732,-30.178439026923275
llama3.1_8b,74,rank_empirical_moment,0.5,0.4815402814425152,104982.0125,54.9425,True,103956.96561985409,-0.9860300115860143
llama3.1_8b,74,rank_empirical_moment,0.55,0.5484276878565266,274123.82,144.2575,True,230078.72226337215,-19.143490238184313
llama3.1_8b,74,rank_empirical_moment,0.6,0.5996614249463706,728856.6375,356.3325,True,454510.33041098446,-60.360851829471464
llama3.1_8b,74,shape_jensen_moment,0.3,0.29371508473277713,8334.345,4.385,True,8343.512162851848,0.10987175032433072
llama3.1_8b,74,shape_jensen_moment,0.35,0.31100847457621383,10825.1275,5.5575,True,10687.196514399167,-1.290618970232238
llama3.1_8b,74,shape_jensen_moment,0.4,0.3430085229040176,18693.165,9.4825,True,16082.565146839235,-16.232484241942192
llama3.1_8b,74,shape_jensen_moment,0.45,0.4033405475031052,46180.0425,22.42,True,35474.41715017732,-30.178439026923275
llama3.1_8b,74,shape_jensen_moment,0.5,0.4815402814425152,104982.0125,54.9425,True,103956.96561985409,-0.9860300115860143
llama3.1_8b,74,shape_jensen_moment,0.55,0.5484276878565266,274123.82,144.2575,True,230078.72226337215,-19.143490238184313
llama3.1_8b,74,shape_jensen_moment,0.6,0.5996614249463706,728856.6375,356.3325,True,454510.33041098446,-60.360851829471464
llama3.1_8b,74,shape_empirical_moment,0.3,0.29371508473277713,8334.345,4.385,True,8343.512162851848,0.10987175032433072
llama3.1_8b,74,shape_empirical_moment,0.35,0.31100847457621383,10825.1275,5.5575,True,10687.196514399167,-1.290618970232238
llama3.1_8b,74,shape_empirical_moment,0.4,0.3430085229040176,18693.165,9.4825,True,16082.565146839235,-16.232484241942192
llama3.1_8b,74,shape_empirical_moment,0.45,0.4033405475031052,46180.0425,22.42,True,35474.41715017732,-30.178439026923275
llama3.1_8b,74,shape_empirical_moment,0.5,0.4815402814425152,104982.0125,54.9425,True,103956.96561985409,-0.9860300115860143
llama3.1_8b,74,shape_empirical_moment,0.55,0.5484276878565266,274123.82,144.2575,True,230078.72226337215,-19.143490238184313
llama3.1_8b,74,shape_empirical_moment,0.6,0.5996614249463706,728856.6375,356.3325,True,454510.33041098446,-60.360851829471464
llama3.1_8b,75,rank_jensen_bound,0.3,0.29984368271312634,10100.19,5.2875,True,10509.124077552808,3.8912289410140133
llama3.1_8b,75,rank_jensen_bound,0.35,0.3311488944370702,16337.5375,8.2925,True,14847.193567062686,-10.037883093566746
llama3.1_8b,75,rank_jensen_bound,0.4,0.38534682631228206,36698.3975,16.8875,True,28361.25656659803,-29.396232546412946
llama3.1_8b,75,rank_jensen_bound,0.45,0.459723495999456,99764.13,43.7775,True,78967.68223902528,-26.335390847646355
llama3.1_8b,75,rank_jensen_bound,0.5,0.5270249488441818,306050.56,140.235,True,199780.09800438667,-53.193718021541805
llama3.1_8b,75,rank_jensen_bound,0.55,0.5787953740832013,863657.2375,361.71,True,448723.3400765934,-92.46987182627515
llama3.1_8b,75,rank_jensen_bound,0.6,0.6071355979213036,1323452.2825,552.355,True,701985.5640014043,-88.52984311474421
llama3.1_8b,75,rank_empirical_bound,0.3,0.29984368271312634,10100.19,5.2875,True,10509.124077552808,3.8912289410140133
llama3.1_8b,75,rank_empirical_bound,0.35,0.3311488944370702,16337.5375,8.2925,True,14847.193567062686,-10.037883093566746
llama3.1_8b,75,rank_empirical_bound,0.4,0.38534682631228206,36698.3975,16.8875,True,28361.25656659803,-29.396232546412946
llama3.1_8b,75,rank_empirical_bound,0.45,0.459723495999456,99764.13,43.7775,True,78967.68223902528,-26.335390847646355
llama3.1_8b,75,rank_empirical_bound,0.5,0.5270249488441818,306050.56,140.235,True,199780.09800438667,-53.193718021541805
llama3.1_8b,75,rank_empirical_bound,0.55,0.5787953740832013,863657.2375,361.71,True,448723.3400765934,-92.46987182627515
llama3.1_8b,75,rank_empirical_bound,0.6,0.6071355979213036,1323452.2825,552.355,True,701985.5640014043,-88.52984311474421
llama3.1_8b,75,shape_jensen_bound,0.3,0.29984368271312634,10100.19,5.2875,True,10509.124077552808,3.8912289410140133
llama3.1_8b,75,shape_jensen_bound,0.35,0.3311488944370702,16337.5375,8.2925,True,14847.193567062686,-10.037883093566746
llama3.1_8b,75,shape_jensen_bound,0.4,0.38534682631228206,36698.3975,16.8875,True,28361.25656659803,-29.396232546412946
llama3.1_8b,75,shape_jensen_bound,0.45,0.459723495999456,99764.13,43.7775,True,78967.68223902528,-26.335390847646355
llama3.1_8b,75,shape_jensen_bound,0.5,0.5270249488441818,306050.56,140.235,True,199780.09800438667,-53.193718021541805
llama3.1_8b,75,shape_jensen_bound,0.55,0.5787953740832013,863657.2375,361.71,True,448723.3400765934,-92.46987182627515
llama3.1_8b,75,shape_jensen_bound,0.6,0.6071355979213036,1323452.2825,552.355,True,701985.5640014043,-88.52984311474421
llama3.1_8b,75,shape_empirical_bound,0.3,0.29984368271312634,10100.19,5.2875,True,10509.124077552808,3.8912289410140133
llama3.1_8b,75,shape_empirical_bound,0.35,0.3311488944370702,16337.5375,8.2925,True,14847.193567062686,-10.037883093566746
llama3.1_8b,75,shape_empirical_bound,0.4,0.38534682631228206,36698.3975,16.8875,True,28361.25656659803,-29.396232546412946
llama3.1_8b,75,shape_empirical_bound,0.45,0.459723495999456,99764.13,43.7775,True,78967.68223902528,-26.335390847646355
llama3.1_8b,75,shape_empirical_bound,0.5,0.5270249488441818,306050.56,140.235,True,199780.09800438667,-53.193718021541805
llama3.1_8b,75,shape_empirical_bound,0.55,0.5787953740832013,863657.2375,361.71,True,448723.3400765934,-92.46987182627515
llama3.1_8b,75,shape_empirical_bound,0.6,0.6071355979213036,1323452.2825,552.355,True,701985.5640014043,-88.52984311474421
llama3.1_8b,75,rank_jensen_moment,0.3,0.28359612585087585,8496.325,4.3425,True,8802.286838986847,3.4759357946810954
llama3.1_8b,75,rank_jensen_moment,0.35,0.30187607005308825,10577.5975,5.5,True,10775.365628476606,1.8353727872950643
llama3.1_8b,75,rank_jensen_moment,0.4,0.3389808639876819,17907.6175,8.94,True,16228.251693545708,-10.348408677456057
llama3.1_8b,75,rank_jensen_moment,0.45,0.40413454002983357,44730.02,20.34,True,36938.96586779043,-21.09169531192294
llama3.1_8b,75,rank_jensen_moment,0.5,0.4734131437269612,117129.1425,65.19,True,95595.18050692904,-22.526200462072566
llama3.1_8b,75,rank_jensen_moment,0.55,0.5342161115479797,362600.7325,161.6775,True,220299.00353566304,-64.5948128137132
llama3.1_8b,75,rank_jensen_moment,0.6,0.5828801652193858,926155.66,384.9125,True,478916.29475601023,-93.3857064671064
llama3.1_8b,75,rank_empirical_moment,0.3,0.28359612585087585,8496.325,4.3425,True,8802.286838986847,3.4759357946810954
llama3.1_8b,75,rank_empirical_moment,0.35,0.30187607005308825,10577.5975,5.5,True,10775.365628476606,1.8353727872950643
llama3.1_8b,75,rank_empirical_moment,0.4,0.3389808639876819,17907.6175,8.94,True,16228.251693545708,-10.348408677456057
llama3.1_8b,75,rank_empirical_moment,0.45,0.40413454002983357,44730.02,20.34,True,36938.96586779043,-21.09169531192294
llama3.1_8b,75,rank_empirical_moment,0.5,0.4734131437269612,117129.1425,65.19,True,95595.18050692904,-22.526200462072566
llama3.1_8b,75,rank_empirical_moment,0.55,0.5342161115479797,362600.7325,161.6775,True,220299.00353566304,-64.5948128137132
llama3.1_8b,75,rank_empirical_moment,0.6,0.5828801652193858,926155.66,384.9125,True,478916.29475601023,-93.3857064671064
llama3.1_8b,75,shape_jensen_moment,0.3,0.28359612585087585,8496.325,4.3425,True,8802.286838986847,3.4759357946810954
llama3.1_8b,75,shape_jensen_moment,0.35,0.30187607005308825,10577.5975,5.5,True,10775.365628476606,1.8353727872950643
llama3.1_8b,75,shape_jensen_moment,0.4,0.3389808639876819,17907.6175,8.94,True,16228.251693545708,-10.348408677456057
llama3.1_8b,75,shape_jensen_moment,0.45,0.40413454002983357,44730.02,20.34,True,36938.96586779043,-21.09169531192294
llama3.1_8b,75,shape_jensen_moment,0.5,0.4734131437269612,117129.1425,65.19,True,95595.18050692904,-22.526200462072566
llama3.1_8b,75,shape_jensen_moment,0.55,0.5342161115479797,362600.7325,161.6775,True,220299.00353566304,-64.5948128137132
llama3.1_8b,75,shape_jensen_moment,0.6,0.5828801652193858,926155.66,384.9125,True,478916.29475601023,-93.3857064671064
llama3.1_8b,75,shape_empirical_moment,0.3,0.28359612585087585,8496.325,4.3425,True,8802.286838986847,3.4759357946810954
llama3.1_8b,75,shape_empirical_moment,0.35,0.30187607005308825,10577.5975,5.5,True,10775.365628476606,1.8353727872950643
llama3.1_8b,75,shape_empirical_moment,0.4,0.3389808639876819,17907.6175,8.94,True,16228.251693545708,-10.348408677456057
llama3.1_8b,75,shape_empirical_moment,0.45,0.40413454002983357,44730.02,20.34,True,36938.96586779043,-21.09169531192294
llama3.1_8b,75,shape_empirical_moment,0.5,0.4734131437269612,117129.1425,65.19,True,95595.18050692904,-22.526200462072566
llama3.1_8b,75,shape_empirical_moment,0.55,0.5342161115479797,362600.7325,161.6775,True,220299.00353566304,-64.5948128137132
llama3.1_8b,75,shape_empirical_moment,0.6,0.5828801652193858,926155.66,384.9125,True,478916.29475601023,-93.3857064671064
llama3.2_3b,71,rank_jensen_bound,0.3,0.29921905836223245,10115.7375,5.12,True,9023.32347330944,-12.106559516810723
llama3.2_3b,71,rank_jensen_bound,0.35,0.32814540234545775,16158.595,8.195,True,13666.92466129618,-18.23139001973182
llama3.2_3b,71,rank_jensen_bound,0.4,0.3832820340286451,36949.7825,17.3075,True,28170.64480319208,-31.164134715912283
llama3.2_3b,71,rank_jensen_bound,0.45,0.4606687664706544,103584.8725,48.825,True,78350.74423364957,-32.20662230227167
llama3.2_3b,71,rank_jensen_bound,0.5,0.5263830958516802,304370.3975,157.795,True,176378.21476300008,-72.56688866535099
llama3.2_3b,71,rank_jensen_bound,0.55,0.5790989351203905,723498.77,347.82,True,354361.9795886565,-104.16941197806761
llama3.2_3b,71,rank_jensen_bound,0.6,0.6122325915802787,1063346.36,523.0975,True,556110.3917294766,-91.21138101610438
llama3.2_3b,71,rank_empirical_bound,0.3,0.29921905836223245,10115.7375,5.12,True,9023.32347330944,-12.106559516810723
llama3.2_3b,71,rank_empirical_bound,0.35,0.32814540234545775,16158.595,8.195,True,13666.92466129618,-18.23139001973182
llama3.2_3b,71,rank_empirical_bound,0.4,0.3832820340286451,36949.7825,17.3075,True,28170.64480319208,-31.164134715912283
llama3.2_3b,71,rank_empirical_bound,0.45,0.4606687664706544,103584.8725,48.825,True,78350.74423364957,-32.20662230227167
llama3.2_3b,71,rank_empirical_bound,0.5,0.5263830958516802,304370.3975,157.795,True,176378.21476300008,-72.56688866535099
llama3.2_3b,71,rank_empirical_bound,0.55,0.5790989351203905,723498.77,347.82,True,354361.9795886565,-104.16941197806761
llama3.2_3b,71,rank_empirical_bound,0.6,0.6122325915802787,1063346.36,523.0975,True,556110.3917294766,-91.21138101610438
llama3.2_3b,71,shape_jensen_bound,0.3,0.29921905836223245,10115.7375,5.12,True,9023.32347330944,-12.106559516810723
llama3.2_3b,71,shape_jensen_bound,0.35,0.32814540234545775,16158.595,8.195,True,13666.92466129618,-18.23139001973182
llama3.2_3b,71,shape_jensen_bound,0.4,0.3832820340286451,36949.7825,17.3075,True,28170.64480319208,-31.164134715912283
llama3.2_3b,71,shape_jensen_bound,0.45,0.4606687664706544,103584.8725,48.825,True,78350.74423364957,-32.20662230227167
llama3.2_3b,71,shape_jensen_bound,0.5,0.5263830958516802,304370.3975,157.795,True,176378.21476300008,-72.56688866535099
llama3.2_3b,71,shape_jensen_bound,0.55,0.5790989351203905,723498.77,347.82,True,354361.9795886565,-104.16941197806761
llama3.2_3b,71,shape_jensen_bound,0.6,0.6122325915802787,1063346.36,523.0975,True,556110.3917294766,-91.21138101610438
llama3.2_3b,71,shape_empirical_bound,0.3,0.29921905836223245,10115.7375,5.12,True,9023.32347330944,-12.106559516810723
llama3.2_3b,71,shape_empirical_bound,0.35,0.32814540234545775,16158.595,8.195,True,13666.92466129618,-18.23139001973182
llama3.2_3b,71,shape_empirical_bound,0.4,0.3832820340286451,36949.7825,17.3075,True,28170.64480319208,-31.164134715912283
llama3.2_3b,71,shape_empirical_bound,0.45,0.4606687664706544,103584.8725,48.825,True,78350.74423364957,-32.20662230227167
llama3.2_3b,71,shape_empirical_bound,0.5,0.5263830958516802,304370.3975,157.795,True,176378.21476300008,-72.56688866535099
llama3.2_3b,71,shape_empirical_bound,0.55,0.5790989351203905,723498.77,347.82,True,354361.9795886565,-104.16941197806761
llama3.2_3b,71,shape_empirical_bound,0.6,0.6122325915802787,1063346.36,523.0975,True,556110.3917294766,-91.21138101610438
llama3.2_3b,71,rank_jensen_moment,0.3,0.28803405858803444,8139.275,4.2325,True,8062.378643152222,-0.9537676193500211
llama3.2_3b,71,rank_jensen_moment,0.35,0.30334535393789575,10524.505,5.325,True,9377.828835954255,-12.227522853151562
llama3.2_3b,71,rank_jensen_moment,0.4,0.33680711333553065,17733.39,8.95,True,15704.647786166704,-12.918100688767398
llama3.2_3b,71,rank_jensen_moment,0.45,0.39899620157828125,45045.2475,21.175,True,34397.9652420916,-30.95323279436215
llama3.2_3b,71,rank_jensen_moment,0.5,0.47448061653574286,122244.815,74.0625,True,94050.21325316555,-29.978243293228758
llama3.2_3b,71,rank_jensen_moment,0.55,0.5344321274650505,343180.7825,174.43,True,194488.40114499387,-76.45308433799805
llama3.2_3b,71,rank_jensen_moment,0.6,0.5812419336043307,779252.5575,380.735,True,364130.5499270862,-114.00361976110989
llama3.2_3b,71,rank_empirical_moment,0.3,0.28803405858803444,8139.275,4.2325,True,8062.378643152222,-0.9537676193500211
llama3.2_3b,71,rank_empirical_moment,0.35,0.30334535393789575,10524.505,5.325,True,9377.828835954255,-12.227522853151562
llama3.2_3b,71,rank_empirical_moment,0.4,0.33680711333553065,17733.39,8.95,True,15704.647786166704,-12.918100688767398
llama3.2_3b,71,rank_empirical_moment,0.45,0.39899620157828125,45045.2475,21.175,True,34397.9652420916,-30.95323279436215
llama3.2_3b,71,rank_empirical_moment,0.5,0.47448061653574286,122244.815,74.0625,True,94050.21325316555,-29.978243293228758
llama3.2_3b,71,rank_empirical_moment,0.55,0.5344321274650505,343180.7825,174.43,True,194488.40114499387,-76.45308433799805
llama3.2_3b,71,rank_empirical_moment,0.6,0.5812419336043307,779252.5575,380.735,True,364130.5499270862,-114.00361976110989
llama3.2_3b,71,shape_jensen_moment,0.3,0.28803405858803444,8139.275,4.2325,True,8062.378643152222,-0.9537676193500211
llama3.2_3b,71,shape_jensen_moment,0.35,0.30334535393789575,10524.505,5.325,True,9377.828835954255,-12.227522853151562
llama3.2_3b,71,shape_jensen_moment,0.4,0.33680711333553065,17733.39,8.95,True,15704.647786166704,-12.918100688767398
llama3.2_3b,71,shape_jensen_moment,0.45,0.39899620157828125,45045.2475,21.175,True,34397.9652420916,-30.95323279436215
llama3.2_3b,71,shape_jensen_moment,0.5,0.47448061653574286,122244.815,74.0625,True,94050.21325316555,-29.978243293228758
llama3.2_3b,71,shape_jensen_moment,0.55,0.5344321274650505,343180.7825,174.43,True,194488.40114499387,-76.45308433799805
llama3.2_3b,71,shape_jensen_moment,0.6,0.5812419336043307,779252.5575,380.735,True,364130.5499270862,-114.00361976110989
llama3.2_3b,71,shape_empirical_moment,0.3,0.28803405858803444,8139.275,4.2325,True,8062.378643152222,-0.9537676193500211
llama3.2_3b,71,shape_empirical_moment,0.35,0.30334535393789575,10524.505,5.325,True,9377.828835954255,-12.227522853151562
llama3.2_3b,71,shape_empirical_moment,0.4,0.33680711333553065,17733.39,8.95,True,15704.647786166704,-12.918100688767398
llama3.2_3b,71,shape_empirical_moment,0.45,0.39899620157828125,45045.2475,21.175,True,34397.9652420916,-30.95323279436215
llama3.2_3b,71,shape_empirical_moment,0.5,0.47448061653574286,122244.815,74.0625,True,94050.21325316555,-29.978243293228758
llama3.2_3b,71,shape_empirical_moment,0.55,0.5344321274650505,343180.7825,174.43,True,194488.40114499387,-76.45308433799805
llama3.2_3b,71,shape_empirical_moment,0.6,0.5812419336043307,779252.5575,380.735,True,364130.5499270862,-114.00361976110989
llama3.2_3b,72,rank_jensen_bound,0.3,0.28175368388393857,8622.4125,5.1175,True,7968.614778541726,-8.204659650744484
llama3.2_3b,72,rank_jensen_bound,0.35,0.31726800209122374,14335.825,8.3725,True,12515.0146630578,-14.549006820718514
llama3.2_3b,72,rank_jensen_bound,0.4,0.37274235645313986,32127.6275,18.1325,True,24167.100204615923,-32.93952202781703
llama3.2_3b,72,rank_jensen_bound,0.45,0.4597399584692144,85618.1625,47.0175,True,71342.97065756565,-20.009247878046587
llama3.2_3b,72,rank_jensen_bound,0.5,0.526412969703545,269046.6525,149.1,True,154822.91052651714,-73.77702795085959
llama3.2_3b,72,rank_jensen_bound,0.55,0.5723016468311953,592548.265,300.81,True,280874.6895490107,-110.96534755460921
llama3.2_3b,72,rank_jensen_bound,0.6,0.6047828929945617,926154.2375,474.0625,True,449836.75392508303,-105.88674211672888
llama3.2_3b,72,rank_empirical_bound,0.3,0.28175368388393857,8622.4125,5.1175,True,7968.614778541726,-8.204659650744484
llama3.2_3b,72,rank_empirical_bound,0.35,0.31726800209122374,14335.825,8.3725,True,12515.0146630578,-14.549006820718514
llama3.2_3b,72,rank_empirical_bound,0.4,0.37274235645313986,32127.6275,18.1325,True,24167.100204615923,-32.93952202781703
llama3.2_3b,72,rank_empirical_bound,0.45,0.4597399584692144,85618.1625,47.0175,True,71342.97065756565,-20.009247878046587
llama3.2_3b,72,rank_empirical_bound,0.5,0.526412969703545,269046.6525,149.1,True,154822.91052651714,-73.77702795085959
llama3.2_3b,72,rank_empirical_bound,0.55,0.5723016468311953,592548.265,300.81,True,280874.6895490107,-110.96534755460921
llama3.2_3b,72,rank_empirical_bound,0.6,0.6047828929945617,926154.2375,474.0625,True,449836.75392508303,-105.88674211672888
llama3.2_3b,72,shape_jensen_bound,0.3,0.28175368388393857,8622.4125,5.1175,True,7968.614778541726,-8.204659650744484
llama3.2_3b,72,shape_jensen_bound,0.35,0.31726800209122374,14335.825,8.3725,True,12515.0146630578,-14.549006820718514
llama3.2_3b,72,shape_jensen_bound,0.4,0.37274235645313986,32127.6275,18.1325,True,24167.100204615923,-32.93952202781703
llama3.2_3b,72,shape_jensen_bound,0.45,0.4597399584692144,85618.1625,47.0175,True,71342.97065756565,-20.009247878046587
llama3.2_3b,72,shape_jensen_bound,0.5,0.526412969703545,269046.6525,149.1,True,154822.91052651714,-73.77702795085959
llama3.2_3b,72,shape_jensen_bound,0.55,0.5723016468311953,592548.265,300.81,True,280874.6895490107,-110.96534755460921
llama3.2_3b,72,shape_jensen_bound,0.6,0.6047828929945617,926154.2375,474.0625,True,449836.75392508303,-105.88674211672888
llama3.2_3b,72,shape_empirical_bound,0.3,0.28175368388393857,8622.4125,5.1175,True,7968.614778541726,-8.204659650744484
llama3.2_3b,72,shape_empirical_bound,0.35,0.31726800209122374,14335.825,8.3725,True,12515.0146630578,-14.549006820718514
llama3.2_3b,72,shape_empirical_bound,0.4,0.37274235645313986,32127.6275,18.1325,True,24167.100204615923,-32.93952202781703
llama3.2_3b,72,shape_empirical_bound,0.45,0.4597399584692144,85618.1625,47.0175,True,71342.97065756565,-20.009247878046587
llama3.2_3b,72,shape_empirical_bound,0.5,0.526412969703545,269046.6525,149.1,True,154822.91052651714,-73.77702795085959
llama3.2_3b,72,shape_empirical_bound,0.55,0.5723016468311953,592548.265,300.81,True,280874.6895490107,-110.96534755460921
llama3.2_3b,72,shape_empirical_bound,0.6,0.6047828929945617,926154.2375,474.0625,True,449836.75392508303,-105.88674211672888
llama3.2_3b,72,rank_jensen_moment,0.3,0.2723558833584626,7261.465,4.2825,True,7076.210075103729,-2.617996398213984
llama3.2_3b,72,rank_jensen_moment,0.35,0.28577986916833464,9011.7775,5.305,True,8350.936862838782,-7.913371254211299
llama3.2_3b,72,rank_jensen_moment,0.4,0.3257556863165225,15618.8725,9.4125,True,14169.386503063464,-10.22970187610559
llama3.2_3b,72,rank_jensen_moment,0.45,0.3886361568626675,39661.12,21.555,True,29263.88999120251,-35.529213689373385
llama3.2_3b,72,rank_jensen_moment,0.5,0.4741650610034506,103831.605,71.315,True,85548.80802677486,-21.371188441927824
llama3.2_3b,72,rank_jensen_moment,0.55,0.5293204080606873,312185.1625,166.2975,True,159489.11887280547,-95.74072808626617
llama3.2_3b,72,rank_jensen_moment,0.6,0.5724193144657221,653349.875,324.98,True,281248.2516041845,-132.30362189753046
llama3.2_3b,72,rank_empirical_moment,0.3,0.2723558833584626,7261.465,4.2825,True,7076.210075103729,-2.617996398213984
llama3.2_3b,72,rank_empirical_moment,0.35,0.28577986916833464,9011.7775,5.305,True,8350.936862838782,-7.913371254211299
llama3.2_3b,72,rank_empirical_moment,0.4,0.3257556863165225,15618.8725,9.4125,True,14169.386503063464,-10.22970187610559
llama3.2_3b,72,rank_empirical_moment,0.45,0.3886361568626675,39661.12,21.555,True,29263.88999120251,-35.529213689373385
llama3.2_3b,72,rank_empirical_moment,0.5,0.4741650610034506,103831.605,71.315,True,85548.80802677486,-21.371188441927824
llama3.2_3b,72,rank_empirical_moment,0.55,0.5293204080606873,312185.1625,166.2975,True,159489.11887280547,-95.74072808626617
llama3.2_3b,72,rank_empirical_moment,0.6,0.5724193144657221,653349.875,324.98,True,281248.2516041845,-132.30362189753046
llama3.2_3b,72,shape_jensen_moment,0.3,0.2723558833584626,7261.465,4.2825,True,7076.210075103729,-2.617996398213984
llama3.2_3b,72,shape_jensen_moment,0.35,0.28577986916833464,9011.7775,5.305,True,8350.936862838782,-7.913371254211299
llama3.2_3b,72,shape_jensen_moment,0.4,0.3257556863165225,15618.8725,9.4125,True,14169.386503063464,-10.22970187610559
llama3.2_3b,72,shape_jensen_moment,0.45,0.3886361568626675,39661.12,21.555,True,29263.88999120251,-35.529213689373385
llama3.2_3b,72,shape_jensen_moment,0.5,0.4741650610034506,103831.605,71.315,True,85548.80802677486,-21.371188441927824
