variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_rayleigh_open5_conf10,llama3.2_3b,23,100000.0,4,0.21374068950677624,0.20688690464497864,0.006853784861797607,3.3128171517471423,-0.005919899853807404,0.32164023950677634,10789.955,9.03
local_rayleigh_open5_conf10,llama3.2_3b,23,500000.0,14,0.34923651208064976,0.335857990570865,0.013378521509784747,3.9833863970438776,0.01511483236437625,0.4160543520806497,33408.92,35.33
local_rayleigh_open5_conf10,llama3.2_3b,23,1000000.0,54,0.4107831378224421,0.40838132367055247,0.002401814151889614,0.5881302627412008,0.01079336072360322,0.48057274282244206,69789.605,86.345
local_rayleigh_open5_conf10,llama3.2_3b,23,5000000.0,136,0.5439275224793729,0.5225076369721003,0.021419885507272585,4.099439700326584,0.004023752050266012,0.588495180479373,222838.29,289.015
local_rayleigh_open5_conf10,llama3.2_3b,23,10000000.0,244,0.584281651292093,0.5626763073487365,0.021605343943356448,3.83974652232262,-0.00021802142913103755,0.622506590292093,382249.39,414.855
local_rayleigh_open5_conf10,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
local_rayleigh_open5_conf12,llama3.2_3b,23,100000.0,4,0.21296640282472978,0.20688690464497864,0.006079498179751147,2.9385611381173047,-0.006694186535853897,0.3249060528247298,11193.965,9.82
local_rayleigh_open5_conf12,llama3.2_3b,23,500000.0,14,0.36329439246321615,0.335857990570865,0.027436401892351137,8.169048426007938,0.029172712746942595,0.4313812224632161,34043.415,34.19
local_rayleigh_open5_conf12,llama3.2_3b,23,1000000.0,54,0.4184142410387379,0.40838132367055247,0.010032917368185457,2.456752252529346,0.01842446393989902,0.4904920360387379,72077.795,85.525
local_rayleigh_open5_conf12,llama3.2_3b,23,5000000.0,136,0.5423006519835236,0.5225076369721003,0.019793015011423276,3.788081476879952,0.002396881554416601,0.5920841659835235,248917.57,302.3
local_rayleigh_open5_conf12,llama3.2_3b,23,10000000.0,244,0.5876367528598402,0.5626763073487365,0.024960445511103657,4.436022129439623,0.003137080138616135,0.6278752008598402,402384.48,422.165
local_rayleigh_open5_conf12,llama3.2_3b,23,50000000.0,840,0.6478916797930532,0.6438856096067375,0.004006070186315713,0.6221711009759139,0.0,0.6834421420930533,1777523.115,951.25
local_rayleigh_open5_conf14,llama3.2_3b,23,100000.0,4,0.21366202674463053,0.20688690464497864,0.006775122099651892,3.2747950438323365,-0.0059985626159531555,0.3371433267446305,12348.13,10.955
