variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_rayleigh_open5_conf10,llama3.2_3b,22,0.45,1000000.0,True,True,0.4858469760256732,0.4333435173261167,3.5846976025673216,-1.665648267388331,65724.45,52029.71,-26.321000059389142
local_rayleigh_open5_conf10,llama3.2_3b,22,0.5,2000000.0,True,True,0.539725836752635,0.4932021383519406,3.972583675263497,-0.67978616480594,126248.92,100187.28,-26.012922997809703
local_rayleigh_open5_conf10,llama3.2_3b,22,0.55,5000000.0,True,True,0.593207389532311,0.55128030847494,4.320738953231096,0.1280308474939984,245441.765,221301.48,-10.908325149926698
local_rayleigh_open5_conf10,llama3.2_3b,22,0.6,10000000.0,True,True,0.6193273875499089,0.5955409599111392,1.9327387549908925,-0.44590400888607773,402790.985,440716.185,8.605356755845037
local_rayleigh_open5_conf12,llama3.2_3b,22,0.3,50000.0,True,True,0.3150406423318069,0.2938354036661652,1.5040642331806908,-0.6164596333834815,10451.555,9513.76,-9.857248869006575
local_rayleigh_open5_conf12,llama3.2_3b,22,0.35,200000.0,True,True,0.3748181803978292,0.3417771120151886,2.4818180397829237,-0.8222887984811356,17017.97,15460.805,-10.07169419703567
local_rayleigh_open5_conf12,llama3.2_3b,22,0.4,500000.0,True,True,0.4309401266567591,0.38012218762854816,3.09401266567591,-1.9877812371451864,36326.195,28965.83,-25.410509555569433
local_rayleigh_open5_conf12,llama3.2_3b,22,0.45,1000000.0,True,True,0.4983168661746967,0.4333435173261167,4.831686617469671,-1.665648267388331,73195.665,52029.71,-40.680516958483906
local_rayleigh_open5_conf12,llama3.2_3b,22,0.5,2000000.0,True,True,0.5476791682833482,0.4932021383519406,4.767916828334817,-0.67978616480594,143411.75,100187.28,-43.143670533824256
local_rayleigh_open5_conf12,llama3.2_3b,22,0.55,5000000.0,True,True,0.599119302277375,0.55128030847494,4.911930227737493,0.1280308474939984,271834.315,221301.48,-22.83438637644899
local_rayleigh_open5_conf12,llama3.2_3b,22,0.6,10000000.0,True,True,0.6213055762733091,0.5955409599111392,2.130557627330909,-0.44590400888607773,421652.515,440716.185,4.325611504374405
local_rayleigh_open5_conf14,llama3.2_3b,22,0.3,50000.0,True,True,0.32066082188449135,0.2938354036661652,2.0660821884491365,-0.6164596333834815,10855.085,9513.76,-14.098789542725472
local_rayleigh_open5_conf14,llama3.2_3b,22,0.35,200000.0,True,True,0.3818355000317599,0.3417771120151886,3.1835500031759945,-0.8222887984811356,18715.74,15460.805,-21.052817107518017
local_rayleigh_open5_conf14,llama3.2_3b,22,0.4,500000.0,True,True,0.44306378048644474,0.38012218762854816,4.306378048644471,-1.9877812371451864,40275.69,28965.83,-39.04552363940546
local_rayleigh_open5_conf14,llama3.2_3b,22,0.45,1000000.0,True,True,0.5061996232214895,0.4333435173261167,5.619962322148947,-1.665648267388331,80499.955,52029.71,-54.71920754507378
local_rayleigh_open5_conf14,llama3.2_3b,22,0.5,1000000.0,True,True,0.5061996232214895,0.4932021383519406,0.6199623221489481,-0.67978616480594,80499.955,100187.28,19.650523499589966
local_rayleigh_open5_conf14,llama3.2_3b,22,0.55,5000000.0,True,True,0.6039949669230912,0.55128030847494,5.399496692309114,0.1280308474939984,299563.81,221301.48,-35.36457596216708
local_rayleigh_open5_conf14,llama3.2_3b,22,0.6,5000000.0,True,True,0.6039949669230912,0.5955409599111392,0.3994966923091203,-0.44590400888607773,299563.81,440716.185,32.02795354565887
reference_train_scale,llama3.2_3b,23,0.3,50000.0,True,True,0.30766669239767874,0.31619444356188725,0.7666692397678754,1.6194443561887262,7777.63,11392.065,31.727654292702862
reference_train_scale,llama3.2_3b,23,0.35,100000.0,True,True,0.32418668936058365,0.3396508299270502,-2.581331063941633,-1.0349170072949776,10452.61,15218.015,31.31423513513424
reference_train_scale,llama3.2_3b,23,0.4,500000.0,True,True,0.40452654971627344,0.39613624195853864,0.45265497162734203,-0.3863758041461385,35202.435,28377.055,-24.05246069403607
