reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,granite42_8b,71,0.2,211,0.574502252241653,0.5666007854065391,0.048685646000000006,0.03778866300000001,0.5258166062416529,0.5288121224065391,0.002995516164886136,0.5696883912238914,243428.23,188943.315,316.6875,22.382332155970573
rm_mistral_7b,granite42_8b,71,0.5,122,0.5379303236133672,0.5267668045372781,0.07031277624999999,0.045407345,0.4676175473633672,0.48135945953727804,0.013741912173910853,2.9387075509449505,140625.5525,90814.69,180.4875,35.420918612924204
rm_mistral_7b,granite42_8b,71,1.0,57,0.4915733471045913,0.48944334272518125,0.06570485499999999,0.05098722,0.42586849210459116,0.4384561227251813,0.012587630620590151,2.9557553221144834,65704.855,50987.22,107.58,22.399615675280003
rm_mistral_7b,granite42_8b,71,2.0,35,0.460400068656071,0.447283415280023,0.08075858,0.056445169999999996,0.379641488656071,0.3908382452800231,0.011196756623952087,2.9492974183587126,40379.29,28222.585,59.0625,30.10628715859046
rm_mistral_7b,granite42_8b,71,5.0,13,0.3846590104340973,0.381428040751946,0.07483456250000001,0.06408902500000001,0.30982444793409736,0.317339015751946,0.00751456781784865,2.425427647158132,14966.9125,12817.805,26.79,14.359057019943155
rm_mistral_7b,granite42_8b,71,10.0,8,0.3410856239001509,0.3360199543222875,0.092170625,0.07302867500000002,0.24891499890015084,0.26299127932228755,0.014076280422136711,5.655055133010782,9217.0625,7302.8675,14.6725,20.76795074352593
rm_mistral_7b,granite42_8b,72,0.1,376,0.6106482803514225,0.6012725917114525,0.04371032325,0.032639666,0.5669379571014225,0.5686329257114523,0.0016949686100298234,0.2989689769045754,437103.2325,326396.66,412.0175,25.327328710615294
rm_mistral_7b,granite42_8b,72,0.2,226,0.5824076372264487,0.5728676857960421,0.052566191500000005,0.038185855000000005,0.5298414457264485,0.5346818307960419,0.004840385069593389,0.9135534995675721,262830.9575,190929.275,279.6175,27.35662616912242
rm_mistral_7b,granite42_8b,72,0.5,137,0.5483297565894492,0.52541721730484,0.07963934125,0.0456860025,0.46869041533944916,0.47973121480484004,0.011040799465390883,2.355669991116541,159278.6825,91372.005,152.865,42.633876947092396
rm_mistral_7b,granite42_8b,72,1.0,60,0.49773610175709204,0.48759079905379565,0.069627075,0.051566852499999996,0.428109026757092,0.43602394655379584,0.007914919796703834,1.8488093691130554,69627.075,51566.8525,93.17,25.938505243829358
rm_mistral_7b,granite42_8b,72,2.0,32,0.45214039874350703,0.44606737684044817,0.07438972999999999,0.057498175,0.37775066874350705,0.3885692018404481,0.01081853309694103,2.8639348628888386,37194.865,28749.0875,51.33,22.70683735510264
rm_mistral_7b,granite42_8b,72,5.0,13,0.3829447194041119,0.3694174870685795,0.0752696875,0.0660078375,0.3076750319041119,0.3034096495685796,-0.004265382335532308,-1.3863270962011736,15053.9375,13201.5675,23.3875,12.304887010458232
rm_mistral_7b,granite42_8b,72,10.0,8,0.3332432396215783,0.3227248688044145,0.09271750000000001,0.075124325,0.2405257396215783,0.24760054380441454,0.007074804182836236,2.941391717147238,9271.75,7512.4325,12.7975,18.975031682260635
rm_mistral_7b,granite42_8b,73,0.1,373,0.6081455385914881,0.5996361973057232,0.04220962175000001,0.03272257675,0.565935916841488,0.5669136205557231,0.000977703714235112,0.17275873206488063,422096.2175,327225.7675,452.935,22.47602467558241
rm_mistral_7b,granite42_8b,73,0.2,204,0.5738349419722216,0.5733606478500197,0.046179006,0.03883675250000001,0.5276559359722216,0.5345238953500198,0.006867959377798161,1.3015980508479912,230895.03,194183.7625,327.9225,15.899548595740665
rm_mistral_7b,granite42_8b,73,0.5,114,0.5343922448211892,0.5279813757820966,0.06445575375,0.0469036875,0.4699364910711892,0.4810776882820964,0.011141197210907228,2.3707878452919466,128911.5075,93807.375,186.525,27.231186090970194
rm_mistral_7b,granite42_8b,73,1.0,60,0.4950397175266861,0.49018990556566117,0.06795193499999999,0.052642205,0.427087782526686,0.43754770056566117,0.010459918038975169,2.4491260267604575,67951.935,52642.205,110.695,22.530234054409192
rm_mistral_7b,granite42_8b,73,2.0,32,0.45077830221005466,0.4464891825519634,0.072572735,0.0581638,0.37820556721005455,0.38832538255196347,0.010119815341908922,2.6757446794241395,36286.3675,29081.9,60.6575,19.854474273292855
rm_mistral_7b,granite42_8b,73,5.0,13,0.38396048926140103,0.38033507092449503,0.07343161250000001,0.06554103750000001,0.3105288767614011,0.31479403342449513,0.004265156663094016,1.3735136994590054,14686.3225,13108.2075,27.5275,10.745474232912965
rm_mistral_7b,granite42_8b,73,10.0,7,0.32573650625396633,0.3326802739862306,0.07942020000000001,0.074528325,0.24631630625396625,0.2581519489862307,0.011835642732264423,4.805058549417024,7942.02,7452.8325,15.185,6.15948461474537
rm_mistral_7b,granite42_8b,74,0.1,376,0.6037240195385144,0.5934794881889176,0.04555836875,0.033755981500000004,0.5581656507885142,0.5597235066889175,0.0015578559004032488,0.2791027893247253,455583.6875,337559.815,412.57,25.90607954987414
rm_mistral_7b,granite42_8b,74,0.2,226,0.5792669708877662,0.5668083285148089,0.05475045450000001,0.039860204,0.5245165163877662,0.5269481245148089,0.0024316081270426837,0.4635903829661365,273752.2725,199301.02,288.1525,27.196578797350448
rm_mistral_7b,granite42_8b,74,0.5,137,0.5488209991108808,0.5215738217628504,0.08295579249999999,0.0474082225,0.4658652066108808,0.47416559926285035,0.008300392651969524,1.7817155121658443,165911.585,94816.445,147.9325,42.851221028356754
rm_mistral_7b,granite42_8b,74,1.0,59,0.4939565971924403,0.47971679727257266,0.0714867225,0.052608367499999996,0.42246987469244035,0.42710842977257263,0.004638555080132278,1.0979611465809636,71486.7225,52608.3675,81.1725,26.40819769013749
rm_mistral_7b,granite42_8b,74,2.0,33,0.45330502488221797,0.44057948857124174,0.08009809,0.058062319999999994,0.373206934882218,0.38251716857124174,0.009310233689023728,2.4946572045779334,40049.045,29031.16,44.585,27.51098059891316
rm_mistral_7b,granite42_8b,74,5.0,13,0.3894497919412175,0.37926123534347966,0.078820425,0.0655749625,0.31062936694121746,0.3136862728434796,0.0030569059022621525,0.9841007411384359,15764.085,13114.9925,20.065,16.80460680083874
rm_mistral_7b,granite42_8b,74,10.0,7,0.3368302022030135,0.3310197767362057,0.08534100000000001,0.074811775,0.2514892022030135,0.2562080017362056,0.004718799533192097,1.8763427979634957,8534.1,7481.1775,11.025,12.337827070224161
rm_mistral_7b,granite42_8b,75,0.1,376,0.6196480241214425,0.605654808109416,0.04539959225,0.03373771500000001,0.5742484318714425,0.5719170931094159,-0.0023313387620266246,-0.4059808669270417,453995.9225,337377.15,394.7875,25.6871849988917
rm_mistral_7b,granite42_8b,75,0.2,204,0.5818626755708596,0.5725113661857539,0.04926955100000001,0.038991398000000003,0.5325931245708596,0.5335199681857539,0.0009268436148942572,0.17402470518955113,246347.755,194956.99,252.6075,20.86106487960485
rm_mistral_7b,granite42_8b,75,0.5,114,0.542072754833638,0.5309732818934542,0.06869118249999999,0.04622014625,0.4733815723336379,0.4847531356434543,0.011371563309816368,2.4021981366443486,137382.365,92440.2925,130.705,32.7131306117783
rm_mistral_7b,granite42_8b,75,1.0,58,0.4988295341547714,0.4927254582157191,0.0699266975,0.052355025,0.4289028366547714,0.4403704332157192,0.011467596560947813,2.6737049935107344,69926.6975,52355.025,80.84,25.128703525574036
rm_mistral_7b,granite42_8b,75,2.0,35,0.4609376456458014,0.4447379527176997,0.084541695,0.058358629999999995,0.37639595064580145,0.38637932271769976,0.009983372071898311,2.6523590529519083,42270.8475,29179.315,44.8225,30.970593859041983
rm_mistral_7b,granite42_8b,75,5.0,13,0.38213238629828483,0.37009662926283776,0.07825301250000001,0.06656468750000001,0.30387937379828484,0.3035319417628377,-0.0003474320354471261,-0.11433222041511495,15650.6025,13312.9375,20.57,14.936581514992797
rm_mistral_7b,granite42_8b,75,10.0,7,0.3225782240746089,0.3266592528836938,0.08466617500000001,0.07580585000000001,0.23791204907460892,0.25085340288369373,0.012941353809084816,5.439553759224032,8466.6175,7580.585,11.3525,10.465011558630122
fsfairx_llama3_rm,ministral3_8b,71,0.1,387,0.6063539996432439,0.6130436534176203,0.039118954250000004,0.034431076000000005,0.5672350453932439,0.5786125774176203,0.011377532024376413,2.005787921035234,391189.5425,344310.76,493.295,11.98364920503977
fsfairx_llama3_rm,ministral3_8b,71,0.2,240,0.5824432104146688,0.584062905988037,0.0485587685,0.040002957500000005,0.533884441914669,0.5440599484880372,0.010175506573368187,1.90593802225736,242793.8425,200014.7875,322.235,17.619497496111336
fsfairx_llama3_rm,ministral3_8b,71,0.5,119,0.5402781718529228,0.539437359397503,0.0601769675,0.046320915,0.48010120435292286,0.4931164443975029,0.013015240044580045,2.7109367622024396,120353.935,92641.83,161.685,23.025508056716216
fsfairx_llama3_rm,ministral3_8b,71,1.0,55,0.4887349345247485,0.5044393434201688,0.05558849749999999,0.0512498625,0.43314643702474853,0.4531894809201688,0.020043043895420276,4.627313578542742,55588.4975,51249.8625,97.92,7.804915036604465
fsfairx_llama3_rm,ministral3_8b,71,2.0,35,0.45656142052231147,0.46889176573691393,0.070664355,0.055993585,0.3858970655223114,0.4128981807369139,0.027001115214602522,6.996973448879829,35332.1775,27996.7925,54.915,20.76120273085348
fsfairx_llama3_rm,ministral3_8b,71,5.0,16,0.4034713923463057,0.40811164128284105,0.0808037,0.0637121875,0.32266769234630566,0.3443994537828411,0.021731761436535435,6.735028622949846,16160.74,12742.4375,25.755,21.151893415771806
fsfairx_llama3_rm,ministral3_8b,71,10.0,9,0.3660176230863367,0.36178653662750776,0.09113915000000002,0.071250825,0.27487847308633667,0.2905357116275077,0.015657238541171015,5.696058467355218,9113.915,7125.0825,14.415,21.82193382317039
fsfairx_llama3_rm,ministral3_8b,72,0.1,380,0.6043890889360195,0.6103226417165812,0.037743512,0.03455701025,0.5666455769360195,0.5757656314665812,0.00912005453056175,1.6094812880876868,377435.12,345570.1025,487.3325,8.442515232816705
fsfairx_llama3_rm,ministral3_8b,72,0.2,231,0.5764613672488171,0.5854357575770174,0.045933811000000005,0.039638423,0.5305275562488173,0.5457973345770175,0.015269778328200201,2.8782252963762502,229669.055,198192.115,316.14,13.705346590989375
fsfairx_llama3_rm,ministral3_8b,72,0.5,117,0.5363920155210311,0.5482239381102079,0.05807301625,0.0461381675,0.4783189992710311,0.5020857706102076,0.02376677133917654,4.968811896537171,116146.0325,92276.335,161.7975,20.551453188898204
fsfairx_llama3_rm,ministral3_8b,72,1.0,60,0.49216898966876593,0.5062600685901546,0.059578389999999995,0.0514562725,0.432590599668766,0.45480379609015453,0.022213196421388526,5.134923513917579,59578.39,51456.2725,99.4175,13.63265690798291
fsfairx_llama3_rm,ministral3_8b,72,2.0,30,0.44443198485803687,0.470733006216251,0.05950519,0.056278415,0.38492679485803677,0.41445459121625094,0.029527796358214176,7.6710160873846664,29752.595,28139.2075,56.1875,5.422678257140257
fsfairx_llama3_rm,ministral3_8b,72,5.0,15,0.39806366785091013,0.4062858311767313,0.07451270000000002,0.0631666375,0.32355096785091014,0.3431191936767312,0.019568225825821073,6.047957747058252,14902.54,12633.3275,26.4525,15.227018347207933
fsfairx_llama3_rm,ministral3_8b,72,10.0,8,0.349322693647673,0.36377824845171547,0.0793636,0.071878225,0.269959093647673,0.29190002345171556,0.021940929804042553,8.127501655001826,7936.36,7187.8225,15.05,9.431748307788446
fsfairx_llama3_rm,ministral3_8b,73,0.1,385,0.6057780280109057,0.6140068492427563,0.03783054075,0.034009849,0.5679474872609057,0.5799970002427566,0.012049512981850863,2.1215892757908295,378305.4075,340098.49,526.53,10.09949018505637
fsfairx_llama3_rm,ministral3_8b,73,0.2,260,0.5863675432940403,0.5881213854459039,0.051109119,0.0397778925,0.5352584242940402,0.548343492945904,0.013085068651863763,2.444626381942861,255545.595,198889.4625,348.5,22.17065510364208
fsfairx_llama3_rm,ministral3_8b,73,0.5,117,0.5391731693837518,0.5461290687512507,0.057483748749999994,0.04613520875,0.48168942063375175,0.49999386000125084,0.018304439367499092,3.8000501118368364,114967.4975,92270.4175,174.7275,19.74217104273319
fsfairx_llama3_rm,ministral3_8b,73,1.0,65,0.5024297244292273,0.5107201358313799,0.0638702375,0.0514823225,0.4385594869292273,0.45923781333138003,0.020678326402152725,4.715056228048191,63870.2375,51482.3225,105.9,19.395442204203484
fsfairx_llama3_rm,ministral3_8b,73,2.0,32,0.4544963067980792,0.4725269155002505,0.06285594,0.05609629,0.3916403667980791,0.41643062550025056,0.02479025870217144,6.329852794503365,31427.97,28048.145,59.2375,10.75419443253891
fsfairx_llama3_rm,ministral3_8b,73,5.0,13,0.3953408575273782,0.4103993223353747,0.06404905,0.0631025375,0.3312918075273781,0.34729678483537474,0.01600497730799666,4.831081525212181,12809.81,12620.5075,27.5325,1.4777931913119713
fsfairx_llama3_rm,ministral3_8b,73,10.0,9,0.3657545206387738,0.36664937815678317,0.08868845,0.07098220000000001,0.27706607063877375,0.29566717815678323,0.018601107518009474,6.7135999276724,8868.845,7098.22,15.44,19.96455006260679
fsfairx_llama3_rm,ministral3_8b,74,0.1,510,0.6039936741545213,0.5994255055838709,0.052113317250000006,0.0355650415,0.5518803569045213,0.5638604640838707,0.011980107179349386,2.1707797767156296,521133.1725,355650.415,487.005,31.75440870634656
fsfairx_llama3_rm,ministral3_8b,74,0.2,260,0.5768157812503084,0.5744049473240732,0.053177348000000006,0.040822815000000005,0.5236384332503082,0.5335821323240729,0.009943699073764689,1.8989628037885884,265886.74,204114.075,305.1225,23.23269862949916
fsfairx_llama3_rm,ministral3_8b,74,0.5,157,0.5551753665737538,0.5372691207009773,0.0802897575,0.04736329625,0.4748856090737537,0.4899058244509773,0.015020215377223589,3.162912307770275,160579.515,94726.5925,152.065,41.00954128551204
fsfairx_llama3_rm,ministral3_8b,74,1.0,66,0.5030207565285071,0.49905019729880623,0.0674520375,0.05230736,0.43556871902850713,0.44674283729880615,0.011174118270299016,2.5654088051184623,67452.0375,52307.36,85.785,22.45251301711977
fsfairx_llama3_rm,ministral3_8b,74,2.0,33,0.45988945842055207,0.4650116829347144,0.067306595,0.05722901,0.39258286342055215,0.4077826729347142,0.015199809514162055,3.8717455422600415,33653.2975,28614.505,46.985,14.9726560970734
fsfairx_llama3_rm,ministral3_8b,74,5.0,13,0.39272930429370384,0.4044675934170314,0.0663162,0.0637488875,0.3264131042937039,0.3407187059170313,0.01430560162332739,4.382667679437074,13263.24,12749.7775,21.21,3.8713202807157177
fsfairx_llama3_rm,ministral3_8b,74,10.0,9,0.3644419182448373,0.3576562245281959,0.09191765,0.07075820000000001,0.27252426824483733,0.286898024528196,0.014373756283358685,5.274303230288916,9191.765,7075.82,11.655,23.020007582874445
fsfairx_llama3_rm,ministral3_8b,75,0.1,467,0.6161149063448996,0.6116715609454312,0.048697579500000004,0.03447908400000001,0.5674173268448996,0.5771924769454313,0.009775150100531649,1.7227443784429288,486975.795,344790.84,452.38,29.197540506094345
fsfairx_llama3_rm,ministral3_8b,75,0.2,265,0.5907346047452102,0.5823190281562363,0.055295501500000004,0.03953573950000001,0.5354391032452103,0.5427832886562364,0.007344185411026105,1.3716191750871722,276477.5075,197678.6975,285.715,28.500983936279155
fsfairx_llama3_rm,ministral3_8b,75,0.5,149,0.5563646649593859,0.5411522838873717,0.07773954374999999,0.046051045,0.47862512120938583,0.4951012388873717,0.016476117677985846,3.4423846446576256,155479.0875,92102.09,145.705,40.76239352768262
fsfairx_llama3_rm,ministral3_8b,75,1.0,59,0.4925862487642599,0.5048819228818988,0.061521099999999995,0.051280057500000004,0.4310651487642599,0.4536018653818987,0.022536716617638786,5.228146298128041,61521.1,51280.0575,89.615,16.64639042539876
fsfairx_llama3_rm,ministral3_8b,75,2.0,36,0.4658104447249217,0.4696144015332978,0.07496736500000001,0.056172419999999994,0.3908430797249218,0.4134419815332979,0.022598901808376093,5.782090813602575,37483.6825,28086.21,50.345,25.070835823027803
fsfairx_llama3_rm,ministral3_8b,75,5.0,13,0.39046866571243294,0.4021207116714999,0.06779975,0.06376332500000001,0.32266891571243295,0.33835738667149984,0.01568847095906689,4.862095539766426,13559.95,12752.665,23.6575,5.953451155793344
fsfairx_llama3_rm,ministral3_8b,75,10.0,9,0.3600555947167841,0.3619576286635149,0.09402115000000001,0.0718299,0.26603444471678417,0.2901277286635149,0.024093283946730715,9.056452810980932,9402.115,7182.99,13.4625,23.60240222545672
rm_mistral_7b,ministral3_8b,71,0.1,553,0.6329976038761788,0.6145283242971769,0.055908991750000005,0.0328347905,0.5770886121261787,0.5816935337971769,0.004604921670998241,0.7979574668840266,559089.9175,328347.905,487.4025,41.271002262350756
rm_mistral_7b,ministral3_8b,71,0.2,234,0.5847765198916371,0.5873671988311711,0.047344909500000004,0.038193167,0.5374316103916371,0.5491740318311711,0.011742421439533968,2.1849145477276695,236724.5475,190965.835,314.72,19.32993979004226
rm_mistral_7b,ministral3_8b,71,0.5,112,0.5411601249765907,0.5376452928728503,0.0566413525,0.045243346250000004,0.48451877247659075,0.4924019466228504,0.007883174146259664,1.6270110868904537,113282.705,90486.6925,164.8375,20.12311808761982
rm_mistral_7b,ministral3_8b,71,1.0,63,0.4989560743932467,0.5007583835918037,0.0636953675,0.050406704999999996,0.4352607068932467,0.45035167859180375,0.015090971698557054,3.4671109658098107,63695.3675,50406.705,100.6775,20.862839828971858
rm_mistral_7b,ministral3_8b,71,2.0,33,0.452929539802022,0.4569354873886673,0.066655285,0.05539158499999999,0.386274254802022,0.40154390238866744,0.015269647586645452,3.9530585838478,33327.6425,27695.7925,57.4225,16.89843498531287
rm_mistral_7b,ministral3_8b,71,5.0,18,0.4096180244157746,0.3874894420646152,0.0908350125,0.06229782500000001,0.31878301191577463,0.3251916170646152,0.006408605148840563,2.0103345878838033,18167.0025,12459.565,26.3125,31.416506382932454
rm_mistral_7b,ministral3_8b,71,10.0,9,0.3543094417595258,0.3467089822497195,0.09113915000000002,0.07104915,0.2631702917595257,0.27565983224971946,0.01248954049019374,4.745801817785031,9113.915,7104.915,14.72,22.043216334582894
rm_mistral_7b,ministral3_8b,72,0.1,475,0.6212735963306234,0.6132949354651951,0.0471790985,0.032902387250000005,0.5740944978306234,0.5803925482151951,0.006298050384571763,1.0970407151384847,471790.985,329023.8725,482.535,30.260669881176295
rm_mistral_7b,ministral3_8b,72,0.2,231,0.5799860694869028,0.5844699473762672,0.045933811000000005,0.038228053000000005,0.5340522584869027,0.5462418943762672,0.012189635889364503,2.282479981247649,229669.055,191140.265,315.405,16.775786359202804
rm_mistral_7b,ministral3_8b,72,0.5,112,0.5377039681255943,0.5392811769909681,0.055592632499999996,0.04500776,0.48211133562559433,0.49427341699096816,0.012162081365373834,2.522670691738071,111185.265,90015.52,165.455,19.04006344725625
rm_mistral_7b,ministral3_8b,72,1.0,68,0.5057024890708499,0.502985771274068,0.06752182000000001,0.050059507499999996,0.43818066907084974,0.45292626377406797,0.014745594703218234,3.365186039467663,67521.82,50059.5075,101.4175,25.861732548085946
rm_mistral_7b,ministral3_8b,72,2.0,41,0.4716014673121201,0.4621211482149656,0.081423195,0.055062005,0.39017827231212016,0.40705914321496545,0.01688087090284529,4.3264507792329265,40711.5975,27531.0025,58.0675,32.375528864962874
rm_mistral_7b,ministral3_8b,72,5.0,17,0.4125006811549369,0.3988955486298773,0.08443682500000002,0.06201861250000001,0.3280638561549369,0.33687693612987735,0.008813079974940463,2.686391630652007,16887.365,12403.7225,26.865,26.550278862332878
rm_mistral_7b,ministral3_8b,72,10.0,7,0.33374345333065614,0.3575817072328581,0.069471025,0.07142000000000001,0.2642724283306561,0.28616170723285816,0.021889278902202047,8.28284624335245,6947.1025,7142.0,15.135,-2.8054501858868486
rm_mistral_7b,ministral3_8b,73,0.1,560,0.637747652149114,0.6233344723548798,0.05502571925000001,0.03217981575,0.5827219328991139,0.59115465660488,0.008432723705766088,1.4471265332012202,550257.1925,321798.1575,516.3025,41.51859132672764
rm_mistral_7b,ministral3_8b,73,0.2,289,0.6002298800316139,0.5928566307615666,0.05679409150000001,0.0381572135,0.543435788531614,0.5546994172615665,0.011263628729952457,2.072669663583852,283970.4575,190786.0675,338.8475,32.8148184217367
rm_mistral_7b,ministral3_8b,73,0.5,131,0.5550998388528412,0.5441581735098646,0.06438626125000001,0.04522536375,0.4907135776028412,0.4989328097598645,0.008219232157023304,1.6749551127512383,128772.5225,90450.7275,175.935,29.75929511670474
rm_mistral_7b,ministral3_8b,73,1.0,56,0.4933413843515403,0.5083929762361854,0.0550340925,0.0504574675,0.4383072918515403,0.45793550873618527,0.019628216884644945,4.478186251871266,55034.0925,50457.4675,106.97,8.315981589048638
rm_mistral_7b,ministral3_8b,73,2.0,33,0.45751219974444085,0.4580296273916313,0.06477216,0.055689745,0.3927400397444408,0.4023398823916311,0.009599842647190271,2.444324916154963,32386.08,27844.8725,60.9875,14.022096839135823
rm_mistral_7b,ministral3_8b,73,5.0,17,0.4066327267722391,0.3965347750959313,0.08387287500000001,0.06273532500000001,0.32275985177223915,0.3337994500959312,0.011039598323692057,3.42037532334794,16774.575,12547.065,27.9625,25.201890360858627
rm_mistral_7b,ministral3_8b,73,10.0,9,0.35405083527132114,0.3547749946421073,0.08868845,0.071797725,0.2653623852713211,0.28297726964210723,0.01761488437078612,6.638048701882029,8868.845,7179.7725,15.725,19.045010934343754
rm_mistral_7b,ministral3_8b,74,0.1,518,0.6134670654513457,0.6052278586819273,0.05293120925000001,0.03465183175,0.5605358562013457,0.5705760269319274,0.010040170730581721,1.7911736813095627,529312.0925,346518.3175,480.46,34.534214802583605
rm_mistral_7b,ministral3_8b,74,0.2,303,0.5871823490192702,0.5769702018595082,0.061950499000000006,0.0399241175,0.5252318500192702,0.5370460843595083,0.011814234340238094,2.2493370003750996,309752.495,199620.5875,298.8925,35.55480884827094
rm_mistral_7b,ministral3_8b,74,0.5,131,0.5447733756885816,0.5315436673560243,0.06696591499999999,0.0469402375,0.47780746068858165,0.4846034298560242,0.006795969167442573,1.422323786583138,133931.83,93880.475,155.13,29.904284142163952
rm_mistral_7b,ministral3_8b,74,1.0,68,0.5018789651148616,0.4991208858541966,0.0695095775,0.051906577499999995,0.4323693876148616,0.44721430835419673,0.014844920739335132,3.4333884785937783,69509.5775,51906.5775,88.6725,25.324567682777243
rm_mistral_7b,ministral3_8b,74,2.0,30,0.44852024958060915,0.4527193419808876,0.06115462,0.056992275,0.38736562958060916,0.39572706698088767,0.008361437400278504,2.1585387968806677,30577.31,28496.1375,48.6375,6.8062641873990914
rm_mistral_7b,ministral3_8b,74,5.0,17,0.4044788893382127,0.39017388794894087,0.0867307375,0.06348287500000001,0.31774815183821264,0.32669101294894093,0.008942861110728284,2.814449449664056,17346.1475,12696.575,21.705,26.80464062697494
rm_mistral_7b,ministral3_8b,74,10.0,9,0.35329249657936546,0.3463322353532465,0.09191765,0.071443475,0.2613748465793654,0.2748887603532465,0.013513913773881114,5.170319160676263,9191.765,7144.3475,12.0125,22.274476120745035
rm_mistral_7b,ministral3_8b,75,0.1,587,0.6312847693136089,0.6094757952460502,0.06125262625,0.033254017500000004,0.5700321430636088,0.5762217777460501,0.00618963468244127,1.0858395895318098,612526.2625,332540.175,446.675,45.71005435052672
rm_mistral_7b,ministral3_8b,75,0.2,224,0.5782745199521259,0.5768580124688457,0.04672847000000001,0.038333781000000004,0.5315460499521258,0.5385242314688459,0.006978181516720028,1.3128084607812482,233642.35,191668.905,281.96,17.964827438176346
rm_mistral_7b,ministral3_8b,75,0.5,115,0.5391420434436216,0.5356617022938249,0.059949789999999996,0.04550610625,0.47919225344362154,0.4901555960438248,0.010963342600203263,2.28787976462836,119899.58,91012.2125,149.36,24.092968048762142
rm_mistral_7b,ministral3_8b,75,1.0,59,0.4940092100882542,0.4992618517546042,0.061521099999999995,0.050930857499999996,0.4324881100882542,0.44833099425460415,0.015842884166349935,3.6631953102981285,61521.1,50930.8575,92.3375,17.21400056240867
rm_mistral_7b,ministral3_8b,75,2.0,41,0.4706324243599239,0.4522231349552817,0.08541876,0.056374864999999996,0.3852136643599238,0.3958482699552818,0.010634605595357949,2.7607031056462006,42709.38,28187.4325,53.1225,34.001775488194866
rm_mistral_7b,ministral3_8b,75,5.0,17,0.40080179096597895,0.38580954097364384,0.08882496250000001,0.06387537500000001,0.31197682846597896,0.3219341659736439,0.00995733750766492,3.191691369075754,17764.9925,12775.075,24.555,28.088486386920785
rm_mistral_7b,ministral3_8b,75,10.0,10,0.3505139204577853,0.34503281690370335,0.10449215,0.07244657500000001,0.24602177045778537,0.2725862419037033,0.02656447144591792,10.797610063730556,10449.215,7244.6575,13.8275,30.667925772414485
fsfairx_llama3_rm,qwen35_9b,71,0.1,494,0.5943443146928319,0.5942151663876838,0.040985151500000004,0.03251838875,0.5533591631928318,0.5616967776376838,0.008337614444851926,1.5067274564940158,409851.515,325183.8875,546.3275,20.6581223690243
fsfairx_llama3_rm,qwen35_9b,71,0.2,260,0.5643427848360384,0.5739642965240952,0.043154080500000004,0.03799883800000001,0.5211887043360385,0.5359654585240952,0.014776754188056684,2.835202310625925,215770.4025,189994.19,377.6625,11.946129868298316
fsfairx_llama3_rm,qwen35_9b,71,0.5,106,0.529497572973583,0.5456342094951081,0.043973035,0.04437150625,0.485524537973583,0.501262703245108,0.015738165271524995,3.2414768030490966,87946.07,88743.0125,204.9025,-0.9061718164324883
fsfairx_llama3_rm,qwen35_9b,71,1.0,73,0.510207790365386,0.5130934873854032,0.060506727499999996,0.04867095,0.44970106286538586,0.4644225373854032,0.01472147452001732,3.2736134591756714,60506.7275,48670.95,115.0325,19.56109343378388
fsfairx_llama3_rm,qwen35_9b,71,2.0,34,0.46706500461331174,0.47692469747002597,0.05634681,0.05279223,0.4107181946133117,0.42413246747002603,0.013414272856714315,3.2660527419155994,28173.405,26396.115,63.32,6.308396162977092
fsfairx_llama3_rm,qwen35_9b,71,5.0,21,0.4354463576295587,0.4165737364947308,0.087030075,0.0582011,0.34841628262955865,0.35837263649473067,0.009956353865172018,2.85760291971135,17406.015,11640.22,28.6225,33.12530179940671
fsfairx_llama3_rm,qwen35_9b,71,10.0,10,0.37316084426848906,0.3809487236443648,0.08300637500000001,0.0653359,0.290154469268489,0.3156128236443649,0.025458354375875902,8.774069356939146,8300.6375,6533.59,15.8275,21.2880938361662
fsfairx_llama3_rm,qwen35_9b,72,0.1,407,0.5852658763164371,0.6010736115352568,0.03132665325,0.032402412500000005,0.5539392230664371,0.5686711990352569,0.01473197596881981,2.6594931998619136,313266.5325,324024.125,559.5,-3.434006312180826
fsfairx_llama3_rm,qwen35_9b,72,0.2,210,0.5554491501897161,0.5800592009852399,0.0323335535,0.037857901000000006,0.5231155966897161,0.5422012999852398,0.019085703295523726,3.6484676458316985,161667.7675,189289.505,376.055,-17.085494484854568
fsfairx_llama3_rm,qwen35_9b,72,0.5,107,0.5280146118291662,0.5461259072235195,0.041180208749999996,0.04383262875,0.4868344030791662,0.5022932784735195,0.015458875394353255,3.175386804337947,82360.4175,87665.2575,194.5625,-6.441006688680284
fsfairx_llama3_rm,qwen35_9b,72,1.0,63,0.49997043322826257,0.5163277557731093,0.0484695025,0.048111065,0.45150093072826264,0.4682166907731093,0.01671576004484665,3.702264803282784,48469.5025,48111.065,109.67,0.7395114071987896
fsfairx_llama3_rm,qwen35_9b,72,2.0,33,0.4639975079605636,0.4781602955159511,0.05080419,0.05207107,0.4131933179605635,0.4260892255159512,0.012895907555387665,3.1210348751618704,25402.095,26035.535,60.3125,-2.493652590465456
