id,partition,price,method,quality,cost,samples,profit
91,train,2e-08,fixed_4,0.4140468274489231,9.28e-06,4.0,0.414037547448923
91,train,2e-08,fixed_8,0.42660439183385124,1.772e-05,8.0,0.4265866718338512
91,train,2e-08,fixed_16,0.4590963846424264,3.486e-05,16.0,0.45906152464242644
91,train,2e-08,fixed_32,0.47861751254823465,6.87625e-05,32.0,0.47854875004823466
91,train,2e-08,fixed_64,0.503885576569013,0.00013783,64.0,0.503747746569013
91,train,2e-08,fixed_128,0.5192356937128478,0.0002741175,128.0,0.5189615762128478
91,train,2e-08,fixed_256,0.5384388870950167,0.0005478525,256.0,0.5378910345950167
91,train,2e-08,fixed_512,0.5539877757403685,0.001097605,512.0,0.5528901707403685
91,train,2e-08,dmrl_doubling,0.5539877757403685,0.001097605,512.0,0.5528901707403685
91,train,2e-08,dmrl_sequential,0.5539877757403685,0.001097605,512.0,0.5528901707403685
91,train,1e-07,fixed_1,0.3258410612325686,1.03875e-05,1.0,0.3258306737325686
91,train,1e-07,fixed_2,0.37381282523433,2.3350000000000002e-05,2.0,0.37378947523433
91,train,1e-07,fixed_4,0.4140468274489231,4.6399999999999996e-05,4.0,0.4140004274489231
91,train,1e-07,fixed_8,0.42660439183385124,8.86e-05,8.0,0.42651579183385113
91,train,1e-07,fixed_16,0.4590963846424264,0.00017429999999999998,16.0,0.45892208464242645
91,train,1e-07,fixed_32,0.47861751254823465,0.0003438125,32.0,0.47827370004823466
91,train,1e-07,fixed_64,0.503885576569013,0.00068915,64.0,0.503196426569013
91,train,1e-07,fixed_128,0.5192356937128478,0.0013705875,128.0,0.5178651062128478
91,train,1e-07,fixed_256,0.5384388870950167,0.0027392625,256.0,0.5356996245950166
91,train,1e-07,fixed_512,0.5539877757403685,0.0054880250000000005,512.0,0.5484997507403685
91,train,1e-07,dmrl_doubling,0.5539877757403685,0.0054880250000000005,512.0,0.5484997507403685
91,train,1e-07,dmrl_sequential,0.5539877757403685,0.0054880250000000005,512.0,0.5484997507403685
91,train,2e-07,fixed_1,0.3258410612325686,2.0775e-05,1.0,0.3258202862325686
91,train,2e-07,fixed_2,0.37381282523433,4.6700000000000003e-05,2.0,0.37376612523433006
91,train,2e-07,fixed_4,0.4140468274489231,9.279999999999999e-05,4.0,0.41395402744892307
91,train,2e-07,fixed_8,0.42660439183385124,0.0001772,8.0,0.4264271918338512
91,train,2e-07,fixed_16,0.4590963846424264,0.00034859999999999996,16.0,0.4587477846424264
91,train,2e-07,fixed_32,0.47861751254823465,0.000687625,32.0,0.4779298875482346
91,train,2e-07,fixed_64,0.503885576569013,0.0013783,64.0,0.5025072765690128
91,train,2e-07,fixed_128,0.5192356937128478,0.002741175,128.0,0.5164945187128478
91,train,2e-07,fixed_256,0.5384388870950167,0.005478525,256.0,0.5329603620950167
91,train,2e-07,fixed_512,0.5539877757403685,0.010976050000000001,512.0,0.5430117257403686
91,train,2e-07,dmrl_doubling,0.5539877757403685,0.010976050000000001,512.0,0.5430117257403686
91,train,2e-07,dmrl_sequential,0.5539877757403685,0.010976050000000001,512.0,0.5430117257403686
91,train,1e-06,fixed_1,0.3258410612325686,0.00010387499999999999,1.0,0.32573718623256864
91,train,1e-06,fixed_2,0.37381282523433,0.00023349999999999998,2.0,0.37357932523433
91,train,1e-06,fixed_4,0.4140468274489231,0.000464,4.0,0.41358282744892305
91,train,1e-06,fixed_8,0.42660439183385124,0.0008860000000000001,8.0,0.4257183918338512
91,train,1e-06,fixed_16,0.4590963846424264,0.001743,16.0,0.4573533846424265
91,train,1e-06,fixed_32,0.47861751254823465,0.0034381249999999993,32.0,0.47517938754823463
91,train,1e-06,fixed_64,0.503885576569013,0.006891499999999999,64.0,0.49699407656901295
91,train,1e-06,fixed_128,0.5192356937128478,0.013705875,128.0,0.5055298187128479
91,train,1e-06,fixed_256,0.5384388870950167,0.027392625,256.0,0.5110462620950168
91,train,1e-06,fixed_512,0.5539877757403685,0.05488025,512.0,0.49910752574036854
91,train,1e-06,dmrl_doubling,0.5539877757403685,0.05488025,512.0,0.49910752574036854
91,train,1e-06,dmrl_sequential,0.5474203122303445,0.051607875,481.75,0.4958124372303445
91,train,2e-06,fixed_1,0.3258410612325686,0.00020774999999999998,1.0,0.3256333112325686
91,train,2e-06,fixed_2,0.37381282523433,0.00046699999999999997,2.0,0.37334582523433
91,train,2e-06,fixed_4,0.4140468274489231,0.000928,4.0,0.4131188274489231
91,train,2e-06,fixed_8,0.42660439183385124,0.0017720000000000001,8.0,0.42483239183385124
91,train,2e-06,fixed_16,0.4590963846424264,0.003486,16.0,0.4556103846424264
91,train,2e-06,fixed_32,0.47861751254823465,0.006876249999999999,32.0,0.4717412625482347
91,train,2e-06,fixed_64,0.503885576569013,0.013782999999999998,64.0,0.49010257656901296
91,train,2e-06,fixed_128,0.5192356937128478,0.02741175,128.0,0.4918239437128478
91,train,2e-06,fixed_256,0.5384388870950167,0.05478525,256.0,0.48365363709501674
91,train,2e-06,fixed_512,0.5539877757403685,0.1097605,512.0,0.44422727574036847
91,train,2e-06,dmrl_doubling,0.5539877757403685,0.1097605,512.0,0.44422727574036847
91,train,2e-06,dmrl_sequential,0.5233577377472148,0.067157,313.375,0.45620073774721487
91,train,1e-05,fixed_1,0.3258410612325686,0.0010387500000000002,1.0,0.3248023112325686
91,train,1e-05,fixed_2,0.37381282523433,0.0023350000000000003,2.0,0.37147782523432993
91,train,1e-05,fixed_4,0.4140468274489231,0.00464,4.0,0.4094068274489231
91,train,1e-05,fixed_8,0.42660439183385124,0.00886,8.0,0.4177443918338512
91,train,1e-05,fixed_16,0.4590963846424264,0.01743,16.0,0.4416663846424264
91,train,1e-05,fixed_32,0.47861751254823465,0.03438125000000001,32.0,0.4442362625482346
91,train,1e-05,fixed_64,0.503885576569013,0.068915,64.0,0.43497057656901295
91,train,1e-05,fixed_128,0.5192356937128478,0.13705875,128.0,0.38217694371284777
91,train,1e-05,fixed_256,0.5384388870950167,0.27392625000000004,256.0,0.2645126370950167
91,train,1e-05,fixed_512,0.5539877757403685,0.5488025000000001,512.0,0.005185275740368492
91,train,1e-05,dmrl_doubling,0.5194770383228772,0.14628375000000005,136.0,0.3731932883228772
91,train,1e-05,dmrl_sequential,0.509232492150785,0.09255875000000001,86.375,0.4166737421507849
92,test,2e-08,fixed_1,0.08482155911157035,3.721e-05,1.0,0.08478434911157035
92,test,2e-08,fixed_2,0.18985279840096908,8.93875e-05,2.0,0.18976341090096904
92,test,2e-08,fixed_4,0.26070498014133686,0.0001557975,4.0,0.26054918264133686
92,test,2e-08,fixed_8,0.32705071544137027,0.00034886499999999996,8.0,0.32670185044137023
92,test,2e-08,fixed_16,0.3738769053664362,0.0006813025,16.0,0.37319560286643616
92,test,2e-08,fixed_32,0.5486724013141656,0.0015410475,32.0,0.5471313538141657
92,test,2e-08,fixed_64,0.5747229029257881,0.0029966275,64.0,0.571726275425788
92,test,2e-08,fixed_128,0.6093942667030426,0.006194477500000001,128.0,0.6031997892030427
92,test,2e-08,fixed_256,0.6870509082271314,0.012562665,256.0,0.6744882432271316
92,test,2e-08,fixed_512,0.9078182552648886,0.025186100000000003,512.0,0.8826321552648886
92,test,2e-08,dmrl_doubling,0.9078182552648886,0.025186100000000003,512.0,0.8826321552648886
92,test,2e-08,dmrl_sequential,0.9078182552648886,0.025186100000000003,512.0,0.8826321552648886
