variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_exp_open5,gemma2_9b,10000000.0,3,0.6433333333333334,0.5873253465198923,0.6993413201467745,411554.0533333333,382596.96998997976,440511.1366766868,411554.0533333333,382596.96998997964,440511.13667668693
local_exp_open5,gemma2_9b,50000000.0,3,0.5133333333333333,0.4846489818016702,0.5420176848649965,1175488.2233333334,1017929.5399915609,1333046.906675106,1175488.2233333334,1017929.5399915609,1333046.906675106
local_exp_open5,llama3.1_8b,100000.0,3,0.5908425072623198,0.5160444300706523,0.6656405844539873,10462.623333333335,9727.167900340608,11198.078766326062,10462.623333333335,9727.167900340606,11198.078766326063
local_exp_open5,llama3.1_8b,500000.0,3,0.5836508496060414,0.49363908747819085,0.673662611733892,24943.816666666666,20267.875404842336,29619.757928490995,24943.816666666666,20267.87540484232,29619.75792849101
local_exp_open5,llama3.1_8b,1000000.0,3,0.5965875594493891,0.5715799474907792,0.621595171407999,48744.89666666667,39427.49655233098,58062.296781002355,48744.89666666667,39427.496552330995,58062.29678100234
local_exp_open5,llama3.1_8b,5000000.0,3,0.6063197413127233,0.39593789995641,0.8167015826690365,205576.29,201149.82388026803,210002.756119732,205576.29,201149.82388026803,210002.756119732
local_exp_open5,llama3.1_8b,10000000.0,3,0.6533333333333333,0.5617790121234979,0.7448876545431687,389217.18333333335,356986.1130291994,421448.2536374673,389217.1833333334,356986.1130291995,421448.25363746734
local_exp_open5,llama3.1_8b,50000000.0,3,0.5172177063873553,0.4896650174365536,0.544770395338157,1709808.75,1581576.5942500061,1838040.9057499939,1709808.75,1581576.5942500061,1838040.9057499939
local_exp_open5,llama3.2_3b,100000.0,3,0.562353435938601,0.539019715218483,0.585687156658719,9596.216666666667,8320.535341596058,10871.897991737276,9596.216666666665,8320.535341596054,10871.897991737276
local_exp_open5,llama3.2_3b,500000.0,3,0.5494370121087745,0.5145180932715604,0.5843559309459886,25936.216666666664,21145.539079795548,30726.89425353778,25936.216666666664,21145.539079795548,30726.89425353778
local_exp_open5,llama3.2_3b,1000000.0,3,0.5576097739073708,0.4954636259331143,0.6197559218816272,47196.01,39116.8310061258,55275.1889938742,47196.01,39116.8310061258,55275.1889938742
local_exp_open5,llama3.2_3b,5000000.0,3,0.6316666666666667,0.5567983111666915,0.7065350221666419,202805.52333333335,168856.74130938316,236754.30535728353,202805.52333333332,168856.74130938316,236754.30535728348
local_exp_open5,llama3.2_3b,10000000.0,3,0.59,0.5144479010343216,0.6655520989656784,394525.88000000006,311716.21099789836,477335.54900210176,394525.88000000006,311716.21099789836,477335.54900210176
local_exp_open5,llama3.2_3b,50000000.0,3,0.52,0.5075793114412483,0.5324206885587517,1594646.8,1372112.5540563336,1817181.0459436665,1594646.8,1372112.5540563331,1817181.045943667
local_exp_open5,mistral_7b,100000.0,3,0.5228091079284234,0.4677597532387209,0.5778584626181259,9706.483333333334,8033.729868115324,11379.236798551343,9706.483333333332,8033.729868115324,11379.23679855134
local_exp_open5,mistral_7b,500000.0,3,0.5453784287131443,0.44219769833308303,0.6485591590932057,21797.48,19584.46328755659,24010.496712443408,21797.48,19584.46328755659,24010.496712443408
local_exp_open5,mistral_7b,1000000.0,3,0.5506799706346376,0.5267227757894706,0.5746371654798046,45326.10999999999,36206.65820257485,54445.561797425136,45326.10999999999,36206.65820257485,54445.561797425136
local_exp_open5,mistral_7b,5000000.0,3,0.5967820089366319,0.4938857865672094,0.6996782313060544,204180.27,159363.42068495188,248997.1193150481,204180.27,159363.42068495194,248997.11931504804
local_exp_open5,mistral_7b,10000000.0,3,0.56,0.5058594737632098,0.6141405262367903,436807.4466666667,386863.7807016233,486751.11263171013,436807.4466666666,386863.7807016233,486751.1126317099
