id,partition,price,method,quality,cost,samples,profit
43,train,1e-05,fixed_128,0.49563334129018494,0.31631750000000003,128.0,0.17931584129018488
43,train,1e-05,fixed_256,0.570443350723178,0.63280625,256.0,-0.06236289927682201
43,train,1e-05,fixed_512,0.6010414990007991,1.2682437500000001,512.0,-0.667202250999201
43,train,1e-05,dmrl_doubling,0.49563334129018494,0.3553875000000001,144.0,0.14024584129018486
43,train,1e-05,dmrl_sequential,0.4696000855658526,0.26935000000000003,109.5,0.20025008556585255
44,test,2e-08,fixed_1,0.14767456070531057,5.9645e-05,1.0,0.14761491570531057
44,test,2e-08,fixed_2,0.22996842990451918,0.000122145,2.0,0.2298462849045192
44,test,2e-08,fixed_4,0.25824328204164193,0.00024290750000000003,4.0,0.2580003745416419
44,test,2e-08,fixed_8,0.3328344993317654,0.00048645000000000003,8.0,0.3323480493317654
44,test,2e-08,fixed_16,0.41089821845097535,0.0009771525,16.0,0.4099210659509753
44,test,2e-08,fixed_32,0.45217233701340215,0.0019617675,32.0,0.45021056951340216
44,test,2e-08,fixed_64,0.4540218571845225,0.00390487,64.0,0.45011698718452253
44,test,2e-08,fixed_128,0.5114555321183151,0.0078073875000000004,128.0,0.5036481446183151
44,test,2e-08,fixed_256,0.5289596432598164,0.01561826,256.0,0.5133413832598164
44,test,2e-08,fixed_512,0.6035290363975444,0.0312531,512.0,0.5722759363975444
44,test,2e-08,dmrl_doubling,0.5804495573865878,0.028327467500000002,464.0,0.5521220898865878
44,test,2e-08,dmrl_sequential,0.5430023197040041,0.0257604375,421.875,0.5172418822040041
44,test,1e-07,fixed_1,0.14767456070531057,0.000298225,1.0,0.14737633570531058
44,test,1e-07,fixed_2,0.22996842990451918,0.0006107249999999999,2.0,0.22935770490451918
44,test,1e-07,fixed_4,0.25824328204164193,0.0012145374999999999,4.0,0.2570287445416419
44,test,1e-07,fixed_8,0.3328344993317654,0.00243225,8.0,0.3304022493317654
44,test,1e-07,fixed_16,0.41089821845097535,0.004885762499999999,16.0,0.40601245595097535
44,test,1e-07,fixed_32,0.45217233701340215,0.0098088375,32.0,0.4423634995134022
44,test,1e-07,fixed_64,0.4540218571845225,0.019524349999999996,64.0,0.43449750718452257
44,test,1e-07,fixed_128,0.5114555321183151,0.0390369375,128.0,0.47241859461831504
44,test,1e-07,fixed_256,0.5289596432598164,0.07809129999999999,256.0,0.45086834325981634
44,test,1e-07,fixed_512,0.6035290363975444,0.1562655,512.0,0.44726353639754446
44,test,1e-07,dmrl_doubling,0.5403847765820232,0.092869925,304.0,0.4475148515820232
44,test,1e-07,dmrl_sequential,0.5029375388994396,0.0745345125,244.125,0.42840302639943956
44,test,2e-07,fixed_1,0.14767456070531057,0.00059645,1.0,0.14707811070531057
44,test,2e-07,fixed_2,0.22996842990451918,0.0012214499999999998,2.0,0.22874697990451917
44,test,2e-07,fixed_4,0.25824328204164193,0.0024290749999999997,4.0,0.25581420704164193
44,test,2e-07,fixed_8,0.3328344993317654,0.0048645,8.0,0.32796999933176546
44,test,2e-07,fixed_16,0.41089821845097535,0.009771524999999998,16.0,0.4011266934509753
44,test,2e-07,fixed_32,0.45217233701340215,0.019617675,32.0,0.4325546620134022
44,test,2e-07,fixed_64,0.4540218571845225,0.03904869999999999,64.0,0.4149731571845226
44,test,2e-07,fixed_128,0.5114555321183151,0.078073875,128.0,0.43338165711831506
44,test,2e-07,fixed_256,0.5289596432598164,0.15618259999999998,256.0,0.37277704325981637
44,test,2e-07,fixed_512,0.6035290363975444,0.312531,512.0,0.2909980363975444
44,test,2e-07,dmrl_doubling,0.5403847765820232,0.176017,288.0,0.3643677765820232
44,test,2e-07,dmrl_sequential,0.48752715320495116,0.11971724999999998,196.125,0.36780990320495116
44,test,1e-06,fixed_1,0.14767456070531057,0.0029822499999999997,1.0,0.14469231070531058
44,test,1e-06,fixed_2,0.22996842990451918,0.00610725,2.0,0.2238611799045192
44,test,1e-06,fixed_4,0.25824328204164193,0.012145375,4.0,0.2460979070416419
44,test,1e-06,fixed_8,0.3328344993317654,0.024322499999999997,8.0,0.3085119993317654
44,test,1e-06,fixed_16,0.41089821845097535,0.048857624999999995,16.0,0.3620405934509754
44,test,1e-06,fixed_32,0.45217233701340215,0.09808837499999999,32.0,0.35408396201340225
44,test,1e-06,fixed_64,0.4540218571845225,0.19524349999999996,64.0,0.2587783571845225
44,test,1e-06,fixed_128,0.5114555321183151,0.39036937499999996,128.0,0.12108615711831508
44,test,1e-06,fixed_256,0.5289596432598164,0.780913,256.0,-0.25195335674018365
44,test,1e-06,fixed_512,0.6035290363975444,1.562655,512.0,-0.9591259636024555
44,test,1e-06,dmrl_doubling,0.4652494260985822,0.33011812500000004,108.0,0.13513130109858223
44,test,1e-06,dmrl_sequential,0.4072081787170397,0.1703545,55.75,0.2368536787170397
44,test,2e-06,fixed_1,0.14767456070531057,0.005964499999999999,1.0,0.14171006070531056
44,test,2e-06,fixed_2,0.22996842990451918,0.0122145,2.0,0.2177539299045192
44,test,2e-06,fixed_4,0.25824328204164193,0.02429075,4.0,0.2339525320416419
44,test,2e-06,fixed_8,0.3328344993317654,0.048644999999999994,8.0,0.2841894993317654
44,test,2e-06,fixed_16,0.41089821845097535,0.09771524999999999,16.0,0.3131829684509754
44,test,2e-06,fixed_32,0.45217233701340215,0.19617674999999998,32.0,0.2559955870134022
44,test,2e-06,fixed_64,0.4540218571845225,0.3904869999999999,64.0,0.06353485718452256
44,test,2e-06,fixed_128,0.5114555321183151,0.7807387499999999,128.0,-0.2692832178816849
44,test,2e-06,fixed_256,0.5289596432598164,1.561826,256.0,-1.0328663567401835
44,test,2e-06,fixed_512,0.6035290363975444,3.12531,512.0,-2.5217809636024557
44,test,2e-06,dmrl_doubling,0.45217233701340215,0.41505125,68.0,0.03712108701340221
44,test,2e-06,dmrl_sequential,0.4072081787170397,0.22055324999999998,36.125,0.1866549287170397
44,test,1e-05,fixed_1,0.14767456070531057,0.029822500000000005,1.0,0.11785206070531057
44,test,1e-05,fixed_2,0.22996842990451918,0.06107250000000001,2.0,0.16889592990451918
44,test,1e-05,fixed_4,0.25824328204164193,0.12145375,4.0,0.1367895320416419
44,test,1e-05,fixed_8,0.3328344993317654,0.24322500000000002,8.0,0.08960949933176539
44,test,1e-05,fixed_16,0.41089821845097535,0.48857625000000005,16.0,-0.0776780315490247
44,test,1e-05,fixed_32,0.45217233701340215,0.98088375,32.0,-0.5287114129865979
44,test,1e-05,fixed_64,0.4540218571845225,1.9524350000000001,64.0,-1.4984131428154774
44,test,1e-05,fixed_128,0.5114555321183151,3.903693750000001,128.0,-3.3922382178816854
