split,price,method,predicted,correct,brier
0,6.25e-06,selected_map_frozen,0.5157767534255981,0.5516304347826086,0.1967564821243286
0,6.25e-06,selected_map_proxy_tuned,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,6.25e-06,selected_map_observed_tuned,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,6.5e-06,selected_map_frozen,0.5157767534255981,0.5516304347826086,0.1967564821243286
0,6.5e-06,selected_map_proxy_tuned,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,6.5e-06,selected_map_observed_tuned,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,6.75e-06,selected_map_frozen,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,6.75e-06,selected_map_proxy_tuned,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,6.75e-06,selected_map_observed_tuned,0.4656352996826172,0.5277777777777778,0.19135595858097076
0,7e-06,selected_map_frozen,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,7e-06,selected_map_proxy_tuned,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,7e-06,selected_map_observed_tuned,0.4656352996826172,0.5277777777777778,0.19135595858097076
0,7.25e-06,selected_map_frozen,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,7.25e-06,selected_map_proxy_tuned,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,7.25e-06,selected_map_observed_tuned,0.4656218886375427,0.5283816425120773,0.19131270051002502
0,7.5e-06,selected_map_frozen,0.5136653184890747,0.5498188405797102,0.1964806467294693
0,7.5e-06,selected_map_proxy_tuned,0.5101420283317566,0.5474033816425121,0.1967199444770813
0,7.5e-06,selected_map_observed_tuned,0.46557533740997314,0.5283816425120773,0.19133491814136505
0,7.75e-06,selected_map_frozen,0.5088626146316528,0.5483091787439613,0.19681096076965332
0,7.75e-06,selected_map_proxy_tuned,0.5101420283317566,0.5474033816425121,0.1967199444770813
0,7.75e-06,selected_map_observed_tuned,0.46557533740997314,0.5283816425120773,0.19133491814136505
0,8e-06,selected_map_frozen,0.5088626146316528,0.5483091787439613,0.19681096076965332
0,8e-06,selected_map_proxy_tuned,0.5069229602813721,0.5446859903381642,0.19578412175178528
0,8e-06,selected_map_observed_tuned,0.4655117094516754,0.5280797101449275,0.19143298268318176
0,8.25e-06,selected_map_frozen,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,8.25e-06,selected_map_proxy_tuned,0.5069229602813721,0.5446859903381642,0.19578412175178528
0,8.25e-06,selected_map_observed_tuned,0.4653893709182739,0.528683574879227,0.19144664704799652
0,8.5e-06,selected_map_frozen,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,8.5e-06,selected_map_proxy_tuned,0.5069229602813721,0.5446859903381642,0.19578412175178528
0,8.5e-06,selected_map_observed_tuned,0.46531978249549866,0.528683574879227,0.19149374961853027
0,8.75e-06,selected_map_frozen,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,8.75e-06,selected_map_proxy_tuned,0.5069229602813721,0.5446859903381642,0.19578412175178528
0,8.75e-06,selected_map_observed_tuned,0.46531978249549866,0.528683574879227,0.19149374961853027
0,9e-06,selected_map_frozen,0.5030536651611328,0.5422705314009661,0.1940658539533615
0,9e-06,selected_map_proxy_tuned,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9e-06,selected_map_observed_tuned,0.4652767479419708,0.528683574879227,0.191548690199852
0,9.25e-06,selected_map_frozen,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9.25e-06,selected_map_proxy_tuned,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9.25e-06,selected_map_observed_tuned,0.4652767479419708,0.528683574879227,0.191548690199852
0,9.5e-06,selected_map_frozen,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9.5e-06,selected_map_proxy_tuned,0.4979225993156433,0.5395531400966184,0.19413572549819946
0,9.5e-06,selected_map_observed_tuned,0.4652756154537201,0.528683574879227,0.19154740869998932
0,9.75e-06,selected_map_frozen,0.4967469573020935,0.5389492753623188,0.1946733295917511
