generator,reward_model,split_seed,price_per_million,policy,gain_factor,cost_beta,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent,mean_cost_discount
ministral3_8b,fsfairx_llama3_rm,72,0.2,top2_factor4_beta0,4.0,0.0,231,0.5305275562488173,0.6303045428155231,688339.355,790.33,0.49263667181552306,-7.142114294912031,1.0
ministral3_8b,fsfairx_llama3_rm,72,0.2,top2_factor4_beta2,4.0,2.0,231,0.5305275562488173,0.630511611392351,693088.15,793.7275,0.49189398139235097,-7.2821052179893195,0.9797620716819649
ministral3_8b,fsfairx_llama3_rm,72,0.2,top2_factor1_beta2,1.0,2.0,231,0.5305275562488173,0.5896563067218762,276971.98,442.43,0.5342619107218762,0.70389453461443,0.9710134521639767
ministral3_8b,fsfairx_llama3_rm,72,0.2,top2_factor0p25_beta2,0.25,2.0,231,0.5305275562488173,0.5282324316153333,90892.1075,183.3175,0.5100540101153332,-3.8590919344973624,0.951290426601479
ministral3_8b,fsfairx_llama3_rm,72,0.5,current_beta0,1.0,0.0,117,0.4783189992710311,0.546537701214564,88593.11,156.2275,0.5022411462145641,5.001295574708686,1.0
ministral3_8b,fsfairx_llama3_rm,72,0.5,current_beta1,1.0,1.0,117,0.4783189992710311,0.5474015429078618,90485.7175,159.0925,0.5021586841578618,4.984055603721138,0.9754631338297688
ministral3_8b,fsfairx_llama3_rm,72,0.5,current_beta2,1.0,2.0,117,0.4783189992710311,0.5482239381102079,92276.335,161.7975,0.5020857706102079,4.968811896537217,0.9526070874718787
ministral3_8b,fsfairx_llama3_rm,72,0.5,top2_factor4_beta0,4.0,0.0,117,0.4783189992710311,0.6061427176099099,387570.99,555.4425,0.4123572226099099,-13.79033171620789,1.0
ministral3_8b,fsfairx_llama3_rm,72,0.5,top2_factor4_beta2,4.0,2.0,117,0.4783189992710311,0.6071883900865308,394147.65,561.955,0.41011456508653077,-14.259194029182497,0.9751364100171596
ministral3_8b,fsfairx_llama3_rm,72,0.5,top2_factor1_beta2,1.0,2.0,117,0.4783189992710311,0.552337832670096,134685.255,259.555,0.484995205170096,1.3957643140330107,0.9596768301825668
ministral3_8b,fsfairx_llama3_rm,72,0.5,top2_factor0p25_beta2,0.25,2.0,117,0.4783189992710311,0.4864068890698381,43920.0275,96.2575,0.4644468753198381,-2.9001825083959565,0.9317784415687085
ministral3_8b,fsfairx_llama3_rm,72,1.0,current_beta0,1.0,0.0,60,0.432590599668766,0.502272068659423,48703.0625,94.625,0.45356900615942297,4.849482745746232,1.0
ministral3_8b,fsfairx_llama3_rm,72,1.0,current_beta1,1.0,1.0,60,0.432590599668766,0.5039903083395525,50063.9775,97.0475,0.45392633083955247,4.932083865697313,0.9674061855093221
ministral3_8b,fsfairx_llama3_rm,72,1.0,current_beta2,1.0,2.0,60,0.432590599668766,0.5062600685901547,51456.2725,99.4175,0.4548037960901547,5.1349235139176175,0.9380287575536679
ministral3_8b,fsfairx_llama3_rm,72,1.0,top2_factor4_beta0,4.0,0.0,60,0.432590599668766,0.5785663271904791,226303.195,385.2425,0.3522631321904791,-18.568935048471584,1.0
ministral3_8b,fsfairx_llama3_rm,72,1.0,top2_factor4_beta2,4.0,2.0,60,0.432590599668766,0.5799320033659402,231679.1375,391.495,0.3482528658659402,-19.495970062087135,0.968470396737127
ministral3_8b,fsfairx_llama3_rm,72,1.0,top2_factor1_beta2,1.0,2.0,60,0.432590599668766,0.5161409932957767,76014.8425,155.105,0.44012615079577666,1.7419590561562397,0.946859324714445
ministral3_8b,fsfairx_llama3_rm,72,1.0,top2_factor0p25_beta2,0.25,2.0,60,0.432590599668766,0.44731618605779927,25443.475,56.0325,0.4218727110577993,-2.477605527991917,0.914216196082775
ministral3_8b,fsfairx_llama3_rm,72,2.0,current_beta0,1.0,0.0,30,0.38492679485803677,0.4649679289646538,26066.8175,52.56,0.41283429396465376,7.250079620180623,1.0
ministral3_8b,fsfairx_llama3_rm,72,2.0,current_beta1,1.0,1.0,30,0.38492679485803677,0.467652827599464,27149.5175,54.41,0.41335379259946403,7.3850399923214765,0.9565222629074817
ministral3_8b,fsfairx_llama3_rm,72,2.0,current_beta2,1.0,2.0,30,0.38492679485803677,0.470733006216251,28139.2075,56.1875,0.41445459121625106,7.671016087384697,0.9189160981937092
ministral3_8b,fsfairx_llama3_rm,72,2.0,top2_factor4_beta0,4.0,0.0,30,0.38492679485803677,0.5491622658914197,129700.27,251.4775,0.2897617258914197,-24.72290062366651,1.0
ministral3_8b,fsfairx_llama3_rm,72,2.0,top2_factor4_beta2,4.0,2.0,30,0.38492679485803677,0.552337832670096,134685.255,259.555,0.28296732267009594,-26.488016305943074,0.9596768301825668
ministral3_8b,fsfairx_llama3_rm,72,2.0,top2_factor1_beta2,1.0,2.0,30,0.38492679485803677,0.4864068890698381,43920.0275,96.2575,0.3985668340698381,3.5435411080779327,0.9317784415687085
ministral3_8b,fsfairx_llama3_rm,72,2.0,top2_factor0p25_beta2,0.25,2.0,30,0.38492679485803677,0.40934053357348055,14978.715,31.715,0.37938310357348054,-1.4401936572383263,0.8948228297389168
ministral3_8b,fsfairx_llama3_rm,72,5.0,current_beta0,1.0,0.0,15,0.32355096785091014,0.3979693124381887,11337.255,24.1175,0.3412830374381887,5.480456357481638,1.0
ministral3_8b,fsfairx_llama3_rm,72,5.0,current_beta1,1.0,1.0,15,0.32355096785091014,0.40078493778476804,12010.8825,25.3375,0.34073052528476805,5.309691251417958,0.9395284259048923
ministral3_8b,fsfairx_llama3_rm,72,5.0,current_beta2,1.0,2.0,15,0.32355096785091014,0.4062858311767314,12633.3275,26.4525,0.3431191936767314,6.047957747058303,0.8898532667519851
ministral3_8b,fsfairx_llama3_rm,72,5.0,top2_factor4_beta0,4.0,0.0,15,0.32355096785091014,0.504004415797989,60571.4725,127.49,0.201147053297989,-37.83141659750002,1.0
ministral3_8b,fsfairx_llama3_rm,72,5.0,top2_factor4_beta2,4.0,2.0,15,0.32355096785091014,0.5074237075812811,63623.8425,132.825,0.18930449508128105,-41.491599812332765,0.9420825475543347
ministral3_8b,fsfairx_llama3_rm,72,5.0,top2_factor1_beta2,1.0,2.0,15,0.32355096785091014,0.4366781170163064,21497.185,47.235,0.32919219201630634,1.7435349375915423,0.907855008091959
ministral3_8b,fsfairx_llama3_rm,72,5.0,top2_factor0p25_beta2,0.25,2.0,15,0.32355096785091014,0.36133701548615355,7900.2525,15.2725,0.3218357529861535,-0.5301220009167082,0.8661367980701065
ministral3_8b,fsfairx_llama3_rm,72,10.0,current_beta0,1.0,0.0,8,0.269959093647673,0.3562279073067311,6477.595,13.4625,0.29145195730673107,7.961526084803302,1.0
ministral3_8b,fsfairx_llama3_rm,72,10.0,current_beta1,1.0,1.0,8,0.269959093647673,0.36041766879871323,6835.965,14.2925,0.29205801879871324,8.186027317117093,0.9248659408295878
ministral3_8b,fsfairx_llama3_rm,72,10.0,current_beta2,1.0,2.0,8,0.269959093647673,0.3637782484517155,7187.8225,15.05,0.2919000234517155,8.127501655001804,0.8655671022041241
ministral3_8b,fsfairx_llama3_rm,72,10.0,top2_factor4_beta0,4.0,0.0,8,0.269959093647673,0.4655009744967368,34558.54,77.08,0.11991557449673673,-55.58009442229049,1.0
ministral3_8b,fsfairx_llama3_rm,72,10.0,top2_factor4_beta2,4.0,2.0,8,0.269959093647673,0.47210200653048495,36819.8175,81.5775,0.10390383153048494,-61.511268197510276,0.9263514910937203
ministral3_8b,fsfairx_llama3_rm,72,10.0,top2_factor1_beta2,1.0,2.0,8,0.269959093647673,0.39667746696817363,12709.1,26.2175,0.2695864669681736,-0.13803079365265167,0.8884781240027286
ministral3_8b,fsfairx_llama3_rm,72,10.0,top2_factor0p25_beta2,0.25,2.0,8,0.269959093647673,0.33684321308143134,5502.3625,9.555,0.2818195880814313,4.393441344575555,0.8472012891177048
ministral3_8b,fsfairx_llama3_rm,73,0.1,current_beta0,1.0,0.0,385,0.5679474872609057,0.6138661791820489,334685.215,520.215,0.5803976576820489,2.192134079364939,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.1,current_beta1,1.0,1.0,385,0.5679474872609057,0.6138661791820489,337441.7225,523.4225,0.5801220069320489,2.1435995306288524,0.9882670917037478
ministral3_8b,fsfairx_llama3_rm,73,0.1,current_beta2,1.0,2.0,385,0.5679474872609057,0.6140068492427564,340098.49,526.53,0.5799970002427564,2.1215892757907904,0.9769705618757066
ministral3_8b,fsfairx_llama3_rm,73,0.1,top2_factor4_beta0,4.0,0.0,385,0.5679474872609057,0.6411467062772138,890278.1675,930.455,0.5521188895272138,-2.7869826152467057,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.1,top2_factor4_beta2,4.0,2.0,385,0.5679474872609057,0.6411467062772138,891620.3625,931.2625,0.5519846700272139,-2.8106149937694513,0.9829135286043453
ministral3_8b,fsfairx_llama3_rm,73,0.1,top2_factor1_beta2,1.0,2.0,385,0.5679474872609057,0.6164065903880473,467326.3575,647.86,0.5696739546380474,0.3039836280406942,0.9793767793658462
ministral3_8b,fsfairx_llama3_rm,73,0.1,top2_factor0p25_beta2,0.25,2.0,385,0.5679474872609057,0.5611234026587738,163700.41,306.585,0.5447533616587739,-4.083850377434077,0.9673340334406386
ministral3_8b,fsfairx_llama3_rm,73,0.2,current_beta0,1.0,0.0,260,0.5352584242940402,0.5870183621732797,194341.7675,341.8325,0.5481500086732798,2.4084785580427677,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.2,current_beta1,1.0,1.0,260,0.5352584242940402,0.5879956026323854,196661.1575,345.24,0.5486633711323854,2.5043878302382843,0.9850395836419092
ministral3_8b,fsfairx_llama3_rm,73,0.2,current_beta2,1.0,2.0,260,0.5352584242940402,0.5881213854459039,198889.4625,348.5,0.5483434929459039,2.44462638194284,0.970794969181388
ministral3_8b,fsfairx_llama3_rm,73,0.2,top2_factor4_beta0,4.0,0.0,260,0.5352584242940402,0.6325652956897531,683222.455,805.8475,0.4959208046897531,-7.3492761288474995,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.2,top2_factor4_beta2,4.0,2.0,260,0.5352584242940402,0.6325652956897531,687198.91,808.6,0.49512551368975305,-7.497856882349689,0.9818680435901315
ministral3_8b,fsfairx_llama3_rm,73,0.2,top2_factor1_beta2,1.0,2.0,260,0.5352584242940402,0.5906275922633398,286327.9375,467.0875,0.5333620047633398,-0.35429980073674217,0.9746415121331445
ministral3_8b,fsfairx_llama3_rm,73,0.2,top2_factor0p25_beta2,0.25,2.0,260,0.5352584242940402,0.5315452751296892,92101.5675,183.8975,0.5131249616296892,-4.135098423447168,0.9570887524223914
ministral3_8b,fsfairx_llama3_rm,73,0.5,current_beta0,1.0,0.0,117,0.48168942063375175,0.5450826413444125,89048.0125,169.2525,0.5005586350944126,3.917298917596085,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.5,current_beta1,1.0,1.0,117,0.48168942063375175,0.5455537945747371,90659.1675,172.025,0.5002242108247371,3.847871553126371,0.9784779608682438
ministral3_8b,fsfairx_llama3_rm,73,0.5,current_beta2,1.0,2.0,117,0.48168942063375175,0.5461290687512507,92270.4175,174.7275,0.4999938600012507,3.8000501118368017,0.9583267040657379
ministral3_8b,fsfairx_llama3_rm,73,0.5,top2_factor4_beta0,4.0,0.0,117,0.48168942063375175,0.604610018200215,393370.9575,582.9125,0.407924539450215,-15.313784779928396,1.0
ministral3_8b,fsfairx_llama3_rm,73,0.5,top2_factor4_beta2,4.0,2.0,117,0.48168942063375175,0.606176056900283,398916.3625,588.825,0.406717875650283,-15.564291381951005,0.9780799042675921
ministral3_8b,fsfairx_llama3_rm,73,0.5,top2_factor1_beta2,1.0,2.0,117,0.48168942063375175,0.548896922749311,135315.4075,260.96,0.481239218999311,-0.09346305215681038,0.9642924684172413
ministral3_8b,fsfairx_llama3_rm,73,0.5,top2_factor0p25_beta2,0.25,2.0,117,0.48168942063375175,0.4856980567380713,43146.985,93.1675,0.4641245642380713,-3.646510727300306,0.9390613972667217
ministral3_8b,fsfairx_llama3_rm,73,1.0,current_beta0,1.0,0.0,65,0.4385594869292273,0.5079682755448952,49014.9575,101.1775,0.4589533180448952,4.650185829627021,1.0
ministral3_8b,fsfairx_llama3_rm,73,1.0,current_beta1,1.0,1.0,65,0.4385594869292273,0.5094136174207431,50224.645,103.53,0.4591889724207431,4.703919560824565,0.9712300227757398
ministral3_8b,fsfairx_llama3_rm,73,1.0,current_beta2,1.0,2.0,65,0.4385594869292273,0.51072013583138,51482.3225,105.9,0.45923781333138,4.715056228048178,0.945155114962189
ministral3_8b,fsfairx_llama3_rm,73,1.0,top2_factor4_beta0,4.0,0.0,65,0.4385594869292273,0.5806462264440795,235274.4825,403.6125,0.3453717439440795,-21.248598140618043,1.0
ministral3_8b,fsfairx_llama3_rm,73,1.0,top2_factor4_beta2,4.0,2.0,65,0.4385594869292273,0.5818762186014098,239996.29,409.7925,0.3418799286014098,-22.04479921407314,0.9724809510998981
ministral3_8b,fsfairx_llama3_rm,73,1.0,top2_factor1_beta2,1.0,2.0,65,0.4385594869292273,0.5188167048620889,76273.74,153.54,0.4425429648620889,0.9083096025931857,0.9530290640794681
ministral3_8b,fsfairx_llama3_rm,73,1.0,top2_factor0p25_beta2,0.25,2.0,65,0.4385594869292273,0.45036405809626545,24777.205,53.6175,0.4255868530962654,-2.9580100806382377,0.92185912358225
ministral3_8b,fsfairx_llama3_rm,73,2.0,current_beta0,1.0,0.0,32,0.3916403667980791,0.46676416195832865,26234.5625,55.685,0.41429503695832864,5.784559529822357,1.0
ministral3_8b,fsfairx_llama3_rm,73,2.0,current_beta1,1.0,1.0,32,0.3916403667980791,0.4702245680572697,27215.8175,57.525,0.4157929330572697,6.167026769138717,0.961706790082672
ministral3_8b,fsfairx_llama3_rm,73,2.0,current_beta2,1.0,2.0,32,0.3916403667980791,0.47252691550025033,28048.145,59.2375,0.41643062550025034,6.329852794503308,0.9282770154211555
ministral3_8b,fsfairx_llama3_rm,73,2.0,top2_factor4_beta0,4.0,0.0,32,0.3916403667980791,0.5476140063718611,131490.685,254.01,0.2846326363718611,-27.322957360365457,1.0
ministral3_8b,fsfairx_llama3_rm,73,2.0,top2_factor4_beta2,4.0,2.0,32,0.3916403667980791,0.548896922749311,135315.4075,260.96,0.27826610774931104,-28.948563187109176,0.9642924684172413
ministral3_8b,fsfairx_llama3_rm,73,2.0,top2_factor1_beta2,1.0,2.0,32,0.3916403667980791,0.4856980567380713,43146.985,93.1675,0.3994040867380713,1.9823594803226694,0.9390613972667217
ministral3_8b,fsfairx_llama3_rm,73,2.0,top2_factor0p25_beta2,0.25,2.0,32,0.3916403667980791,0.4101544212467698,14599.75,30.1425,0.38095492124676983,-2.7283820712021916,0.9055244790541503
ministral3_8b,fsfairx_llama3_rm,73,5.0,current_beta0,1.0,0.0,13,0.3312918075273781,0.40317059803856126,11467.145,25.2825,0.34583487303856125,4.389805356107796,1.0
ministral3_8b,fsfairx_llama3_rm,73,5.0,current_beta1,1.0,1.0,13,0.3312918075273781,0.40637775073780863,12046.4,26.4475,0.3461457507378086,4.483643384149488,0.9468163189831307
ministral3_8b,fsfairx_llama3_rm,73,5.0,current_beta2,1.0,2.0,13,0.3312918075273781,0.41039932233537485,12620.5075,27.5325,0.34729678483537485,4.831081525212214,0.9030234320294439
ministral3_8b,fsfairx_llama3_rm,73,5.0,top2_factor4_beta0,4.0,0.0,13,0.3312918075273781,0.5053095801465615,60850.6075,125.105,0.20105654264656148,-39.31134483911254,1.0
ministral3_8b,fsfairx_llama3_rm,73,5.0,top2_factor4_beta2,4.0,2.0,13,0.3312918075273781,0.507605734108401,63427.685,129.8775,0.19046730910840104,-42.5076911711254,0.9487016944683675
ministral3_8b,fsfairx_llama3_rm,73,5.0,top2_factor1_beta2,1.0,2.0,13,0.3312918075273781,0.43723602160680897,20885.55,45.0025,0.332808271606809,0.45774270446020016,0.916425504110094
ministral3_8b,fsfairx_llama3_rm,73,5.0,top2_factor0p25_beta2,0.25,2.0,13,0.3312918075273781,0.36574952245175235,7755.1425,14.875,0.32697380995175235,-1.3033819362614003,0.8801987920916443
ministral3_8b,fsfairx_llama3_rm,73,10.0,current_beta0,1.0,0.0,9,0.27706607063877375,0.35923390257156096,6472.2525,13.9225,0.294511377571561,6.296442899907306,1.0
ministral3_8b,fsfairx_llama3_rm,73,10.0,current_beta1,1.0,1.0,9,0.27706607063877375,0.3629888250744627,6778.56,14.6875,0.29520322507446267,6.546147781239992,0.9331962781285064
ministral3_8b,fsfairx_llama3_rm,73,10.0,current_beta2,1.0,2.0,9,0.27706607063877375,0.3666493781567833,7098.22,15.44,0.2956671781567833,6.713599927672419,0.8805333276294456
ministral3_8b,fsfairx_llama3_rm,73,10.0,top2_factor4_beta0,4.0,0.0,9,0.27706607063877375,0.46933526892873517,34199.0475,74.9525,0.12734479392873516,-54.038113134840835,1.0
ministral3_8b,fsfairx_llama3_rm,73,10.0,top2_factor4_beta2,4.0,2.0,9,0.27706607063877375,0.47405893768679014,36110.9725,78.8375,0.11294921268679009,-59.2338345772954,0.933858224794278
ministral3_8b,fsfairx_llama3_rm,73,10.0,top2_factor1_beta2,1.0,2.0,9,0.27706607063877375,0.3997476342411431,12382.205,24.9175,0.2759255842411431,-0.4116297585630979,0.8993743066931151
ministral3_8b,fsfairx_llama3_rm,73,10.0,top2_factor0p25_beta2,0.25,2.0,9,0.27706607063877375,0.3429317467718886,5422.7925,9.3725,0.2887038217718886,4.200352322564823,0.8617095039325701
ministral3_8b,fsfairx_llama3_rm,74,0.1,current_beta0,1.0,0.0,510,0.5518803569045213,0.5992973071014474,349647.3625,480.45,0.5643325708514474,2.2563249065014994,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.1,current_beta1,1.0,1.0,510,0.5518803569045213,0.5993605527813604,352655.24,483.745,0.5640950287813603,2.21328259359523,0.9882873845581207
ministral3_8b,fsfairx_llama3_rm,74,0.1,current_beta2,1.0,2.0,510,0.5518803569045213,0.5994255055838709,355650.415,487.005,0.5638604640838709,2.1707797767156696,0.9770132187196461
ministral3_8b,fsfairx_llama3_rm,74,0.1,top2_factor4_beta0,4.0,0.0,510,0.5518803569045213,0.6259917606823909,924977.7025,927.685,0.5334939904323909,-3.3315855949755044,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.1,top2_factor4_beta2,4.0,2.0,510,0.5518803569045213,0.6259917606823909,926520.4275,928.635,0.5333397179323909,-3.359539570519281,0.9838812124137344
ministral3_8b,fsfairx_llama3_rm,74,0.1,top2_factor1_beta2,1.0,2.0,510,0.5518803569045213,0.6006848994079389,482355.3625,607.74,0.5524493631579389,0.10310319008437635,0.9797052556528776
ministral3_8b,fsfairx_llama3_rm,74,0.1,top2_factor0p25_beta2,0.25,2.0,510,0.5518803569045213,0.5501515113398501,164247.175,250.355,0.5337267938398501,-3.2894019215494334,0.9664973252507463
ministral3_8b,fsfairx_llama3_rm,74,0.2,current_beta0,1.0,0.0,260,0.5236384332503082,0.5731637229768902,199217.6525,298.82,0.5333201924768902,1.8489397667939969,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.2,current_beta1,1.0,1.0,260,0.5236384332503082,0.5735166630215588,201708.6025,302.03,0.5331749425215588,1.8212011696803752,0.984816273569681
ministral3_8b,fsfairx_llama3_rm,74,0.2,current_beta2,1.0,2.0,260,0.5236384332503082,0.5744049473240733,204114.075,305.1225,0.5335821323240734,1.8989628037886732,0.9703552468333796
ministral3_8b,fsfairx_llama3_rm,74,0.2,top2_factor4_beta0,4.0,0.0,260,0.5236384332503082,0.6171956372374999,730727.92,801.9775,0.47105005323749993,-10.042880100756499,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.2,top2_factor4_beta2,4.0,2.0,260,0.5236384332503082,0.6174027058143279,735214.325,805.31,0.4703598408143279,-10.174690980047341,0.9827817468960347
ministral3_8b,fsfairx_llama3_rm,74,0.2,top2_factor1_beta2,1.0,2.0,260,0.5236384332503082,0.5769398054872243,290749.155,411.6225,0.5187899744872243,-0.925917284754819,0.9743771241413096
ministral3_8b,fsfairx_llama3_rm,74,0.2,top2_factor0p25_beta2,0.25,2.0,260,0.5236384332503082,0.5174290477314196,91647.3575,145.0675,0.49909957623141965,-4.686221533925984,0.9556303381428256
ministral3_8b,fsfairx_llama3_rm,74,0.5,current_beta0,1.0,0.0,157,0.4748856090737537,0.5354352215766601,91226.5475,147.125,0.4898219478266601,3.1452498175379873,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.5,current_beta1,1.0,1.0,157,0.4748856090737537,0.5367504882120196,93003.7475,149.6225,0.49024861446201967,3.2350960093802206,0.9779458636648602
ministral3_8b,fsfairx_llama3_rm,74,0.5,current_beta2,1.0,2.0,157,0.4748856090737537,0.5372691207009771,94726.5925,152.065,0.4899058244509771,3.162912307770228,0.9573276108064205
ministral3_8b,fsfairx_llama3_rm,74,0.5,top2_factor4_beta0,4.0,0.0,157,0.4748856090737537,0.5924992008179313,409310.6775,540.6125,0.3878438620679313,-18.32899235999044,1.0
ministral3_8b,fsfairx_llama3_rm,74,0.5,top2_factor4_beta2,4.0,2.0,157,0.4748856090737537,0.5933548825396668,415425.37,546.99,0.3856421975396669,-18.79261233208408,0.9783049868460911
ministral3_8b,fsfairx_llama3_rm,74,0.5,top2_factor1_beta2,1.0,2.0,157,0.4748856090737537,0.5374434771379167,135254.7375,209.625,0.46981610838791676,-1.06752038574612,0.9632517925479861
ministral3_8b,fsfairx_llama3_rm,74,0.5,top2_factor0p25_beta2,0.25,2.0,157,0.4748856090737537,0.47758861217621695,44026.4625,68.4625,0.45557538092621697,-4.066290445229665,0.9372335995557363
ministral3_8b,fsfairx_llama3_rm,74,1.0,current_beta0,1.0,0.0,66,0.43556871902850713,0.4982952746338868,49758.4825,81.835,0.4485367921338868,2.9772737432347474,1.0
ministral3_8b,fsfairx_llama3_rm,74,1.0,current_beta1,1.0,1.0,66,0.43556871902850713,0.49889013730807363,51039.01,83.84,0.44785112730807364,2.819855454028287,0.9705217033112706
ministral3_8b,fsfairx_llama3_rm,74,1.0,current_beta2,1.0,2.0,66,0.43556871902850713,0.4990501972988064,52307.36,85.785,0.4467428372988064,2.565408805118513,0.9437366494612117
ministral3_8b,fsfairx_llama3_rm,74,1.0,top2_factor4_beta0,4.0,0.0,66,0.43556871902850713,0.5641824157460343,235372.66,345.1925,0.3288097557460343,-24.510245712912553,1.0
ministral3_8b,fsfairx_llama3_rm,74,1.0,top2_factor4_beta2,4.0,2.0,66,0.43556871902850713,0.5657283939037048,240659.2775,351.7275,0.3250691164037048,-25.369040015375937,0.971935368671845
ministral3_8b,fsfairx_llama3_rm,74,1.0,top2_factor1_beta2,1.0,2.0,66,0.43556871902850713,0.5062250725642902,76500.5575,119.9925,0.42972451506429016,-1.34174097195315,0.9516168207015514
ministral3_8b,fsfairx_llama3_rm,74,1.0,top2_factor0p25_beta2,0.25,2.0,66,0.43556871902850713,0.44155700474515525,25217.21,37.585,0.41633979474515526,-4.414670623326691,0.9204459453456092
ministral3_8b,fsfairx_llama3_rm,74,2.0,current_beta0,1.0,0.0,33,0.39258286342055215,0.4563628887696231,26673.71,44.0375,0.40301546876962313,2.6574275958385654,1.0
ministral3_8b,fsfairx_llama3_rm,74,2.0,current_beta1,1.0,1.0,33,0.39258286342055215,0.4614645857294928,27694.6975,45.57,0.4060751907294928,3.4368100511017574,0.960489645869979
ministral3_8b,fsfairx_llama3_rm,74,2.0,current_beta2,1.0,2.0,33,0.39258286342055215,0.4650116829347144,28614.505,46.985,0.4077826729347144,3.8717455422600837,0.9261423109198607
ministral3_8b,fsfairx_llama3_rm,74,2.0,top2_factor4_beta0,4.0,0.0,33,0.39258286342055215,0.5356461398346659,131229.6475,204.1,0.27318684483466593,-30.41294710257995,1.0
ministral3_8b,fsfairx_llama3_rm,74,2.0,top2_factor4_beta2,4.0,2.0,33,0.39258286342055215,0.5374434771379167,135254.7375,209.625,0.2669340021379168,-32.00569178895481,0.9632517925479861
ministral3_8b,fsfairx_llama3_rm,74,2.0,top2_factor1_beta2,1.0,2.0,33,0.39258286342055215,0.47758861217621695,44026.4625,68.4625,0.38953568717621695,-0.7761867692810965,0.9372335995557363
ministral3_8b,fsfairx_llama3_rm,74,2.0,top2_factor0p25_beta2,0.25,2.0,33,0.39258286342055215,0.40314603646082325,14967.8275,22.0425,0.37321038146082325,-4.93462241090647,0.9017374046197938
ministral3_8b,fsfairx_llama3_rm,74,5.0,current_beta0,1.0,0.0,13,0.3264131042937039,0.39495834656037365,11482.91,19.35,0.33754379656037364,3.4100016574868977,1.0
ministral3_8b,fsfairx_llama3_rm,74,5.0,current_beta1,1.0,1.0,13,0.3264131042937039,0.3991357572014874,12135.1075,20.3175,0.33846021970148743,3.690757279445383,0.9442965184791267
ministral3_8b,fsfairx_llama3_rm,74,5.0,current_beta2,1.0,2.0,13,0.3264131042937039,0.40446759341703126,12749.7775,21.21,0.34071870591703124,4.382667679437057,0.8986641345156385
ministral3_8b,fsfairx_llama3_rm,74,5.0,top2_factor4_beta0,4.0,0.0,13,0.3264131042937039,0.4937538534902815,61353.235,96.215,0.18698767849028147,-42.71440820524428,1.0
ministral3_8b,fsfairx_llama3_rm,74,5.0,top2_factor4_beta2,4.0,2.0,13,0.3264131042937039,0.49773965462926656,64171.185,100.4475,0.17688372962926652,-45.80985649702717,0.9471691478807931
ministral3_8b,fsfairx_llama3_rm,74,5.0,top2_factor1_beta2,1.0,2.0,13,0.3264131042937039,0.42712824923107784,21225.3825,31.5825,0.32100133673107784,-1.6579504595368828,0.9145073030301191
ministral3_8b,fsfairx_llama3_rm,74,5.0,top2_factor0p25_beta2,0.25,2.0,13,0.3264131042937039,0.3577090805077106,7850.4775,11.2275,0.3184566930077106,-2.4375281449589616,0.8731482967208253
ministral3_8b,fsfairx_llama3_rm,74,10.0,current_beta0,1.0,0.0,9,0.27252426824483733,0.3471758578930985,6389.815,10.445,0.28327770789309853,3.9458649747112604,1.0
ministral3_8b,fsfairx_llama3_rm,74,10.0,current_beta1,1.0,1.0,9,0.27252426824483733,0.35240149300646484,6736.325,11.0675,0.28503824300646485,4.5918753739703275,0.9288379722380172
ministral3_8b,fsfairx_llama3_rm,74,10.0,current_beta2,1.0,2.0,9,0.27252426824483733,0.357656224528196,7075.82,11.655,0.286898024528196,5.274303230288916,0.8727189302677631
ministral3_8b,fsfairx_llama3_rm,74,10.0,top2_factor4_beta0,4.0,0.0,9,0.27252426824483733,0.45841202898369565,34648.55,52.995,0.1119265289836956,-58.92970203918127,1.0
ministral3_8b,fsfairx_llama3_rm,74,10.0,top2_factor4_beta2,4.0,2.0,9,0.27252426824483733,0.4638130492416992,36706.225,56.24,0.09675079924169916,-64.49828124856106,0.9320218388103275
ministral3_8b,fsfairx_llama3_rm,74,10.0,top2_factor1_beta2,1.0,2.0,9,0.27252426824483733,0.3925419502765443,12714.335,18.625,0.2653986002765443,-2.6146911664730217,0.8955056734929184
ministral3_8b,fsfairx_llama3_rm,74,10.0,top2_factor0p25_beta2,0.25,2.0,9,0.27252426824483733,0.3303096481390911,5379.2175,7.2875,0.2765174731390911,1.465265798151318,0.8532324774682499
ministral3_8b,fsfairx_llama3_rm,75,0.1,current_beta0,1.0,0.0,467,0.5674173268448996,0.6107858352033438,337961.7375,444.6275,0.5769896614533438,1.6870007586251845,1.0
ministral3_8b,fsfairx_llama3_rm,75,0.1,current_beta1,1.0,1.0,467,0.5674173268448996,0.6107858352033438,341407.0275,448.5225,0.5766451324533438,1.6262819571892506,0.9860298139609306
ministral3_8b,fsfairx_llama3_rm,75,0.1,current_beta2,1.0,2.0,467,0.5674173268448996,0.6116715609454312,344790.84,452.38,0.5771924769454312,1.7227443784429093,0.9726624436101174
