generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,75,mean_costse1,0.4,13019.456423534615,16112.96577886893,True,19.198882426668117
gemma2_9b,75,mean_costse1,0.45,25773.576950056613,35464.457638084874,True,27.325613680388937
gemma2_9b,75,mean_costse1,0.5,52546.52860151503,79297.77834135966,True,33.73518186686938
gemma2_9b,75,mean_costse1,0.55,129569.38018752975,209335.21868113562,True,38.104356732780396
gemma2_9b,75,mean_costse1,0.6,435023.9799607701,569326.6999057024,True,23.58974556562635
gemma2_9b,75,mean_costse2,0.3,,4251.072740993714,False,
gemma2_9b,75,mean_costse2,0.35,6794.221891868806,8017.652471601877,True,15.25921189608056
gemma2_9b,75,mean_costse2,0.4,13186.062171580816,16112.96577886893,True,18.164896813264196
gemma2_9b,75,mean_costse2,0.45,25366.203185463175,35464.457638084874,True,28.47429546413618
gemma2_9b,75,mean_costse2,0.5,52939.40085612841,79297.77834135966,True,33.23974269715877
gemma2_9b,75,mean_costse2,0.55,130061.99079434879,209335.21868113562,True,37.86903531389895
gemma2_9b,75,mean_costse2,0.6,434544.9045389156,569326.6999057024,True,23.673893282909564
llama3.1_8b,71,previous,0.3,8091.023812559128,8217.112875537598,True,1.5344691607418248
llama3.1_8b,71,previous,0.35,11013.972851742035,16388.127240696642,True,32.79297451150469
llama3.1_8b,71,previous,0.4,20223.003105537067,31408.44049991527,True,35.612839148789874
llama3.1_8b,71,previous,0.45,39432.720057847095,60270.71505395897,True,34.573996637431804
llama3.1_8b,71,previous,0.5,81957.3241040179,136344.23192310188,True,39.88940863281858
llama3.1_8b,71,previous,0.55,179294.43665879208,309813.89275821333,True,42.12834193374342
llama3.1_8b,71,previous,0.6,487042.9959697748,696713.4052206746,True,30.094212007373322
llama3.1_8b,71,mean_costse0,0.3,8090.960838340131,8217.112875537598,True,1.5352355396385242
llama3.1_8b,71,mean_costse0,0.35,11044.73006209709,16388.127240696642,True,32.60529467534455
llama3.1_8b,71,mean_costse0,0.4,19959.52768494084,31408.44049991527,True,36.45170735237655
llama3.1_8b,71,mean_costse0,0.45,38684.765382112964,60270.71505395897,True,35.81498851062346
llama3.1_8b,71,mean_costse0,0.5,77370.42032196712,136344.23192310188,True,43.25361679722247
llama3.1_8b,71,mean_costse0,0.55,176855.83594943324,309813.89275821333,True,42.91545986691564
llama3.1_8b,71,mean_costse0,0.6,467550.1286488331,696713.4052206746,True,32.89204353679073
llama3.1_8b,71,mean_costse1,0.3,8089.996138073251,8217.112875537598,True,1.5469756761255393
llama3.1_8b,71,mean_costse1,0.35,10774.308402699828,16388.127240696642,True,34.25540182563396
llama3.1_8b,71,mean_costse1,0.4,19965.482177566308,31408.44049991527,True,36.43274909615405
llama3.1_8b,71,mean_costse1,0.45,38485.7082139562,60270.71505395897,True,36.14526029847026
llama3.1_8b,71,mean_costse1,0.5,76492.75781350181,136344.23192310188,True,43.89732756964466
llama3.1_8b,71,mean_costse1,0.55,173396.87963973646,309813.89275821333,True,44.03192248868587
llama3.1_8b,71,mean_costse1,0.6,455899.8943863105,696713.4052206746,True,34.56421378286667
llama3.1_8b,71,mean_costse2,0.3,8095.956598745837,8217.112875537598,True,1.4744385117605452
llama3.1_8b,71,mean_costse2,0.35,10908.724927891246,16388.127240696642,True,33.43519507951094
llama3.1_8b,71,mean_costse2,0.4,19747.478301639836,31408.44049991527,True,37.12684237954092
llama3.1_8b,71,mean_costse2,0.45,37980.223904472456,60270.71505395897,True,36.98395004859384
llama3.1_8b,71,mean_costse2,0.5,76241.6691014097,136344.23192310188,True,44.081485497376974
llama3.1_8b,71,mean_costse2,0.55,174133.93296797096,309813.89275821333,True,43.794020527068646
llama3.1_8b,71,mean_costse2,0.6,455956.0527181572,696713.4052206746,True,34.55615331906249
llama3.1_8b,72,previous,0.3,7854.936078077838,9156.921986838404,True,14.218597806467725
llama3.1_8b,72,previous,0.35,11661.761518304571,17960.69988238447,True,35.070673221692125
llama3.1_8b,72,previous,0.4,20879.813977757156,32202.658120604487,True,35.16120967542907
llama3.1_8b,72,previous,0.45,40017.26733689816,59891.919426885936,True,33.184196265825285
llama3.1_8b,72,previous,0.5,83051.25639341288,123279.80616974371,True,32.63190544032833
llama3.1_8b,72,previous,0.55,170995.62890045074,264052.6149617062,True,35.24183469069258
llama3.1_8b,72,previous,0.6,455062.60535295156,644768.7614594573,True,29.422355338229945
llama3.1_8b,72,mean_costse0,0.3,7835.280652587557,9156.921986838404,True,14.43324881603768
llama3.1_8b,72,mean_costse0,0.35,11546.703294807552,17960.69988238447,True,35.71128424604238
llama3.1_8b,72,mean_costse0,0.4,20368.772945759247,32202.658120604487,True,36.74816262224474
llama3.1_8b,72,mean_costse0,0.45,40261.08278800674,59891.919426885936,True,32.77710386764924
llama3.1_8b,72,mean_costse0,0.5,79027.12387415738,123279.80616974371,True,35.89613227867579
