generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,75,spacing,1e-07,218,412,0.5605988167105738,0.5461368764959282,2.6480431622627014,0.014461940214645521,0.008039306303050869,0.021510140166427338,0.6139871742105738,0.6060132977459283,0.05338835749999999,0.05987642125,541.385,0.009203504903721793
gemma2_9b,75,spacing,2e-07,466,201,0.525596533961011,0.5108323305912363,2.8902249301031393,0.014764203369774798,0.007006059211443028,0.022737938956838368,0.579068188961011,0.5692352560912363,0.053471655,0.0584029255,319.7125,0.011508445749577101
gemma2_9b,75,spacing,1e-06,226,42,0.43011061663212435,0.4189665668014893,2.65989000404304,0.01114404983063512,0.0017661262066960676,0.02088672994365462,0.4976006741321244,0.48005774930148926,0.06749005749999999,0.0610911825,99.89,0.00825754864022632
gemma2_9b,75,spacing,2e-06,377,19,0.38632411610629147,0.3710867668951823,4.106141897378172,0.01523734921110915,0.006380758353827935,0.025304990117801934,0.4381920211062914,0.4263347418951822,0.051867905,0.055247975,36.57,0.012505481086688863
gemma2_9b,75,spacing,1e-05,332,6,0.2627057386795359,0.2560276425707711,2.608349646042174,0.00667809610876483,-0.00018064997024188373,0.01380867335188697,0.3654455136795359,0.3435229925707711,0.10273977500000002,0.08749535,13.2925,0.006678096108764742
gemma2_9b,75,dmrl_envelope,2e-08,588,925,0.6071974747006909,0.6176284323508502,-1.6888726463670685,-0.010430957650159244,-0.026228713455801005,-0.0014586306615695336,0.6307778052506908,0.6445152033008502,0.02358033055,0.026886770950000003,784.9425,-0.011760979220524437
gemma2_9b,75,dmrl_envelope,1e-07,599,412,0.5397320568559687,0.5461368764959282,-1.172749893955803,-0.006404819639959532,-0.018312897353851436,0.004237493557779033,0.6023199828559688,0.6060132977459283,0.062587926,0.05987642125,468.745,-0.011663254950883273
gemma2_9b,75,dmrl_envelope,2e-07,603,201,0.5062552281095637,0.5108323305912363,-0.896008769917716,-0.004577102481672537,-0.01897172615623462,0.009469123831074433,0.5760858351095638,0.5692352560912363,0.06983060699999999,0.0584029255,288.0275,-0.007832860101870232
gemma2_9b,75,dmrl_envelope,1e-06,613,42,0.43022525285131524,0.4189665668014893,2.68725166682821,0.011258686049825946,0.0010541822342315962,0.021365600184130046,0.4881591078513152,0.48005774930148926,0.057933855,0.0610911825,58.535,0.008372184859417209
gemma2_9b,75,dmrl_envelope,2e-06,861,19,0.38656536602810704,0.3710867668951823,4.171153625991958,0.015478599132924722,0.007242426434307114,0.024570665324619344,0.455223886028107,0.4263347418951822,0.06865852,0.055247975,34.9975,0.01274673100850443
