generator,split_seed,method,target,attained_quality,fixed_attained_quality,mean_length,fixed_mean_length,samples,train_feasible,fixed_train_feasible,matched_feasible,matched_length,matched_saving_percent,unmatched_train_baseline_saving,adaptive_low,adaptive_high,adaptive_high_weight,fixed_low,fixed_high,fixed_high_weight
gemma2_9b,75,spacing,0.45,0.4351538547882344,0.45598977377062433,24846.797807811607,41264.213387481424,34.80030395999906,True,True,True,31359.04177610137,20.766718622291336,39.786086373454225,378,377,0.765136557398681,28,32,0.09641008902723346
gemma2_9b,75,spacing,0.5,0.4850794019237977,0.5037973986340571,57623.28426265814,92669.3652253369,85.86076885577172,True,True,True,64394.25249877117,10.514864251653888,37.81841051512538,227,226,0.40698589689408093,42,70,0.7772096782285365
gemma2_9b,75,spacing,0.55,0.5488978694708377,0.5553031171935383,153727.10279169478,216933.85365483933,205.57544020676335,True,True,True,190829.62682471488,19.442748304014845,29.136416376815035,470,223,0.9873824392838195,138,164,0.43380394760376123
gemma2_9b,75,spacing,0.6,0.6049145087428579,0.602651707772612,452178.8043199822,541014.8787019111,481.1370437993249,True,True,True,561904.6733463582,19.527488243320057,16.420264558172327,464,218,0.18296777596046743,348,404,0.4325303253221861
gemma2_9b,75,dmrl_envelope,0.3,0.3108372655100655,0.2905836465477586,5846.8875,4506.04889689049,4.0025,True,True,True,5846.837499999997,-0.0008551631544895244,-29.756414850153725,783,783,0.0,3,4,0.07731787962329242
gemma2_9b,75,dmrl_envelope,0.35,0.3428703553496888,0.34348924579968565,7990.899028575357,8746.16363571086,6.515422842527057,True,True,True,8684.335345332367,7.984909485671999,8.635381620939885,917,820,0.23192856068166046,5,6,0.9976746004351358
gemma2_9b,75,dmrl_envelope,0.4,0.3939813241894804,0.3944772584907664,14817.03359386442,17362.85552128807,12.87995436739522,True,True,True,16988.181887771796,12.780345232059132,14.662461046815112,572,867,0.34183452062966846,11,13,0.4641905898371756
gemma2_9b,75,dmrl_envelope,0.45,0.4490856298225524,0.45598977377062433,31411.987365171342,41264.213387481424,32.303032870432524,True,True,True,37860.88088038224,17.033131203644068,23.875957430219696,862,861,0.26731009393134536,28,32,0.09641008902723346
gemma2_9b,75,dmrl_envelope,0.5,0.5030013635266696,0.5037973986340571,75084.45308985123,92669.3652253369,76.5998721497631,True,True,True,86838.24384594489,13.535269986511278,18.975971285360373,612,610,0.2989820294295061,42,70,0.7772096782285365
gemma2_9b,75,dmrl_envelope,0.55,0.5537557003180522,0.5553031171935383,216611.13087349647,216933.85365483933,191.49603993082422,True,True,True,208255.61694459346,-4.012143370483967,0.14876552271843035,607,603,0.2940123228261328,138,164,0.43380394760376123
gemma2_9b,75,dmrl_envelope,0.6,0.600618577963185,0.602651707772612,603826.6990508457,541014.8787019111,454.5006940615086,True,True,True,494457.33942527033,-22.11906890748152,-11.60999869350039,601,599,0.8259493409275251,348,404,0.4325303253221861
gemma2_9b,75,moment_envelope,0.3,0.3108372655100655,0.2905836465477586,5847.17,4506.04889689049,4.01,True,True,True,5846.837499999997,-0.005686834977081112,-29.762684200674872,1273,1273,0.0,3,4,0.07731787962329242
gemma2_9b,75,moment_envelope,0.35,0.34187725396087226,0.34348924579968565,7819.030285713475,8746.16363571086,11.094553802827916,True,True,True,8585.122696238577,8.923488197329466,10.600457396107599,1408,1407,0.03597753952186207,5,6,0.9976746004351358
gemma2_9b,75,moment_envelope,0.4,0.39352126303743545,0.3944772584907664,14138.863300734956,17362.85552128807,15.805947293616548,True,True,True,16891.689511543616,16.29692642010383,18.568329481289958,1308,1306,0.21647163838910727,11,13,0.4641905898371756
gemma2_9b,75,moment_envelope,0.45,0.4403366880450481,0.45598977377062433,26430.727919986228,41264.213387481424,30.56746453927325,True,True,True,33777.825302041965,21.75124454093137,35.94757842153686,1357,1356,0.3924927238156554,28,32,0.09641008902723346
gemma2_9b,75,moment_envelope,0.5,0.49493237469935386,0.5037973986340571,54910.089211798935,92669.3652253369,68.15274898115817,True,True,True,74122.17631363378,25.9194859856011,40.74623358185486,1354,1108,0.9646215392656782,42,70,0.7772096782285365
gemma2_9b,75,moment_envelope,0.55,0.5520822926422033,0.5553031171935383,150004.7070202464,216933.85365483933,176.01624341278065,True,True,True,202219.26580058073,25.820763701034256,30.852329180987603,1349,1348,0.5072421222167204,138,164,0.43380394760376123
gemma2_9b,75,moment_envelope,0.6,0.6037243271029128,0.602651707772612,480759.33094978443,541014.8787019111,472.2095231456566,True,True,True,543218.4834114644,11.497979978411344,11.13750289025347,1344,1098,0.3668611695272706,348,404,0.4325303253221861
gemma2_9b,75,all_train_selected,0.3,0.3108372655100655,0.2905836465477586,5846.8875,4506.04889689049,4.0025,True,True,True,5846.837499999997,-0.0008551631544895244,-29.756414850153725,783,783,0.0,3,4,0.07731787962329242
gemma2_9b,75,all_train_selected,0.35,0.34187725396087226,0.34348924579968565,7819.030285713475,8746.16363571086,11.094553802827916,True,True,True,8585.122696238577,8.923488197329466,10.600457396107599,1408,1407,0.03597753952186207,5,6,0.9976746004351358
gemma2_9b,75,all_train_selected,0.4,0.38801329498298165,0.3944772584907664,13579.073216461571,17362.85552128807,15.59050177840954,True,True,True,15736.458465842872,13.709471251514838,21.79239641882247,1309,380,0.4227193333443256,11,13,0.4641905898371756
gemma2_9b,75,all_train_selected,0.45,0.4351538547882344,0.45598977377062433,24846.797807811607,41264.213387481424,34.80030395999906,True,True,True,31359.04177610137,20.766718622291336,39.786086373454225,378,377,0.765136557398681,28,32,0.09641008902723346
gemma2_9b,75,all_train_selected,0.5,0.49493237469935386,0.5037973986340571,54910.089211798935,92669.3652253369,68.15274898115817,True,True,True,74122.17631363378,25.9194859856011,40.74623358185486,1354,1108,0.9646215392656782,42,70,0.7772096782285365
gemma2_9b,75,all_train_selected,0.55,0.5520822926422033,0.5553031171935383,150004.7070202464,216933.85365483933,176.01624341278065,True,True,True,202219.26580058073,25.820763701034256,30.852329180987603,1349,1348,0.5072421222167204,138,164,0.43380394760376123
gemma2_9b,75,all_train_selected,0.6,0.6049145087428579,0.602651707772612,452178.8043199822,541014.8787019111,481.1370437993249,True,True,True,561904.6733463582,19.527488243320057,16.420264558172327,464,218,0.18296777596046743,348,404,0.4325303253221861
llama3.1_8b,71,spacing,0.3,0.3186524545205743,0.31323570046221194,9398.121268007706,11536.937945412354,7.308654137400477,True,True,True,12471.377143904192,24.64247404624953,18.53885916284351,434,188,0.8870684374492235,5,7,0.3593957100134212
llama3.1_8b,71,spacing,0.35,0.3646994257810616,0.35671403689750597,15102.950098302983,20697.987275049425,18.99864202578701,True,True,True,22365.80498461706,32.47303144827287,27.03179348984831,478,428,0.9776910384450994,10,11,0.24651088277524102
llama3.1_8b,71,spacing,0.4,0.40917116476149956,0.4131922206994585,25324.482451877186,40128.96080754249,28.820046494601208,True,True,True,37934.03599167067,33.24073806056972,36.89225451580273,427,378,0.9108315088231169,16,22,0.6421614646937596
llama3.1_8b,71,spacing,0.45,0.4463577655868402,0.46389119234433696,42645.38801589253,75803.3019762786,54.089897091957916,True,True,True,57662.51955554844,26.04314146416954,43.742044338335404,376,375,0.4661714499620053,35,38,0.8096042154142388
llama3.1_8b,71,spacing,0.5,0.4870760027656433,0.5086236809311445,80520.55964153125,143786.79842523017,110.98734659877755,True,True,True,107015.7941542896,24.758246875745225,44.000033018745924,374,470,0.6095809777047884,71,89,0.019470815370377734
llama3.1_8b,71,spacing,0.55,0.5385184718757102,0.5488406417730807,160610.63514184672,253718.3294550778,197.3215021016316,True,True,True,217937.79241410483,26.304367240414383,36.697267601123905,126,223,0.7365497801128125,104,132,0.7830804901743539
llama3.1_8b,71,spacing,0.6,0.5951666267164996,0.5979558595107857,360621.6933093084,536230.99831582,350.1654658655181,True,True,True,500237.78979140124,27.909945895993317,32.74881637914642,221,464,0.36923248551556387,211,271,0.9158643809510811
llama3.1_8b,71,dmrl_envelope,0.3,0.31266079384726536,0.31323570046221194,10012.942055389642,11536.937945412354,6.645334518836515,True,True,True,11375.03504796358,11.974406995939656,13.209708652621533,916,720,0.10391951249599758,5,7,0.3593957100134212
llama3.1_8b,71,dmrl_envelope,0.35,0.3626509504338862,0.35671403689750597,18762.600156242293,20697.987275049425,11.4121545255179,True,True,True,21842.025177184936,14.09862407886634,9.350605414373604,575,866,0.43594974916624046,10,11,0.24651088277524102
llama3.1_8b,71,dmrl_envelope,0.4,0.4107489084874729,0.4131922206994585,31129.08423670739,40128.96080754249,20.255384548779336,True,True,True,38649.11280913185,19.45718291015379,22.427385084797702,863,862,0.060361421470369776,16,22,0.6421614646937596
llama3.1_8b,71,dmrl_envelope,0.45,0.45358866850674906,0.46389119234433696,57755.50242529776,75803.3019762786,43.63331679207678,True,True,True,62641.54209362046,7.799999018255821,23.808724792263803,615,614,0.5533607549653574,35,38,0.8096042154142388
llama3.1_8b,71,dmrl_envelope,0.5,0.4983136942774871,0.5086236809311445,123636.24785229348,143786.79842523017,99.80086923043558,True,True,True,125185.9498229569,1.237920048420027,14.01418683330311,610,609,0.30630305683918974,71,89,0.019470815370377734
llama3.1_8b,71,dmrl_envelope,0.55,0.5510598853343696,0.5488406417730807,337370.7299958928,253718.3294550778,225.3477507229514,True,True,True,254805.74387217165,-32.40311025529374,-32.97057832616153,605,604,0.5474364001751427,104,132,0.7830804901743539
llama3.1_8b,71,dmrl_envelope,0.6,0.6030529447801078,0.5979558595107857,834353.2853443071,536230.99831582,481.42319161760764,True,True,True,570881.0090152214,-46.15187266144647,-55.59586968392756,598,590,0.018210671190201113,211,271,0.9158643809510811
llama3.1_8b,71,moment_envelope,0.3,0.3153675094669393,0.31323570046221194,9424.397663844851,11536.937945412354,8.705084153662296,True,True,True,11858.363093812288,20.52530699821027,18.311100324567064,1409,1408,0.8796125324288482,5,7,0.3593957100134212
llama3.1_8b,71,moment_envelope,0.35,0.36321825253695883,0.35671403689750597,16446.07010226267,20697.987275049425,20.28183764103205,True,True,True,21983.907393902242,25.19041402610539,20.542660096773112,1405,1307,0.5857299972424699,10,11,0.24651088277524102
llama3.1_8b,71,moment_envelope,0.4,0.40368094614486544,0.4131922206994585,26218.805686494285,40128.96080754249,21.519082680480295,True,True,True,35445.71802791087,26.03110574357974,34.66363155467934,1358,1357,0.399554652154061,16,22,0.6421614646937596
llama3.1_8b,71,moment_envelope,0.45,0.4548705839012241,0.46389119234433696,50348.16009774512,75803.3019762786,50.31330252316482,True,True,True,63617.82240817925,20.858403837362506,33.58051854587977,1354,1353,0.18458915135418918,35,38,0.8096042154142388
llama3.1_8b,71,moment_envelope,0.5,0.49266859896266324,0.5086236809311445,91709.4538330283,143786.79842523017,94.3122864436242,True,True,True,115804.89659220475,20.8069291266898,36.21844645166249,1353,1351,0.9743108486093724,71,89,0.019470815370377734
llama3.1_8b,71,moment_envelope,0.55,0.5440454117514253,0.5488406417730807,184339.9517488969,253718.3294550778,184.10924402550313,True,True,True,233875.6088045902,21.1803433923209,27.34464547957096,1104,1103,0.776425820888631,104,132,0.7830804901743539
llama3.1_8b,71,moment_envelope,0.6,0.5879464088302442,0.5979558595107857,400736.4516750745,536230.99831582,347.5058105737168,True,True,True,449093.2317704671,10.767648379993366,25.267943678433944,1100,1099,0.052157937824596615,211,271,0.9158643809510811
llama3.1_8b,71,all_train_selected,0.3,0.3153675094669393,0.31323570046221194,9424.397663844851,11536.937945412354,8.705084153662296,True,True,True,11858.363093812288,20.52530699821027,18.311100324567064,1409,1408,0.8796125324288482,5,7,0.3593957100134212
llama3.1_8b,71,all_train_selected,0.35,0.3646994257810616,0.35671403689750597,15102.950098302983,20697.987275049425,18.99864202578701,True,True,True,22365.80498461706,32.47303144827287,27.03179348984831,478,428,0.9776910384450994,10,11,0.24651088277524102
llama3.1_8b,71,all_train_selected,0.4,0.40917116476149956,0.4131922206994585,25324.482451877186,40128.96080754249,28.820046494601208,True,True,True,37934.03599167067,33.24073806056972,36.89225451580273,427,378,0.9108315088231169,16,22,0.6421614646937596
llama3.1_8b,71,all_train_selected,0.45,0.4463577655868402,0.46389119234433696,42645.38801589253,75803.3019762786,54.089897091957916,True,True,True,57662.51955554844,26.04314146416954,43.742044338335404,376,375,0.4661714499620053,35,38,0.8096042154142388
llama3.1_8b,71,all_train_selected,0.5,0.4870760027656433,0.5086236809311445,80520.55964153125,143786.79842523017,110.98734659877755,True,True,True,107015.7941542896,24.758246875745225,44.000033018745924,374,470,0.6095809777047884,71,89,0.019470815370377734
llama3.1_8b,71,all_train_selected,0.55,0.5385184718757102,0.5488406417730807,160610.63514184672,253718.3294550778,197.3215021016316,True,True,True,217937.79241410483,26.304367240414383,36.697267601123905,126,223,0.7365497801128125,104,132,0.7830804901743539
llama3.1_8b,71,all_train_selected,0.6,0.5951666267164996,0.5979558595107857,360621.6933093084,536230.99831582,350.1654658655181,True,True,True,500237.78979140124,27.909945895993317,32.74881637914642,221,464,0.36923248551556387,211,271,0.9158643809510811
llama3.1_8b,72,spacing,0.3,0.29625805004299327,0.2847612659052204,8196.21399478559,8720.406234981505,6.524124696711071,True,True,True,10020.031615851714,18.201715233920424,6.011098864788456,434,433,0.9220410611965334,3,5,0.8716274922223779
llama3.1_8b,72,spacing,0.35,0.35651618839119364,0.3351181605442672,14484.040198580538,16332.688181627547,17.936343620541614,True,True,True,20533.523710976253,29.461497196226215,11.318700035714457,430,331,0.9589293253115849,8,9,0.8809397116254104
llama3.1_8b,72,spacing,0.4,0.40122265979219945,0.38925242898981227,24434.7325589364,31610.045287247347,32.37964620945323,True,True,True,35722.601638606175,31.598675801570774,22.69946994098655,427,378,0.7405815844952154,16,18,0.5985517839516588
llama3.1_8b,72,spacing,0.45,0.444875408680537,0.442275826798357,43076.06954381864,59176.41153362437,59.950138232256286,True,True,True,59899.30966577046,28.085866457932628,27.207364509856134,377,375,0.6584590637923189,32,35,0.06724464820889407
llama3.1_8b,72,spacing,0.5,0.4855203867361194,0.49360973260785457,81891.17483663361,118940.46403485043,118.96852317822955,True,True,True,105651.04822274657,22.48900866181608,31.14944060362932,177,421,0.19839771111383703,53,71,0.6698647174166381
llama3.1_8b,72,spacing,0.55,0.5305417304946674,0.5457229312325408,156718.30782889161,226309.0614188482,189.1584822271707,True,True,True,181678.04323504816,13.738443546457946,30.75031691336453,126,223,0.5368624312353759,105,132,0.6940734178505981
llama3.1_8b,72,spacing,0.6,0.5770496509892952,0.5814530166986716,313043.5052872128,433107.5548580196,332.28435774555595,True,True,True,391436.7108585827,20.02704483169736,27.721532036116514,221,465,0.06407550054374514,215,273,0.37458096872388147
llama3.1_8b,72,dmrl_envelope,0.3,0.28585101399512497,0.2847612659052204,8103.384491736511,8720.406234981505,4.921875977956506,True,True,True,8743.371390090084,7.31968104521955,7.075607794162608,726,527,0.49319218358989314,3,5,0.8716274922223779
llama3.1_8b,72,dmrl_envelope,0.35,0.33344429372069506,0.3351181605442672,14586.971536663588,16332.688181627547,12.217045950476422,True,True,True,15980.313662738334,8.719116254417669,10.68848327691516,717,568,0.036819511999056684,8,9,0.8809397116254104
llama3.1_8b,72,dmrl_envelope,0.4,0.3853601988654548,0.38925242898981227,25352.87867785531,31610.045287247347,16.500643543071824,True,True,True,29483.507084504356,14.00996290844917,19.79486758886868,865,620,0.17199236337439647,16,18,0.5985517839516588
llama3.1_8b,72,dmrl_envelope,0.45,0.4340528609088382,0.442275826798357,49557.764255778544,59176.41153362437,37.43968751580138,True,True,True,52295.09410491995,5.234391286588913,16.254191541135366,861,859,0.9360140976899965,32,35,0.06724464820889407
llama3.1_8b,72,dmrl_envelope,0.5,0.49354639064494354,0.49360973260785457,116032.00508275865,118940.46403485043,91.96979082284716,True,True,True,117429.29294126277,1.189897191327749,2.445306545331438,610,609,0.08998850867865543,53,71,0.6698647174166381
llama3.1_8b,72,dmrl_envelope,0.55,0.5422135207027869,0.5457229312325408,309628.29671198205,226309.0614188482,220.8347694277355,True,True,True,212395.00076895123,-45.77946542574405,-36.816570565386385,605,604,0.09215511066441116,105,132,0.6940734178505981
llama3.1_8b,72,dmrl_envelope,0.6,0.5855148185220492,0.5814530166986716,759219.4275936149,433107.5548580196,471.1736114156687,True,True,True,450219.0487601762,-68.63334185534156,-75.29581718852738,600,599,0.6560594279730372,215,273,0.37458096872388147
llama3.1_8b,72,moment_envelope,0.3,0.28694818824478024,0.2847612659052204,7979.937801665891,8720.406234981505,5.075688747506655,True,True,True,8852.618140920798,9.857878487054405,8.491214897137,1019,1261,0.21719096529626447,3,5,0.8716274922223779
llama3.1_8b,72,moment_envelope,0.35,0.3352324273962585,0.3351181605442672,13723.302348945688,16332.688181627547,22.135957352462178,True,True,True,16324.43038247608,15.933958935085691,15.97646268430648,1163,1405,0.7411112511661869,8,9,0.8809397116254104
llama3.1_8b,72,moment_envelope,0.4,0.3870453599334194,0.38925242898981227,23542.44718295265,31610.045287247347,22.49411476852379,True,True,True,30146.322223370695,21.906071962895844,25.522260506059645,1305,1358,0.3980829026736171,16,18,0.5985517839516588
llama3.1_8b,72,moment_envelope,0.45,0.45267156678771514,0.442275826798357,48808.03244799331,59176.41153362437,57.00839141153123,True,True,True,65977.53158249952,26.023251738415144,17.52113522419264,1354,1353,0.022238805592737176,32,35,0.06724464820889407
llama3.1_8b,72,moment_envelope,0.5,0.49733715808443135,0.49360973260785457,96172.90220773855,118940.46403485043,109.08229106252082,True,True,True,122992.2838244571,21.80574324076866,19.141981672814744,1107,1106,0.6945161261706284,53,71,0.6698647174166381
llama3.1_8b,72,moment_envelope,0.55,0.5351588044977145,0.5457229312325408,185137.59742558296,226309.0614188482,194.37626235153203,True,True,True,193828.9184267412,4.484016663614199,18.192583069869183,1104,1103,0.5274724930457332,105,132,0.6940734178505981
llama3.1_8b,72,moment_envelope,0.6,0.5737325174006895,0.5814530166986716,381279.6609850289,433107.5548580196,350.8452193687154,True,True,True,368402.45114479953,-3.495419153758017,11.966518083477162,1101,1100,0.47239072464627846,215,273,0.37458096872388147
llama3.1_8b,72,all_train_selected,0.3,0.28694818824478024,0.2847612659052204,7979.937801665891,8720.406234981505,5.075688747506655,True,True,True,8852.618140920798,9.857878487054405,8.491214897137,1019,1261,0.21719096529626447,3,5,0.8716274922223779
llama3.1_8b,72,all_train_selected,0.35,0.3376046596923694,0.3351181605442672,13770.318367607828,16332.688181627547,22.630726105839198,True,True,True,16780.95374387208,17.940788242525542,15.688598138438103,430,1405,0.7831397089251401,8,9,0.8809397116254104
llama3.1_8b,72,all_train_selected,0.4,0.40122265979219945,0.38925242898981227,24434.7325589364,31610.045287247347,32.37964620945323,True,True,True,35722.601638606175,31.598675801570774,22.69946994098655,427,378,0.7405815844952154,16,18,0.5985517839516588
llama3.1_8b,72,all_train_selected,0.45,0.444875408680537,0.442275826798357,43076.06954381864,59176.41153362437,59.950138232256286,True,True,True,59899.30966577046,28.085866457932628,27.207364509856134,377,375,0.6584590637923189,32,35,0.06724464820889407
llama3.1_8b,72,all_train_selected,0.5,0.4855203867361194,0.49360973260785457,81891.17483663361,118940.46403485043,118.96852317822955,True,True,True,105651.04822274657,22.48900866181608,31.14944060362932,177,421,0.19839771111383703,53,71,0.6698647174166381
llama3.1_8b,72,all_train_selected,0.55,0.5305417304946674,0.5457229312325408,156718.30782889161,226309.0614188482,189.1584822271707,True,True,True,181678.04323504816,13.738443546457946,30.75031691336453,126,223,0.5368624312353759,105,132,0.6940734178505981
llama3.1_8b,72,all_train_selected,0.6,0.5770496509892952,0.5814530166986716,313043.5052872128,433107.5548580196,332.28435774555595,True,True,True,391436.7108585827,20.02704483169736,27.721532036116514,221,465,0.06407550054374514,215,273,0.37458096872388147
llama3.1_8b,73,spacing,0.3,0.3071536476023654,0.30572674071560013,9005.672181277245,10683.3584931621,8.26349790640206,True,True,True,10865.562452183238,17.117294011156147,15.703735046976675,288,480,0.5854771747372438,5,7,0.2088103858082882
llama3.1_8b,73,spacing,0.35,0.37138783071061704,0.35736940062406597,16247.761404727558,20227.514184393276,24.83181930179298,True,True,True,23993.132028059696,32.2816154817721,19.67494741759387,478,476,0.6864259454057297,10,11,0.28674485928413773
llama3.1_8b,73,spacing,0.4,0.43395851214633024,0.4148710347100701,29575.306308198888,39481.05906824035,42.6972715648549,True,True,True,48766.03622831364,39.352654848278576,25.089886122152993,378,377,0.6207427407710102,16,22,0.6743729276154927
llama3.1_8b,73,spacing,0.45,0.48047800789066725,0.46025926953444085,56499.50806151353,71840.46512199874,91.00788248497584,True,True,True,93949.01617245827,39.86152238380043,21.3542006366932,375,374,0.48287860449058323,34,38,0.6397578958754285
llama3.1_8b,73,spacing,0.5,0.5226402458030934,0.5082977503418965,109556.36195319038,141855.89555293578,179.47309338420536,True,True,True,165144.18110654852,33.66017426765629,22.769257121000173,225,469,0.08875807584816871,70,89,0.1279554245187854
llama3.1_8b,73,spacing,0.55,0.5678887665618053,0.5485845217960528,203850.04226702423,247485.08482684765,284.1979545459639,True,True,True,330359.3991116963,38.294462692704734,17.63138275195557,223,222,0.46833852319910974,125,131,0.20052122813790751
llama3.1_8b,73,spacing,0.6,0.604521682028278,0.5998226289187812,368574.32171558536,528546.7969552133,392.9913856079014,True,True,True,560774.1429103042,34.27401630846257,30.266473311573826,466,465,0.9963925045943571,254,271,0.8937382737826112
llama3.1_8b,73,dmrl_envelope,0.3,0.30850130944724896,0.30572674071560013,9632.819310598084,10683.3584931621,7.372351610785327,True,True,True,11067.979059328574,12.966773256775133,9.833416928173055,675,916,0.8393750262777293,5,7,0.2088103858082882
llama3.1_8b,73,dmrl_envelope,0.35,0.368184465221491,0.35736940062406597,18427.521387879588,20227.514184393276,17.31004351706226,True,True,True,23087.5415519501,20.184133306635676,8.898734565725775,717,865,0.3811506305637323,10,11,0.28674485928413773
llama3.1_8b,73,dmrl_envelope,0.4,0.421710566851183,0.4148710347100701,32369.294506670678,39481.05906824035,23.62171650697532,True,True,True,42095.16728510511,23.10448777305565,18.013104839152028,863,617,0.27191045794003676,16,22,0.6743729276154927
llama3.1_8b,73,dmrl_envelope,0.45,0.46396024930347735,0.46025926953444085,62085.05613039783,71840.46512199874,48.843653109457364,True,True,True,75323.96443695872,17.575957937849907,13.579267582739584,614,613,0.020443218933999144,34,38,0.6397578958754285
llama3.1_8b,73,dmrl_envelope,0.5,0.5002661437697553,0.5082977503418965,126994.36953300756,141855.89555293578,107.83641153208501,True,True,True,124024.46058820173,-2.3946154901385297,10.476495151646626,610,608,0.20314706211986575,70,89,0.1279554245187854
llama3.1_8b,73,dmrl_envelope,0.55,0.5436271679303215,0.5485845217960528,300481.5266540992,247485.08482684765,225.37152877058753,True,True,True,223316.3385830502,-34.55420618153813,-21.413994247099932,605,604,0.1649089660014767,125,131,0.20052122813790751
llama3.1_8b,73,dmrl_envelope,0.6,0.5845397551618479,0.5998226289187812,725977.4177272458,528546.7969552133,438.00412466126346,True,True,True,422287.1558152415,-71.91558107556423,-37.35347975039605,600,599,0.5910383436277208,254,271,0.8937382737826112
llama3.1_8b,73,moment_envelope,0.3,0.316279273296036,0.30572674071560013,10604.786474726307,10683.3584931621,18.794262502562418,True,True,True,12236.216520934995,13.332798119561451,0.7354617790471418,1457,1212,0.21988332328094817,5,7,0.2088103858082882
llama3.1_8b,73,moment_envelope,0.35,0.37323348840211545,0.35736940062406597,19031.689970763422,20227.514184393276,41.50174040068174,True,True,True,24514.898911436903,22.366842957347078,5.91186936134992,1210,1160,0.569712700398183,10,11,0.28674485928413773
llama3.1_8b,73,moment_envelope,0.4,0.42062967250921857,0.4148710347100701,27361.065729521866,39481.05906824035,26.18500335473989,True,True,True,41631.1103001679,34.27735764853834,30.698247779447584,1357,1355,0.05773802522416123,16,22,0.6743729276154927
llama3.1_8b,73,moment_envelope,0.45,0.45773317473690306,0.46025926953444085,49946.12863339787,71840.46512199874,56.00485629450561,True,True,True,68334.39938339981,26.909244708264644,30.47632897618373,1354,1353,0.2795003036819211,34,38,0.6397578958754285
llama3.1_8b,73,moment_envelope,0.5,0.5031116308797681,0.5082977503418965,99654.98862102686,141855.89555293578,119.9524941996975,True,True,True,128598.01797567535,22.506590544904924,29.74913856587721,1351,1106,0.6798037518725911,70,89,0.1279554245187854
llama3.1_8b,73,moment_envelope,0.55,0.542922821141589,0.5485845217960528,190044.73655427503,247485.08482684765,218.1051452515424,True,True,True,221026.99673446242,14.01740992635795,23.20962021317795,1104,1103,0.744977073335708,125,131,0.20052122813790751
llama3.1_8b,73,moment_envelope,0.6,0.591439606650225,0.5998226289187812,410956.4887232429,528546.7969552133,376.13506180727893,True,True,True,466613.58394542825,11.927877185138836,22.247851828706565,1100,1098,0.10343164569302495,254,271,0.8937382737826112
llama3.1_8b,73,all_train_selected,0.3,0.3071536476023654,0.30572674071560013,9005.672181277245,10683.3584931621,8.26349790640206,True,True,True,10865.562452183238,17.117294011156147,15.703735046976675,288,480,0.5854771747372438,5,7,0.2088103858082882
llama3.1_8b,73,all_train_selected,0.35,0.37138783071061704,0.35736940062406597,16247.761404727558,20227.514184393276,24.83181930179298,True,True,True,23993.132028059696,32.2816154817721,19.67494741759387,478,476,0.6864259454057297,10,11,0.28674485928413773
llama3.1_8b,73,all_train_selected,0.4,0.43395851214633024,0.4148710347100701,29575.306308198888,39481.05906824035,42.6972715648549,True,True,True,48766.03622831364,39.352654848278576,25.089886122152993,378,377,0.6207427407710102,16,22,0.6743729276154927
llama3.1_8b,73,all_train_selected,0.45,0.45773317473690306,0.46025926953444085,49946.12863339787,71840.46512199874,56.00485629450561,True,True,True,68334.39938339981,26.909244708264644,30.47632897618373,1354,1353,0.2795003036819211,34,38,0.6397578958754285
llama3.1_8b,73,all_train_selected,0.5,0.5031116308797681,0.5082977503418965,99654.98862102686,141855.89555293578,119.9524941996975,True,True,True,128598.01797567535,22.506590544904924,29.74913856587721,1351,1106,0.6798037518725911,70,89,0.1279554245187854
llama3.1_8b,73,all_train_selected,0.55,0.542922821141589,0.5485845217960528,190044.73655427503,247485.08482684765,218.1051452515424,True,True,True,221026.99673446242,14.01740992635795,23.20962021317795,1104,1103,0.744977073335708,125,131,0.20052122813790751
llama3.1_8b,73,all_train_selected,0.6,0.604521682028278,0.5998226289187812,368574.32171558536,528546.7969552133,392.9913856079014,True,True,True,560774.1429103042,34.27401630846257,30.266473311573826,466,465,0.9963925045943571,254,271,0.8937382737826112
llama3.1_8b,74,spacing,0.3,0.3075058684420231,0.30985669165640345,8439.355607641191,10518.579178540103,6.887917388608697,True,True,True,10098.227347993532,16.427355843616954,19.767152346401705,482,188,0.4836926721007423,5,7,0.2916327769727631
llama3.1_8b,74,spacing,0.35,0.35810764891697366,0.3500306841252413,13946.952958745713,18607.872859700266,18.574729328960853,True,True,True,20027.07960057633,30.359527015889253,25.048106981904816,478,428,0.8562721621388759,8,11,0.6249156285571144
llama3.1_8b,74,spacing,0.4,0.3981635191880045,0.39930012647763014,22338.996179643014,34613.89218388914,27.00329639862718,True,True,True,33437.83400932467,33.192454471143584,35.46233962662949,427,378,0.7201898273908921,15,22,0.47412744377444754
llama3.1_8b,74,spacing,0.45,0.45720414434037737,0.45120152742951847,45695.38524895758,65021.09034694565,68.80496145985471,True,True,True,69953.72188328815,34.67769259626178,29.722210124235314,376,375,0.7808307447378562,34,49,0.02479508723954365
llama3.1_8b,74,spacing,0.5,0.5135414960378678,0.49022017987528754,97563.65562468195,119997.93934167351,153.9760851852983,True,True,True,155630.60236746262,37.31075113728443,18.695557473794434,129,127,0.835273803076334,53,71,0.5915544617914715
llama3.1_8b,74,spacing,0.55,0.5743843635269372,0.5529964226596001,208050.1494859379,242824.68897316846,288.6877133380494,True,True,True,317353.0376333054,34.44204881809407,14.320841770365888,223,222,0.6297553817476367,97,132,0.9110310725738989
