split,method,divisor,adaptive_accuracy,fixed_accuracy,accuracy_gap_pp,adaptive_chars,fixed_chars,cost_mismatch,fixed_n_low,fixed_n_high,fixed_high_weight
80,selected_ucb,700000.0,0.23561507936507936,0.2432657452589841,-0.7650665893904729,23473.67261904762,23473.67261904762,0.0,44,45,0.4237424421119014
80,gaussian_calibrated_probability,800000.0,0.23759920634920634,0.25730628447013054,-1.9707078120924204,35383.49255952381,35383.49255952381,0.0,66,67,0.864734745891587
80,shifted_exponential_calibrated_probability,800000.0,0.23412698412698413,0.24287617036017034,-0.8749186233186212,23150.333333333332,23150.333333333332,0.0,43,44,0.8191797230516936
80,selected_ucb,800000.0,0.23759920634920634,0.25730628447013054,-1.9707078120924204,35383.49255952381,35383.49255952381,0.0,66,67,0.864734745891587
80,gaussian_calibrated_probability,900000.0,0.2371031746031746,0.2575032917158528,-2.0400117112678195,35519.92113095238,35519.92113095238,0.0,67,68,0.1266360991592372
80,shifted_exponential_calibrated_probability,900000.0,0.23511904761904762,0.25722671340911013,-2.2107665790062514,35342.156746031746,35342.156746031746,0.0,66,67,0.7845271163830176
80,selected_ucb,900000.0,0.2371031746031746,0.2575032917158528,-2.0400117112678195,35519.92113095238,35519.92113095238,0.0,67,68,0.1266360991592372
80,gaussian_calibrated_probability,1000000.0,0.23660714285714285,0.2583491938395534,-2.1742050982410555,37047.895833333336,37047.895833333336,0.0,70,71,0.056008406486783756
80,shifted_exponential_calibrated_probability,1000000.0,0.24057539682539683,0.2584325396825397,-1.7857142857142878,36905.23412698413,36905.23412698413,0.0,69,70,0.7788599396845801
80,selected_ucb,1000000.0,0.23660714285714285,0.2583491938395534,-2.1742050982410555,37047.895833333336,37047.895833333336,0.0,70,71,0.056008406486783756
81,gaussian_calibrated_probability,100000.0,0.28918650793650796,0.2973903798201919,-0.8203871883683933,2860.7237103174602,2860.7237103174602,0.0,5,6,0.7521669843059309
81,shifted_exponential_calibrated_probability,100000.0,0.2867063492063492,0.29171418387580644,-0.5007834669457256,2559.74751984127,2559.74751984127,0.0,5,6,0.11643303853475927
81,selected_ucb,100000.0,0.2867063492063492,0.29171418387580644,-0.5007834669457256,2559.74751984127,2559.74751984127,0.0,5,6,0.11643303853475927
81,gaussian_calibrated_probability,200000.0,0.34325396825396826,0.34114306688839857,0.2110901365569684,12718.914682539682,12718.914682539682,0.0,25,26,0.8722114235057775
81,shifted_exponential_calibrated_probability,200000.0,0.3229166666666667,0.3155429240420527,0.7373742624613988,6382.556051587301,6382.556051587301,0.0,12,13,0.8269069737556637
81,selected_ucb,200000.0,0.34325396825396826,0.34114306688839857,0.2110901365569684,12718.914682539682,12718.914682539682,0.0,25,26,0.8722114235057775
81,gaussian_calibrated_probability,300000.0,0.34325396825396826,0.3414423827956057,0.18115854583625746,12836.72767857143,12836.72767857143,0.0,26,27,0.11594790531368912
81,shifted_exponential_calibrated_probability,300000.0,0.3273809523809524,0.3281591907253233,-0.07782383443709073,8474.751984126984,8474.751984126984,0.0,17,18,0.1743253891390915
81,selected_ucb,300000.0,0.34325396825396826,0.3414423827956057,0.18115854583625746,12836.72767857143,12836.72767857143,0.0,26,27,0.11594790531368912
81,gaussian_calibrated_probability,400000.0,0.34424603174603174,0.34306360582183104,0.11824259242007029,13554.90376984127,13554.90376984127,0.0,27,28,0.6162293368112718
81,shifted_exponential_calibrated_probability,400000.0,0.3427579365079365,0.3424660752743155,0.02918612336210158,13165.78373015873,13165.78373015873,0.0,26,27,0.8038692510066661
81,selected_ucb,400000.0,0.3427579365079365,0.3424660752743155,0.02918612336210158,13165.78373015873,13165.78373015873,0.0,26,27,0.8038692510066661
81,gaussian_calibrated_probability,500000.0,0.3541666666666667,0.3491618820905752,0.5004784576091492,18142.09375,18142.09375,0.0,36,37,0.9551771472998205
81,shifted_exponential_calibrated_probability,500000.0,0.35367063492063494,0.3490049893074046,0.46656456132303514,18064.602678571428,18064.602678571428,0.0,36,37,0.7970292218638584
81,selected_ucb,500000.0,0.35367063492063494,0.3490049893074046,0.46656456132303514,18064.602678571428,18064.602678571428,0.0,36,37,0.7970292218638584
81,gaussian_calibrated_probability,600000.0,0.3611111111111111,0.3608174534645646,0.029365764654648574,25557.855654761905,25557.855654761905,0.0,52,53,0.20399309228112458
81,shifted_exponential_calibrated_probability,600000.0,0.35813492063492064,0.3572686352161441,0.08662854187765356,24617.33234126984,24617.33234126984,0.0,50,51,0.2535685957465003
81,selected_ucb,600000.0,0.35813492063492064,0.3572686352161441,0.08662854187765356,24617.33234126984,24617.33234126984,0.0,50,51,0.2535685957465003
81,gaussian_calibrated_probability,700000.0,0.3740079365079365,0.3673051023806043,0.6702834127332191,32104.92113095238,32104.92113095238,0.0,65,66,0.4870863992982837
81,shifted_exponential_calibrated_probability,700000.0,0.3725198412698413,0.3658564696281353,0.6663371641705995,31181.18253968254,31181.18253968254,0.0,63,64,0.5666427703207413
81,selected_ucb,700000.0,0.3725198412698413,0.3658564696281353,0.6663371641705995,31181.18253968254,31181.18253968254,0.0,63,64,0.5666427703207413
81,gaussian_calibrated_probability,800000.0,0.37450396825396826,0.3683252297603599,0.6178738493608338,33122.15972222222,33122.15972222222,0.0,67,68,0.5436631968856239
81,shifted_exponential_calibrated_probability,800000.0,0.373015873015873,0.36787628985215803,0.5139583163714989,32677.409226190477,32677.409226190477,0.0,66,67,0.638600341950581
81,selected_ucb,800000.0,0.373015873015873,0.36787628985215803,0.5139583163714989,32677.409226190477,32677.409226190477,0.0,66,67,0.638600341950581
81,gaussian_calibrated_probability,900000.0,0.37202380952380953,0.3675420866777587,0.4481722846050862,32348.07886904762,32348.078869047622,-3.637978807091713e-12,65,66,0.9648467423614847
81,shifted_exponential_calibrated_probability,900000.0,0.38095238095238093,0.37549603174603174,0.5456349206349187,42397.380952380954,42397.380952380954,0.0,86,87,0.4536825055062275
81,selected_ucb,900000.0,0.38095238095238093,0.37549603174603174,0.5456349206349187,42397.380952380954,42397.380952380954,0.0,86,87,0.4536825055062275
81,gaussian_calibrated_probability,1000000.0,0.375,0.36813203974332726,0.6867960256672745,34405.11706349206,34405.11706349206,0.0,70,71,0.15419212254778492
81,shifted_exponential_calibrated_probability,1000000.0,0.3834325396825397,0.3755249188579903,0.7907620824549433,45127.57142857143,45127.57142857143,0.0,92,93,0.05823641770835621
81,selected_ucb,1000000.0,0.3834325396825397,0.3755249188579903,0.7907620824549433,45127.57142857143,45127.57142857143,0.0,92,93,0.05823641770835621
82,gaussian_calibrated_probability,100000.0,0.27827380952380953,0.2674929358044501,1.078087371935943,7827.3338293650795,7827.3338293650795,0.0,14,15,0.06643964544283718
82,shifted_exponential_calibrated_probability,100000.0,0.279265873015873,0.26931671629152165,0.9949156724351371,8296.759424603175,8296.759424603175,0.0,14,15,0.9856250109269333
82,selected_ucb,100000.0,0.27827380952380953,0.2674929358044501,1.078087371935943,7827.3338293650795,7827.3338293650795,0.0,14,15,0.06643964544283718
82,gaussian_calibrated_probability,200000.0,0.2802579365079365,0.26965469717651797,1.0603239331418546,8416.698412698413,8416.698412698413,0.0,15,16,0.20795650262010365
82,shifted_exponential_calibrated_probability,200000.0,0.27132936507936506,0.26684232295871385,0.4487042120651208,7512.573908730159,7512.573908730159,0.0,13,14,0.47706154238358983
82,selected_ucb,200000.0,0.2802579365079365,0.26965469717651797,1.0603239331418546,8416.698412698413,8416.698412698413,0.0,15,16,0.20795650262010365
82,gaussian_calibrated_probability,300000.0,0.2837301587301587,0.2766204679006984,0.7109690829460336,11420.190972222223,11420.190972222223,0.0,20,21,0.6665683560960114
82,shifted_exponential_calibrated_probability,300000.0,0.2802579365079365,0.27638499504545977,0.3872941462476742,10279.455853174602,10279.455853174602,0.0,18,19,0.5960750058234323
82,selected_ucb,300000.0,0.2802579365079365,0.27638499504545977,0.3872941462476742,10279.455853174602,10279.455853174602,0.0,18,19,0.5960750058234323
82,gaussian_calibrated_probability,400000.0,0.2881944444444444,0.2805992800360632,0.7595164408381205,12875.447916666666,12875.447916666666,0.0,23,24,0.22938285090114546
82,shifted_exponential_calibrated_probability,400000.0,0.2822420634920635,0.2770976015586422,0.5144461933421274,11146.786706349207,11146.786706349207,0.0,20,21,0.18561762888864863
82,selected_ucb,400000.0,0.2822420634920635,0.2770976015586422,0.5144461933421274,11146.786706349207,11146.786706349207,0.0,20,21,0.18561762888864863
82,gaussian_calibrated_probability,500000.0,0.2896825396825397,0.28380025738211057,0.5882282300429142,14853.496031746032,14853.496031746032,0.0,26,27,0.858681117665063
82,shifted_exponential_calibrated_probability,500000.0,0.27728174603174605,0.2766493711047345,0.06323749270115697,10427.001488095239,10427.001488095239,0.0,18,19,0.8625660735723631
82,selected_ucb,500000.0,0.27728174603174605,0.2766493711047345,0.06323749270115697,10427.001488095239,10427.001488095239,0.0,18,19,0.8625660735723631
82,gaussian_calibrated_probability,600000.0,0.29117063492063494,0.2922233169737293,-0.10526820530943337,19969.768353174604,19969.768353174604,0.0,36,37,0.12220701903821499
82,shifted_exponential_calibrated_probability,600000.0,0.2837301587301587,0.27660699638378355,0.7123162346375167,11973.847222222223,11973.847222222223,0.0,21,22,0.6397047097076128
82,selected_ucb,600000.0,0.29117063492063494,0.2922233169737293,-0.10526820530943337,19969.768353174604,19969.768353174604,0.0,36,37,0.12220701903821499
82,gaussian_calibrated_probability,700000.0,0.2926587301587302,0.2950172007197965,-0.2358470561066306,21817.686011904763,21817.686011904763,0.0,39,40,0.37733832555484964
82,shifted_exponential_calibrated_probability,700000.0,0.3055555555555556,0.2951364609560741,1.0419094599481482,21884.75099206349,21884.75099206349,0.0,39,40,0.49755264372272023
82,selected_ucb,700000.0,0.2926587301587302,0.2950172007197965,-0.2358470561066306,21817.686011904763,21817.686011904763,0.0,39,40,0.37733832555484964
82,gaussian_calibrated_probability,800000.0,0.3194444444444444,0.3138006489891433,0.5643795455301137,40046.72222222222,40046.72222222222,0.0,71,72,0.8740361207042934
82,shifted_exponential_calibrated_probability,800000.0,0.30158730158730157,0.2971027269497587,0.4484574637542871,22582.95138888889,22582.95138888889,0.0,40,41,0.7397743826783798
82,selected_ucb,800000.0,0.3194444444444444,0.3138006489891433,0.5643795455301137,40046.72222222222,40046.72222222222,0.0,71,72,0.8740361207042934
82,gaussian_calibrated_probability,900000.0,0.3005952380952381,0.31003200078954884,-0.9436762694310763,35337.24107142857,35337.24107142857,0.0,63,64,0.512256795865256
82,shifted_exponential_calibrated_probability,900000.0,0.29712301587301587,0.2857142857142857,1.1408730158730174,15843.36507936508,15843.365079365078,1.8189894035458565e-12,28,29,0.6889716198758116
82,selected_ucb,900000.0,0.29712301587301587,0.2857142857142857,1.1408730158730174,15843.36507936508,15843.365079365078,1.8189894035458565e-12,28,29,0.6889716198758116
82,gaussian_calibrated_probability,1000000.0,0.3040674603174603,0.3119965664833779,-0.7929106165917632,38456.861607142855,38456.861607142855,0.0,68,69,0.985078030489914
82,shifted_exponential_calibrated_probability,1000000.0,0.30505952380952384,0.30459903687536954,0.046048693415429165,30877.027777777777,30877.027777777777,0.0,55,56,0.5358291703724618
82,selected_ucb,1000000.0,0.30505952380952384,0.30459903687536954,0.046048693415429165,30877.027777777777,30877.027777777777,0.0,55,56,0.5358291703724618
83,gaussian_calibrated_probability,100000.0,0.2490079365079365,0.23070701993603274,1.8300916571903776,4453.37996031746,4453.37996031746,0.0,8,9,0.42107043820839796
83,shifted_exponential_calibrated_probability,100000.0,0.26339285714285715,0.2476871948185909,1.5705662324266263,6764.518849206349,6764.518849206349,0.0,12,13,0.6671730942849059
83,selected_ucb,100000.0,0.26339285714285715,0.2476871948185909,1.5705662324266263,6764.518849206349,6764.518849206349,0.0,12,13,0.6671730942849059
83,gaussian_calibrated_probability,200000.0,0.2748015873015873,0.25298124272752104,2.182034457406629,7245.151785714285,7245.151785714285,0.0,13,14,0.5721560956201713
83,shifted_exponential_calibrated_probability,200000.0,0.25793650793650796,0.24348953054568503,1.4446977390822928,5972.8234126984125,5972.8234126984125,0.0,11,12,0.21872339502524282
83,selected_ucb,200000.0,0.25793650793650796,0.24348953054568503,1.4446977390822928,5972.8234126984125,5972.8234126984125,0.0,11,12,0.21872339502524282
83,gaussian_calibrated_probability,300000.0,0.28869047619047616,0.27428194795362976,1.4408528236846407,10149.56994047619,10149.56994047619,0.0,18,19,0.9920678457529368
83,shifted_exponential_calibrated_probability,300000.0,0.3090277777777778,0.2923159105394546,1.6711867238323186,16360.422619047618,16360.422619047618,0.0,30,31,0.5772189118851337
83,selected_ucb,300000.0,0.28869047619047616,0.27428194795362976,1.4408528236846407,10149.56994047619,10149.56994047619,0.0,18,19,0.9920678457529368
83,gaussian_calibrated_probability,400000.0,0.31299603174603174,0.298907233673962,1.4088798072069753,18330.79613095238,18330.79613095238,0.0,34,35,0.2984915433537071
83,shifted_exponential_calibrated_probability,400000.0,0.31101190476190477,0.2970197713899423,1.3992133371962479,17765.09771825397,17765.09771825397,0.0,33,34,0.19796478053094313
83,selected_ucb,400000.0,0.31299603174603174,0.298907233673962,1.4088798072069753,18330.79613095238,18330.79613095238,0.0,34,35,0.2984915433537071
83,gaussian_calibrated_probability,500000.0,0.31547619047619047,0.3004213585034386,1.505483197275187,19404.92013888889,19404.920138888894,-3.637978807091713e-12,36,37,0.35054125706778416
83,shifted_exponential_calibrated_probability,500000.0,0.3149801587301587,0.3001254089215059,1.4854749808652812,18968.649305555555,18968.649305555555,0.0,35,36,0.5264121928779416
83,selected_ucb,500000.0,0.31547619047619047,0.3004213585034386,1.505483197275187,19404.92013888889,19404.920138888894,-3.637978807091713e-12,36,37,0.35054125706778416
83,gaussian_calibrated_probability,600000.0,0.3149801587301587,0.30051235126090503,1.446780746925369,19175.359126984127,19175.359126984127,0.0,35,36,0.9164500709922189
83,shifted_exponential_calibrated_probability,600000.0,0.31398809523809523,0.2997421853333979,1.4245909904697318,18763.92609126984,18763.92609126984,0.0,35,36,0.14012281606511334
83,selected_ucb,600000.0,0.3149801587301587,0.30051235126090503,1.446780746925369,19175.359126984127,19175.359126984127,0.0,35,36,0.9164500709922189
83,gaussian_calibrated_probability,700000.0,0.3288690476190476,0.30388356718734477,2.4985480431702847,22533.040178571428,22533.040178571428,0.0,42,43,0.3146357248435356
83,shifted_exponential_calibrated_probability,700000.0,0.3482142857142857,0.3231376463471767,2.507663936710902,33758.57341269841,33758.57341269841,0.0,63,64,0.22274751795406805
83,selected_ucb,700000.0,0.3288690476190476,0.30388356718734477,2.4985480431702847,22533.040178571428,22533.040178571428,0.0,42,43,0.3146357248435356
83,gaussian_calibrated_probability,800000.0,0.34077380952380953,0.3186459274545799,2.212788206922961,31202.501984126986,31202.50198412699,-3.637978807091713e-12,58,59,0.4633965828110279
83,shifted_exponential_calibrated_probability,800000.0,0.3501984126984127,0.32989246795490157,2.0305944743511106,38351.19097222222,38351.19097222221,7.275957614183426e-12,72,73,0.06321539708154751
83,selected_ucb,800000.0,0.34077380952380953,0.3186459274545799,2.212788206922961,31202.501984126986,31202.50198412699,-3.637978807091713e-12,58,59,0.4633965828110279
83,gaussian_calibrated_probability,900000.0,0.3412698412698413,0.3173490542485742,2.39207870212671,30725.087797619046,30725.087797619042,3.637978807091713e-12,57,58,0.5918977883752106
83,shifted_exponential_calibrated_probability,900000.0,0.35912698412698413,0.3402777777777778,1.8849206349206338,44076.37797619047,44076.37797619047,0.0,82,83,0.7175794019242469
83,selected_ucb,900000.0,0.35912698412698413,0.3402777777777778,1.8849206349206338,44076.37797619047,44076.37797619047,0.0,82,83,0.7175794019242469
83,gaussian_calibrated_probability,1000000.0,0.34077380952380953,0.3190932069502195,2.1680602573590058,31376.150793650795,31376.150793650795,0.0,58,59,0.7639684038808314
83,shifted_exponential_calibrated_probability,1000000.0,0.3586309523809524,0.34003638222451016,1.8594570156442225,43637.7564484127,43637.7564484127,0.0,81,82,0.8783366411531115
83,selected_ucb,1000000.0,0.3586309523809524,0.34003638222451016,1.8594570156442225,43637.7564484127,43637.7564484127,0.0,81,82,0.8783366411531115
84,gaussian_calibrated_probability,100000.0,0.314484126984127,0.2845370374692458,2.9947089514881178,2687.4593253968255,2687.4593253968255,0.0,5,6,0.25422225126665116
84,shifted_exponential_calibrated_probability,100000.0,0.31398809523809523,0.2836480822873921,3.0340012950703157,2657.532738095238,2657.532738095238,0.0,5,6,0.19448446304608083
84,selected_ucb,100000.0,0.31398809523809523,0.2836480822873921,3.0340012950703157,2657.532738095238,2657.532738095238,0.0,5,6,0.19448446304608083
84,gaussian_calibrated_probability,200000.0,0.34672619047619047,0.32092002917979195,2.580616129639851,5271.376984126984,5271.376984126984,0.0,10,11,0.2704344387691445
84,shifted_exponential_calibrated_probability,200000.0,0.34771825396825395,0.319118405974539,2.8599847993714955,5080.768353174603,5080.768353174603,0.0,9,10,0.9061009206672348
84,selected_ucb,200000.0,0.34771825396825395,0.319118405974539,2.8599847993714955,5080.768353174603,5080.768353174603,0.0,9,10,0.9061009206672348
84,gaussian_calibrated_probability,300000.0,0.3705357142857143,0.35164043209122803,1.8895282194486274,9396.249007936507,9396.249007936507,0.0,18,19,0.38142221918312774
84,shifted_exponential_calibrated_probability,300000.0,0.34771825396825395,0.32848923808396463,1.9229015884289324,6069.487103174603,6069.487103174603,0.0,11,12,0.8038115530303026
84,selected_ucb,300000.0,0.34771825396825395,0.32848923808396463,1.9229015884289324,6069.487103174603,6069.487103174603,0.0,11,12,0.8038115530303026
84,gaussian_calibrated_probability,400000.0,0.36507936507936506,0.3515361564427293,1.3543208636635773,9374.289682539682,9374.289682539682,0.0,18,19,0.33937827770844675
84,shifted_exponential_calibrated_probability,400000.0,0.36607142857142855,0.3486848893737615,1.7386539197667028,9009.700396825398,9009.700396825398,0.0,17,18,0.631703361591205
84,selected_ucb,400000.0,0.36607142857142855,0.3486848893737615,1.7386539197667028,9009.700396825398,9009.700396825398,0.0,17,18,0.631703361591205
84,gaussian_calibrated_probability,500000.0,0.37549603174603174,0.36257831283427494,1.2917718911756804,11732.728174603175,11732.728174603175,0.0,22,23,0.8842087415442618
84,shifted_exponential_calibrated_probability,500000.0,0.37797619047619047,0.3633959602164863,1.4580230259704174,11948.77132936508,11948.77132936508,0.0,23,24,0.30312789821816855
84,selected_ucb,500000.0,0.37797619047619047,0.3633959602164863,1.4580230259704174,11948.77132936508,11948.77132936508,0.0,23,24,0.30312789821816855
84,gaussian_calibrated_probability,600000.0,0.38293650793650796,0.3666872553050941,1.6249252631413857,13953.317956349207,13953.317956349209,-1.8189894035458565e-12,27,28,0.24830133901394333
84,shifted_exponential_calibrated_probability,600000.0,0.37996031746031744,0.3644995792260754,1.5460738234242044,12736.113591269841,12736.113591269841,0.0,24,25,0.8311517197680208
84,selected_ucb,600000.0,0.38293650793650796,0.3666872553050941,1.6249252631413857,13953.317956349207,13953.317956349209,-1.8189894035458565e-12,27,28,0.24830133901394333
84,gaussian_calibrated_probability,700000.0,0.38244047619047616,0.3675543093270056,1.4886166863470551,14137.048611111111,14137.048611111111,0.0,27,28,0.5978975206486785
84,shifted_exponential_calibrated_probability,700000.0,0.37996031746031744,0.3694067440512809,1.0553573409036565,16027.89384920635,16027.89384920635,0.0,31,32,0.3619980036911039
84,selected_ucb,700000.0,0.38244047619047616,0.3675543093270056,1.4886166863470551,14137.048611111111,14137.048611111111,0.0,27,28,0.5978975206486785
84,gaussian_calibrated_probability,800000.0,0.38591269841269843,0.37681181088822924,0.9100887524469192,19326.743055555555,19326.74305555555,3.637978807091713e-12,37,38,0.8263053753350659
84,shifted_exponential_calibrated_probability,800000.0,0.3834325396825397,0.3784832100327908,0.49493296497489236,23484.186011904763,23484.186011904763,0.0,46,47,0.011075713053135315
84,selected_ucb,800000.0,0.38591269841269843,0.37681181088822924,0.9100887524469192,19326.743055555555,19326.74305555555,3.637978807091713e-12,37,38,0.8263053753350659
84,gaussian_calibrated_probability,900000.0,0.3958333333333333,0.39085656794198564,0.49767653913476706,32112.624503968254,32112.624503968258,-3.637978807091713e-12,63,64,0.033159028956892954
84,shifted_exponential_calibrated_probability,900000.0,0.3864087301587302,0.3821073549002734,0.4301375258456752,27109.721726190477,27109.721726190477,0.0,53,54,0.1642137394756061
84,selected_ucb,900000.0,0.3958333333333333,0.39085656794198564,0.49767653913476706,32112.624503968254,32112.624503968258,-3.637978807091713e-12,63,64,0.033159028956892954
84,gaussian_calibrated_probability,1000000.0,0.3968253968253968,0.39037698412698413,0.6448412698412676,32732.320436507936,32732.320436507936,0.0,64,65,0.2532264323476993
84,shifted_exponential_calibrated_probability,1000000.0,0.3948412698412698,0.38660989434019755,0.823137550107228,29152.36011904762,29152.36011904762,0.0,57,58,0.20277349491915173
84,selected_ucb,1000000.0,0.3968253968253968,0.39037698412698413,0.6448412698412676,32732.320436507936,32732.320436507936,0.0,64,65,0.2532264323476993
