split,method,divisor,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,adaptive_accuracy,adaptive_chars,adaptive_opens,fixed_n,config_id
78,shifted_exponential_calibrated_probability,800000.0,0.34077180679563496,0.34853787202380954,-0.007766065228174579,-2.2281840372411694,0.38244047619047616,33334.93551587302,72.15823412698413,79,374
78,selected_ucb,800000.0,0.34077180679563496,0.34853787202380954,-0.007766065228174579,-2.2281840372411694,0.38244047619047616,33334.93551587302,72.15823412698413,79,374
78,gaussian_calibrated_probability,900000.0,0.34329960703262785,0.3497571152998236,-0.006457508267195766,-1.8462836021677993,0.3774801587301587,30762.496527777777,68.6374007936508,91,36
78,shifted_exponential_calibrated_probability,900000.0,0.3344428670634921,0.3497571152998236,-0.01531424823633154,-4.37853801007126,0.35813492063492064,21322.848214285714,44.90029761904762,91,330
78,selected_ucb,900000.0,0.3344428670634921,0.3497571152998236,-0.01531424823633154,-4.37853801007126,0.35813492063492064,21322.848214285714,44.90029761904762,91,330
78,gaussian_calibrated_probability,1000000.0,0.3475252643849206,0.3512791676587302,-0.003753903273809589,-1.0686381714091648,0.3804563492063492,32931.08482142857,73.01984126984127,103,28
78,shifted_exponential_calibrated_probability,1000000.0,0.3466851071428571,0.3512791676587302,-0.004594060515873077,-1.3078089846581038,0.3834325396825397,36747.43253968254,78.69146825396825,103,364
78,selected_ucb,1000000.0,0.3466851071428571,0.3512791676587302,-0.004594060515873077,-1.3078089846581038,0.3834325396825397,36747.43253968254,78.69146825396825,103,364
79,gaussian_calibrated_probability,100000.0,0.1936431150793651,0.18443819444444445,0.00920492063492065,4.990788736924721,0.24801587301587302,5437.275793650793,9.207837301587302,11,9
79,shifted_exponential_calibrated_probability,100000.0,0.19248464781746033,0.18443819444444445,0.008046453373015877,4.3626827931454235,0.2490079365079365,5652.328869047619,9.947916666666666,11,138
79,selected_ucb,100000.0,0.19248464781746033,0.18443819444444445,0.008046453373015877,4.3626827931454235,0.2490079365079365,5652.328869047619,9.947916666666666,11,138
79,gaussian_calibrated_probability,200000.0,0.21880171626984124,0.20771582093253968,0.01108589533730156,5.337049093098185,0.2604166666666667,8322.99007936508,14.635912698412698,20,9
79,shifted_exponential_calibrated_probability,200000.0,0.1926521006944444,0.20771582093253968,-0.015063720238095268,-7.252081314974821,0.29563492063492064,20596.563988095237,48.53521825396825,20,272
79,selected_ucb,200000.0,0.1926521006944444,0.20771582093253968,-0.015063720238095268,-7.252081314974821,0.29563492063492064,20596.563988095237,48.53521825396825,20,272
79,gaussian_calibrated_probability,300000.0,0.23324447916666666,0.22087617228835982,0.01236830687830684,5.599656472749663,0.28273809523809523,14848.08482142857,24.5625,28,32
79,shifted_exponential_calibrated_probability,300000.0,0.23516983465608468,0.22087617228835982,0.014293662367724863,6.471346465142515,0.2767857142857143,12484.763888888889,26.436011904761905,28,265
79,selected_ucb,300000.0,0.23516983465608468,0.22087617228835982,0.014293662367724863,6.471346465142515,0.2767857142857143,12484.763888888889,26.436011904761905,28,265
79,gaussian_calibrated_probability,400000.0,0.24816419766865078,0.23080652529761905,0.017357672371031724,7.520442651545251,0.30357142857142855,22162.89236111111,36.604662698412696,34,33
79,shifted_exponential_calibrated_probability,400000.0,0.22657279017857143,0.23080652529761905,-0.004233735119047621,-1.8343221074830225,0.30357142857142855,30799.45535714286,68.22718253968254,34,279
79,selected_ucb,400000.0,0.22657279017857143,0.23080652529761905,-0.004233735119047621,-1.8343221074830225,0.30357142857142855,30799.45535714286,68.22718253968254,34,279
79,gaussian_calibrated_probability,500000.0,0.2600069087301587,0.23564108829365077,0.024365820436507923,10.340225727587784,0.31101190476190477,25502.498015873014,41.91914682539682,40,33
79,shifted_exponential_calibrated_probability,500000.0,0.25832065972222223,0.23564108829365077,0.022679571428571466,9.62462514190593,0.3100198412698413,25849.590773809523,42.579861111111114,40,327
79,selected_ucb,500000.0,0.25832065972222223,0.23564108829365077,0.022679571428571466,9.62462514190593,0.3100198412698413,25849.590773809523,42.579861111111114,40,327
79,gaussian_calibrated_probability,600000.0,0.2695154770171958,0.24591258928571433,0.023602887731481476,9.598080277239642,0.3169642857142857,28469.28521825397,46.37103174603175,45,33
