reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
rm_mistral_7b,gemma3_4b,75,2.0,31,0.45908694556285295,0.5341691612589013,0.052656694999999996,0.23455136499999998,0.406430250562853,0.2996177962589016,-0.10681245430395137,-26.280635891651773,26328.3475,117275.6825,203.91,-345.43502967666313
rm_mistral_7b,gemma3_4b,75,5.0,16,0.419891415788395,0.4930771589505663,0.0679288375,0.26871177500000004,0.35196257828839494,0.22436538395056627,-0.12759719433782868,-36.2530570603096,13585.7675,53742.355,99.51,-295.57835065262236
rm_mistral_7b,gemma3_4b,75,10.0,9,0.37696072331096253,0.4653021319309402,0.076363375,0.30208525,0.3005973483109626,0.16321688193094022,-0.13738046638002235,-45.702487780399416,7636.3375,30208.525,55.5025,-295.58918133201945
fsfairx_llama3_rm,granite42_8b,71,0.1,385,0.6130732533317353,0.6479527007504313,0.044413485,0.10552555525000001,0.5686597683317353,0.5424271455004314,-0.026232622831303898,-4.613061146959978,444134.85,1055255.5525,929.2275,-137.59800711428073
fsfairx_llama3_rm,granite42_8b,71,0.2,210,0.5825465970130924,0.6394458386011236,0.048455661000000004,0.16335865500000002,0.5340909360130923,0.4760871836011236,-0.0580037524119687,-10.86027649990803,242278.305,816793.275,788.08,-237.13017556400686
fsfairx_llama3_rm,granite42_8b,71,0.5,102,0.5378096915069283,0.6180284478016871,0.058779319999999996,0.22561518625,0.4790303715069282,0.3924132615516871,-0.08661710995524108,-18.08175746409606,117558.64,451230.3725,544.56,-283.8342911248378
fsfairx_llama3_rm,granite42_8b,71,1.0,58,0.5004109787794334,0.590812881299318,0.0668705275,0.2700070725,0.4335404512794335,0.32080580879931786,-0.11273464248011567,-26.003258092162167,66870.5275,270007.0725,392.6625,-303.7758973861841
fsfairx_llama3_rm,granite42_8b,71,2.0,22,0.4241603649106747,0.5545821915816499,0.05072336499999999,0.31054426,0.37343699991067475,0.24403793158165005,-0.1293990683290247,-34.65084294271233,25361.6825,155272.13,262.33,-512.2311877376433
fsfairx_llama3_rm,granite42_8b,71,5.0,12,0.38431015723941686,0.5098126909872246,0.06903107500000001,0.3651653,0.3152790822394168,0.14464739098722443,-0.17063169125219238,-54.12084114182304,13806.215,73033.06,138.215,-428.9868367253443
fsfairx_llama3_rm,granite42_8b,71,10.0,8,0.3491091821806184,0.46429963792131496,0.092170625,0.41402157500000003,0.25693855718061853,0.05027806292131487,-0.20666049425930366,-80.43187310109661,9217.0625,41402.1575,78.06,-349.190373831142
fsfairx_llama3_rm,granite42_8b,72,0.1,376,0.6035788900875813,0.6385593587586843,0.04371032325,0.1059362115,0.5598685668375812,0.5326231472586843,-0.027245419578896923,-4.866395649391916,437103.2325,1059362.115,927.1625,-142.35970732611776
fsfairx_llama3_rm,granite42_8b,72,0.2,174,0.5600485007369013,0.6288821567278409,0.04046862600000001,0.1615215,0.5195798747369013,0.4673606567278409,-0.052219218009060375,-10.050277262086514,202343.13,807607.5,776.0075,-299.127709450773
fsfairx_llama3_rm,granite42_8b,72,0.5,98,0.5297265573961749,0.6037039423197013,0.0568957675,0.22196941625,0.47283078989617494,0.3817345260697013,-0.09109626382647362,-19.266144627865017,113791.535,443938.8325,519.955,-290.13344226352166
fsfairx_llama3_rm,granite42_8b,72,1.0,52,0.4886553400675261,0.5774751636482902,0.060335994999999996,0.2694677575,0.4283193450675261,0.3080074061482902,-0.12031193891923592,-28.089307733758393,60335.995,269467.7575,365.29,-346.6119395229994
fsfairx_llama3_rm,granite42_8b,72,2.0,27,0.4402236264024676,0.5486969201845432,0.062685855,0.31191346000000003,0.3775377714024675,0.23678346018454324,-0.14075431121792428,-37.28217992468775,31342.9275,155956.73,238.595,-397.58188669517233
fsfairx_llama3_rm,granite42_8b,72,5.0,12,0.3893203139840669,0.5050984856346756,0.0693857125,0.36740998750000003,0.31993460148406694,0.1376884981346756,-0.18224610334939134,-56.963548957822674,13877.1425,73481.9975,122.2975,-429.5182167366228
fsfairx_llama3_rm,granite42_8b,72,10.0,8,0.35588468488324415,0.46061800907210737,0.09271750000000001,0.414995825,0.2631671848832442,0.04562218407210741,-0.21754500081113679,-82.66418205128882,9271.75,41499.5825,67.245,-347.59168981044564
fsfairx_llama3_rm,granite42_8b,73,0.1,342,0.5920448726681502,0.633604970488773,0.038697062000000004,0.10135152025000001,0.5533478106681502,0.5322534502387728,-0.0210943604293774,-3.8121340724031456,386970.62,1013515.2025,919.1875,-161.91011671635437
fsfairx_llama3_rm,granite42_8b,73,0.2,252,0.5791905903440111,0.6242795786519143,0.0570486825,0.153707124,0.5221419078440112,0.4705724546519142,-0.05156945319209694,-9.876520619659438,285243.4125,768535.62,777.975,-169.43150527621742
fsfairx_llama3_rm,granite42_8b,73,0.5,90,0.5218366094207086,0.601845567782038,0.05091540875,0.2146840075,0.4709212006707086,0.3871615602820381,-0.08375964038867051,-17.786338833200972,101830.8175,429368.015,539.335,-321.6484022629004
fsfairx_llama3_rm,granite42_8b,73,1.0,61,0.4989310200448497,0.5765711854999677,0.069086495,0.255272735,0.4298445250448497,0.3212984504999677,-0.10854607454488202,-25.252403653054877,69086.495,255272.735,373.9175,-269.4973018967021
