generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,72,quarter32_a1_sequential,0.45,29862.73022006079,36113.056995948165,True,17.30766458399978
gemma2_9b,72,quarter32_a1_sequential,0.5,64090.98693909664,76898.66553723335,True,16.65526769373572
gemma2_9b,72,quarter32_a1_sequential,0.55,159174.65461659516,198184.50347067398,True,19.683601982458356
gemma2_9b,72,quarter32_a1_sequential,0.6,450815.2680678125,569802.1302506098,True,20.882137125472777
gemma2_9b,72,quarter32_a1_doubling,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a1_doubling,0.35,7119.83889138905,7592.430580091911,True,6.2245111590752185
gemma2_9b,72,quarter32_a1_doubling,0.4,14697.161809023115,15722.010224823078,True,6.518558384994922
gemma2_9b,72,quarter32_a1_doubling,0.45,30819.650579336194,36113.056995948165,True,14.657874068113053
gemma2_9b,72,quarter32_a1_doubling,0.5,59653.89149475492,76898.66553723335,True,22.42532288694754
gemma2_9b,72,quarter32_a1_doubling,0.55,153107.91740718338,198184.50347067398,True,22.74475817942079
gemma2_9b,72,quarter32_a1_doubling,0.6,461370.8061696865,569802.1302506098,True,19.029645261809247
gemma2_9b,72,quarter32_a2_sequential,0.3,,4030.3153300212684,False,
gemma2_9b,72,quarter32_a2_sequential,0.35,7026.493182004211,7592.430580091911,True,7.453968687861867
gemma2_9b,72,quarter32_a2_sequential,0.4,14418.343132858106,15722.010224823078,True,8.29198730520252
gemma2_9b,72,quarter32_a2_sequential,0.45,29543.09055718904,36113.056995948165,True,18.192772878508368
gemma2_9b,72,quarter32_a2_sequential,0.5,64342.70237177679,76898.66553723335,True,16.32793375247471
gemma2_9b,72,quarter32_a2_sequential,0.55,157581.92440652693,198184.50347067398,True,20.487262300079458
