generator,split_seed,method,price,selected,fixed_n,profit,fixed_profit,relative_percent,delta_profit,ci_low,ci_high,quality,fixed_quality,cost,fixed_cost,samples,delta_test_oracle
gemma2_9b,75,corrected_spacing,1e-06,471,42,0.4280566361101946,0.4189665668014893,2.1696407372315014,0.009090069308705344,-0.0005904111561525939,0.01913853900343987,0.49361821111019466,0.48005774930148926,0.065561575,0.0610911825,99.02,0.006203568118296587
gemma2_9b,75,corrected_spacing,2e-06,377,19,0.38632411610629147,0.3710867668951823,4.106141897378172,0.01523734921110915,0.006050666044262885,0.02513388706866143,0.4381920211062914,0.4263347418951822,0.051867905,0.055247975,36.57,0.012505481086688863
gemma2_9b,75,corrected_spacing,1e-05,332,6,0.2627057386795359,0.2560276425707711,2.608349646042174,0.00667809610876483,-0.00016559579096669206,0.013967821456255811,0.3654455136795359,0.3435229925707711,0.10273977500000002,0.08749535,13.2925,0.006678096108764742
gemma2_9b,75,train_selected_spacing,2e-08,407,925,0.6151661753131593,0.6176284323508502,-0.39866316197893753,-0.0024622570376908424,-0.008024008635468637,0.0008989140390933679,0.6429894995131592,0.6445152033008502,0.0278233242,0.026886770950000003,951.6575,-0.0037922786080559767
gemma2_9b,75,train_selected_spacing,1e-07,218,412,0.5605988167105738,0.5461368764959282,2.6480431622627014,0.014461940214645521,0.008039306303050869,0.021510140166427338,0.6139871742105738,0.6060132977459283,0.05338835749999999,0.05987642125,541.385,0.009203504903721793
gemma2_9b,75,train_selected_spacing,2e-07,466,201,0.525596533961011,0.5108323305912363,2.8902249301031393,0.014764203369774798,0.007006059211443028,0.022737938956838368,0.579068188961011,0.5692352560912363,0.053471655,0.0584029255,319.7125,0.011508445749577101
gemma2_9b,75,train_selected_spacing,1e-06,226,42,0.43011061663212435,0.4189665668014893,2.65989000404304,0.01114404983063512,0.0017661262066960676,0.02088672994365462,0.4976006741321244,0.48005774930148926,0.06749005749999999,0.0610911825,99.89,0.00825754864022632
gemma2_9b,75,train_selected_spacing,2e-06,377,19,0.38632411610629147,0.3710867668951823,4.106141897378172,0.01523734921110915,0.006380758353827935,0.025304990117801934,0.4381920211062914,0.4263347418951822,0.051867905,0.055247975,36.57,0.012505481086688863
gemma2_9b,75,train_selected_spacing,1e-05,332,6,0.2627057386795359,0.2560276425707711,2.608349646042174,0.00667809610876483,-0.00018064997024188373,0.01380867335188697,0.3654455136795359,0.3435229925707711,0.10273977500000002,0.08749535,13.2925,0.006678096108764742
llama3.1_8b,71,empirical_spacing,2e-08,98,960,0.6286653668531256,0.6286653668531256,0.0,0.0,0.0,0.0,0.6674008976531254,0.6674008976531254,0.0387355308,0.0387355308,960.0,-0.00011717936585020627
llama3.1_8b,71,empirical_spacing,1e-07,219,343,0.5648184805029275,0.544383099705112,3.7538602518860857,0.020435380797815598,0.011741278374120097,0.03032461884537886,0.6128400135029275,0.6135178614551119,0.048021533,0.06913476175,423.12,0.01830790997426579
