split,price,minimum,cap,accuracy,tokens,calls,profit,fixed_accuracy,fixed_tokens,fixed_calls,fixed_profit,cap_rate,minimum_rate
3,8e-06,47,512,0.5015096618357487,7267.845108695652,47.0,0.4433669009661836,0.4882246376811594,4183.800120772947,27,0.4547542367149759,0.0,1.0
3,8.25e-06,40,512,0.4963768115942029,6185.095712560386,40.0,0.44534977196557973,0.4867149758454106,4029.159118357488,26,0.45347441311896136,0.0,1.0
3,8.5e-06,40,512,0.4963768115942029,6185.095712560386,40.0,0.4438034980374396,0.4846014492753623,3872.8819444444443,25,0.4516819527475845,0.0,1.0
3,8.75e-06,40,512,0.4963768115942029,6185.095712560386,40.0,0.4422572241092996,0.4846014492753623,3872.8819444444443,25,0.45071373226147343,0.0,1.0
3,9e-06,33,512,0.49245169082125606,5096.48943236715,33.0006038647343,0.44658328592995167,0.48278985507246375,3719.786231884058,24,0.4493117789855072,0.0,0.9996980676328503
3,9.25e-06,33,512,0.49245169082125606,5096.468297101449,33.00030193236715,0.4453093590730677,0.48278985507246375,3719.786231884058,24,0.44838183242753626,0.0,0.9996980676328503
3,9.5e-06,33,512,0.49245169082125606,5096.468297101449,33.00030193236715,0.44403524199879224,0.48128019323671495,3569.3674516908213,23,0.44737120244565215,0.0,0.9996980676328503
3,9.75e-06,33,512,0.49245169082125606,5096.447161835748,33.0,0.4427613309933575,0.48128019323671495,3569.3674516908213,23,0.44647886058272945,0.0,1.0
3,1e-05,33,512,0.49245169082125606,5096.447161835748,33.0,0.4414872192028985,0.48128019323671495,3569.3674516908213,23,0.44558651871980676,0.0,1.0
4,1e-06,212,512,0.5398550724637681,29957.171195652172,212.49003623188406,0.509897901268116,0.5193236714975845,19342.790760869564,137,0.4999808807367149,0.0,0.9879227053140096
4,1.25e-06,164,512,0.5253623188405797,23142.236714975847,164.0,0.49643452294685986,0.5132850241545893,17085.619263285025,121,0.49192800007548315,0.0,1.0
4,1.5e-06,164,512,0.5253623188405797,23142.236714975847,164.0,0.49064896376811595,0.5105676328502415,15119.483091787439,107,0.48788840821256035,0.0,1.0
4,1.75e-06,125,512,0.5181159420289855,17648.227053140097,125.0,0.4872315446859903,0.5096618357487923,13708.798611111111,97,0.4856714381793479,0.0,1.0
4,2e-06,125,512,0.5181159420289855,17648.227053140097,125.0,0.48281948792270535,0.5075483091787439,12440.671799516907,88,0.48266696557971017,0.0,1.0
4,2.25e-06,107,512,0.5105676328502415,15119.54649758454,107.00090579710145,0.47654865323067636,0.5018115942028986,11319.870471014492,80,0.47634188564311597,0.0,0.9996980676328503
4,2.5e-06,102,512,0.5084541062801933,14413.781099033817,102.00090579710145,0.4724196535326087,0.5027173913043478,10464.130132850241,74,0.4765570659722222,0.0,0.9996980676328503
4,2.75e-06,102,512,0.5084541062801933,14413.717391304348,102.0,0.46881638345410626,0.5027173913043478,9755.431461352657,69,0.475889954785628,0.0,1.0
4,3e-06,90,512,0.5096618357487923,12726.650060386473,90.14915458937197,0.4714818855676328,0.5030193236714976,9196.125,65,0.4754309486714976,0.0,0.9918478260869565
