generator,split_seed,price,method,selected_policy,fixed_n,profit,fixed_profit,delta_profit,relative_percent,quality,fixed_quality,cost,fixed_cost,samples,ci_low,ci_high,delta_test_oracle
llama3.2_3b,44,2e-08,recent_gain,recent_gain_w16_a0.5_n32,510,0.45045948709508105,0.6373162498970033,-0.18685676280192232,-29.319315619540575,0.4518041673950811,0.6552985303970031,0.0013446803000000005,0.017982280500000003,37.59,-0.21962774540422114,-0.15619310543433346,-0.18685676280192226
llama3.2_3b,44,2e-08,remaining_range,remaining_range_w0_a0.1_n4,510,0.6370365031959234,0.6373162498970033,-0.00027974670107989264,-0.04389448741109339,0.6536168524959233,0.6552985303970031,0.016580349299999998,0.017982280500000003,485.63,-0.0017655557903544492,0.0007514160285149402,-0.000279746701079886
llama3.2_3b,44,2e-08,all_train_selected,remaining_range_w0_a0.1_n4,510,0.6370365031959234,0.6373162498970033,-0.00027974670107989264,-0.04389448741109339,0.6536168524959233,0.6552985303970031,0.016580349299999998,0.017982280500000003,485.63,-0.001781968415900222,0.0007637868236490949,-0.000279746701079886
llama3.2_3b,44,2e-08,original_sequential,spacing_w2_a4_n4,510,0.6304999875659731,0.6373162498970033,-0.006816262331030206,-1.0695258958377074,0.6473761001659731,0.6552985303970031,0.0168761126,0.017982280500000003,485.6825,-0.010681547360902537,-0.0034186625475927227,-0.006816262331030165
llama3.2_3b,44,1e-07,spacing,spacing_w4_a1_n5,333,0.5698972194362149,0.5739527626088159,-0.004055543172601116,-0.7065987720256376,0.6163682451862148,0.6326578311088162,0.046471025750000006,0.0587050685,344.3175,-0.015932952216951936,0.006998051584712913,-0.00440303442260126
llama3.2_3b,44,1e-07,recent_gain,recent_gain_w16_a0.5_n32,333,0.4450530218169615,0.5739527626088159,-0.1288997407918545,-22.45824903881639,0.4517296855669617,0.6326578311088162,0.006676663750000001,0.0587050685,37.505,-0.16176644590465894,-0.09710836396003428,-0.12924723204185462
llama3.2_3b,44,1e-07,remaining_range,remaining_range_w0_a0.1_n4,333,0.5798975114105709,0.5739527626088159,0.0059447488017548246,1.0357557605845233,0.6140735191605708,0.6326578311088162,0.03417600775,0.0587050685,289.38,-0.005962310821804956,0.017142021182729426,0.005597257551754775
llama3.2_3b,44,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,333,0.5798975114105709,0.5739527626088159,0.0059447488017548246,1.0357557605845233,0.6140735191605708,0.6326578311088162,0.03417600775,0.0587050685,289.38,-0.005574580372060861,0.017502457477435947,0.005597257551754775
llama3.2_3b,44,1e-07,original_sequential,spacing_w2_a4_n4,333,0.5669469798932107,0.5739527626088159,-0.0070057827156054,-1.220620087925297,0.6357592161432106,0.6326578311088162,0.06881223624999998,0.0587050685,435.17,-0.014982725798148596,0.0010073454012572778,-0.007353273965605367
llama3.2_3b,44,2e-07,spacing,spacing_w4_a1_n5,181,0.5318051817399242,0.5247037462540566,0.007101435485867526,1.3534181024179457,0.5886887457399244,0.5885375547540567,0.05688356400000002,0.06383380849999998,253.81,-0.005431000252705518,0.02114703484863288,0.004803065977869059
llama3.2_3b,44,2e-07,recent_gain,recent_gain_w16_a1_n32,181,0.43837635806696157,0.5247037462540566,-0.08632738818709512,-16.452596117980875,0.4517296855669617,0.5885375547540567,0.013353327500000001,0.06383380849999998,37.505,-0.11505047268807073,-0.05976160016177151,-0.08862575769509357
llama3.2_3b,44,2e-07,remaining_range,remaining_range_w0_a0.1_n4,181,0.5447438606354094,0.5247037462540566,0.02004011438135268,3.8193198589532167,0.5847765311354094,0.5885375547540567,0.0400326705,0.06383380849999998,199.855,0.007927544043186527,0.03150670611954155,0.017741744873354226
llama3.2_3b,44,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,181,0.5447438606354094,0.5247037462540566,0.02004011438135268,3.8193198589532167,0.5847765311354094,0.5885375547540567,0.0400326705,0.06383380849999998,199.855,0.008419179078460131,0.03134952339371497,0.017741744873354226
llama3.2_3b,44,2e-07,original_sequential,spacing_w2_a4_n4,181,0.5104637753454184,0.5247037462540566,-0.014239970908638227,-2.7139068493982825,0.6232502893454184,0.5885375547540567,0.11278651399999999,0.06383380849999998,384.765,-0.03069520732611918,0.0026442636494805436,-0.01653834041663671
llama3.2_3b,44,1e-06,spacing,spacing_w4_a1_n5,37,0.4121810079614089,0.38186908274959597,0.03031192521181292,7.937779354525394,0.4987786654614089,0.4473352027495961,0.0865976575,0.06546612000000002,110.7175,0.005919195547521597,0.05943193985160217,0.018474113887429866
llama3.2_3b,44,1e-06,recent_gain,recent_gain_w16_a0.5_n32,37,0.3848323788230712,0.38186908274959597,0.002963296073475111,0.7759979027729356,0.4462176713230713,0.4473352027495961,0.06138529249999998,0.06546612000000002,35.405,-0.0031924348167230005,0.010784272267758119,-0.008874515250907822
llama3.2_3b,44,1e-06,remaining_range,remaining_range_w0_a0.1_n8,37,0.41882048634084723,0.38186908274959597,0.03695140359125133,9.676458571924131,0.4656837588408474,0.4473352027495961,0.0468632725,0.06546612000000002,61.845,0.012551023336726228,0.06331008943820732,0.025113592266868212
llama3.2_3b,44,1e-06,all_train_selected,remaining_range_w0_a0.1_n8,37,0.41882048634084723,0.38186908274959597,0.03695140359125133,9.676458571924131,0.4656837588408474,0.4473352027495961,0.0468632725,0.06546612000000002,61.845,0.013418217775431916,0.06482020749006695,0.025113592266868212
llama3.2_3b,44,1e-06,original_sequential,spacing_w2_a4_n4,37,0.35411946907982356,0.38186908274959597,-0.027749613669772525,-7.2667872114613825,0.5512426315798234,0.4473352027495961,0.1971231625,0.06546612000000002,194.9375,-0.061282747555690756,0.009077057571292351,-0.03958742499415546
llama3.2_3b,44,2e-06,spacing,spacing_w4_a1_n5,21,0.35341821303382753,0.3217319537277889,0.03168625930603847,9.848651630309494,0.45231331803382746,0.39633405372778896,0.098895105,0.0746021,63.03,0.011566548232450173,0.05661802426714042,0.027848056172419755
llama3.2_3b,44,2e-06,recent_gain,recent_gain_w8_a1_n16,21,0.32210398797725026,0.3217319537277889,0.00037203424946130744,0.1156348460731626,0.38552095797725017,0.39633405372778896,0.06341697000000002,0.0746021,18.0175,-0.0040534540489185825,0.004719255850726782,-0.0034661688841575167
llama3.2_3b,44,2e-06,remaining_range,remaining_range_w0_a0.1_n4,21,0.36398590401871106,0.3217319537277889,0.04225395029092204,13.133277500522151,0.412168554018711,0.39633405372778896,0.04818265,0.0746021,34.7425,0.020857168782825813,0.06811338150091345,0.03841574715730328
llama3.2_3b,44,2e-06,all_train_selected,remaining_range_w0_a0.1_n4,21,0.36398590401871106,0.3217319537277889,0.04225395029092204,13.133277500522151,0.412168554018711,0.39633405372778896,0.04818265,0.0746021,34.7425,0.02002839324423424,0.06827409908329565,0.03841574715730328
llama3.2_3b,44,2e-06,original_sequential,spacing_w2_a4_n4,21,0.2702567018669375,0.3217319537277889,-0.05147525186085135,-15.999421650360397,0.5135113168669375,0.39633405372778896,0.243254615,0.0746021,135.8625,-0.08029880795228438,-0.018417747065044135,-0.05531345499447027
llama3.2_3b,44,1e-05,spacing,spacing_w2_a0.5_n4,4,0.21005088953947798,0.19300474931345019,0.017046140226027892,8.831979672346838,0.30950341453947805,0.2644283743134501,0.09945252500000003,0.07142362500000003,9.0975,0.007145461149087289,0.02900008932773786,0.01605655990014801
llama3.2_3b,44,1e-05,recent_gain,recent_gain_w4_a0.5_n8,4,0.18040873017704923,0.19300474931345019,-0.012596019136400969,-6.5262741881777995,0.329110855177049,0.2644283743134501,0.148702125,0.07142362500000003,8.7275,-0.030843557763245717,0.005435691174542698,-0.013585599462280745
llama3.2_3b,44,1e-05,remaining_range,remaining_range_w0_a0.1_n4,4,0.21657899602431716,0.19300474931345019,0.023574246710866983,12.214335033062387,0.29926697102431715,0.2644283743134501,0.08268797500000004,0.07142362500000003,8.2325,0.013221088180455082,0.036218623837113356,0.022584666384987184
llama3.2_3b,44,1e-05,all_train_selected,remaining_range_w0_a0.1_n4,4,0.21657899602431716,0.19300474931345019,0.023574246710866983,12.214335033062387,0.29926697102431715,0.2644283743134501,0.08268797500000004,0.07142362500000003,8.2325,0.012776793330900196,0.03536093656044644,0.022584666384987184
llama3.2_3b,44,1e-05,original_sequential,spacing_w2_a4_n4,4,0.058797204979309854,0.19300474931345019,-0.13420754433414023,-69.53587661005166,0.4041704049793099,0.2644283743134501,0.3453732000000001,0.07142362500000003,42.1575,-0.15934744438658419,-0.10970290028407434,-0.13519712466002012
llama3.2_3b,45,2e-08,spacing,spacing_w4_a4_n5,510,0.6375939591720349,0.6385277582558126,-0.0009337990837778487,-0.14624251987550113,0.6560293773220347,0.6570680681058128,0.018435418150000004,0.01854030985,509.2075,-0.0020581438100650243,-0.0001284078639919257,-0.0009337990837777754
llama3.2_3b,45,2e-08,recent_gain,recent_gain_w16_a0.5_n32,510,0.454413301475405,0.6385277582558126,-0.18411445678040755,-28.83421345429528,0.4557846835754051,0.6570680681058128,0.0013713821,0.01854030985,37.6675,-0.21522133623639556,-0.1541196529638811,-0.18411445678040766
llama3.2_3b,45,2e-08,remaining_range,remaining_range_w0_a0.1_n4,510,0.6383626212533491,0.6385277582558126,-0.00016513700246368002,-0.02586214934723658,0.655854330603349,0.6570680681058128,0.017491709350000006,0.01854030985,491.6125,-0.0016196396933984148,0.0008617401620495445,-0.00016513700246356677
llama3.2_3b,45,2e-08,all_train_selected,remaining_range_w0_a0.1_n4,510,0.6383626212533491,0.6385277582558126,-0.00016513700246368002,-0.02586214934723658,0.655854330603349,0.6570680681058128,0.017491709350000006,0.01854030985,491.6125,-0.0016303475905843114,0.00086495595170811,-0.00016513700246356677
llama3.2_3b,45,2e-08,original_sequential,spacing_w2_a4_n4,510,0.6301251859336662,0.6385277582558126,-0.008402572322146506,-1.3159290592313129,0.6475170038836662,0.6570680681058128,0.017391817950000003,0.01854030985,487.4825,-0.013651431569478806,-0.003689226510623474,-0.008402572322146473
llama3.2_3b,45,1e-07,spacing,spacing_w4_a1_n5,325,0.5639885835035302,0.5724297575736732,-0.008441174070142821,-1.4746218131499602,0.6097403650035303,0.631482002073673,0.04575178150000001,0.059052244499999997,334.0125,-0.017452101527153877,0.00015544989556093576,-0.010210970051483637
llama3.2_3b,45,1e-07,recent_gain,recent_gain_w16_a1_n32,325,0.4489277730754051,0.5724297575736732,-0.12350198449826792,-21.575046171909204,0.4557846835754051,0.631482002073673,0.0068569105,0.059052244499999997,37.6675,-0.15378713133050265,-0.09358534379013092,-0.12527178047960874
llama3.2_3b,45,1e-07,remaining_range,remaining_range_w0_a0.1_n4,325,0.5738974242301411,0.5724297575736732,0.0014676666564682151,0.25639244589399646,0.6082047729801412,0.631482002073673,0.03430734875000001,0.059052244499999997,274.505,-0.009025159353417453,0.01068960006710148,-0.00030212932487272415
llama3.2_3b,45,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,325,0.5738974242301411,0.5724297575736732,0.0014676666564682151,0.25639244589399646,0.6082047729801412,0.631482002073673,0.03430734875000001,0.059052244499999997,274.505,-0.008923286760310319,0.010673452874939851,-0.00030212932487272415
llama3.2_3b,45,1e-07,original_sequential,spacing_w2_a4_n4,325,0.5595487992921572,0.5724297575736732,-0.012880958281515989,-2.2502251343664947,0.6305979070421569,0.631482002073673,0.07104910774999999,0.059052244499999997,431.995,-0.02168302011933588,-0.0037743112663791442,-0.014650754262856669
llama3.2_3b,45,2e-07,spacing,spacing_w4_a1_n5,133,0.5242426680703327,0.5125379593129484,0.011704708757384252,2.283676466241503,0.5795369285703326,0.5608638943129481,0.055294260500000005,0.04832593500000001,242.4975,-0.0034355484939200386,0.028818058164781224,0.0027762963810771257
llama3.2_3b,45,2e-07,recent_gain,recent_gain_w16_a1_n32,133,0.4420728995754052,0.5125379593129484,-0.0704650597375433,-13.748261656951408,0.4557846835754051,0.5608638943129481,0.013711783999999998,0.04832593500000001,37.665,-0.09116986252395659,-0.0499822865630072,-0.0793934721138504
llama3.2_3b,45,2e-07,remaining_range,remaining_range_w0_a0.1_n4,133,0.5398399804105327,0.5125379593129484,0.02730202109758424,5.326829086802137,0.5794536554105328,0.5608638943129481,0.039613674999999994,0.04832593500000001,187.445,0.01413598471347442,0.04384062269527459,0.018373608721277135
llama3.2_3b,45,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,133,0.5398399804105327,0.5125379593129484,0.02730202109758424,5.326829086802137,0.5794536554105328,0.5608638943129481,0.039613674999999994,0.04832593500000001,187.445,0.01379348626523834,0.044004447632802375,0.018373608721277135
llama3.2_3b,45,2e-07,original_sequential,spacing_w2_a4_n4,133,0.5015794638997436,0.5125379593129484,-0.010958495413204794,-2.1380846460415417,0.6137067873997437,0.5608638943129481,0.11212732350000001,0.04832593500000001,374.1325,-0.03217771979528051,0.011054262873338138,-0.019886907789511965
llama3.2_3b,45,1e-06,spacing,spacing_w4_a1_n5,45,0.4126968787954526,0.39299419681737474,0.019702681978077938,5.0134791143579704,0.4938054612954529,0.47488257431737474,0.08110858250000001,0.08188837750000001,106.495,-0.0010174702033446852,0.04344544151355489,0.01675685839677199
llama3.2_3b,45,1e-06,recent_gain,recent_gain_w16_a0.5_n32,45,0.38679838113586884,0.39299419681737474,-0.006195815681505892,-1.5765667105728538,0.4497281386358688,0.47488257431737474,0.06292975749999997,0.08188837750000001,35.34,-0.016358016981909567,0.0019964585891423356,-0.009141639262811752
llama3.2_3b,45,1e-06,remaining_range,remaining_range_w0_a0.1_n8,45,0.42300861966595427,0.39299419681737474,0.03001442284857947,7.6373704985082105,0.46945272716595426,0.47488257431737474,0.04644410750000001,0.08188837750000001,75.19,0.006156729411801137,0.05624188090579317,0.027068599267273674
llama3.2_3b,45,1e-06,all_train_selected,remaining_range_w0_a0.1_n8,45,0.42300861966595427,0.39299419681737474,0.03001442284857947,7.6373704985082105,0.46945272716595426,0.47488257431737474,0.04644410750000001,0.08188837750000001,75.19,0.00717933421311801,0.055339105751115995,0.027068599267273674
llama3.2_3b,45,1e-06,original_sequential,spacing_w2_a4_n4,45,0.35358271641993766,0.39299419681737474,-0.039411480397437096,-10.028514598079854,0.5448283964199377,0.47488257431737474,0.19124568,0.08188837750000001,186.4125,-0.07015774529547573,-0.0038387611820801704,-0.04235730397874293
llama3.2_3b,45,2e-06,spacing,spacing_w4_a1_n5,19,0.35466424551522385,0.3320871472921369,0.022577098223086782,6.798546227152152,0.45020469551522363,0.40174359729213704,0.09554045,0.06965644999999998,66.32,0.0063578692887465765,0.041372693241138375,0.01825564543484376
llama3.2_3b,45,2e-06,recent_gain,recent_gain_w8_a1_n16,19,0.33143641729318957,0.3320871472921369,-0.0006507299989474011,-0.19595157604065724,0.39692974729318947,0.40174359729213704,0.06549333,0.06965644999999998,18.12,-0.0049252315923361675,0.003505160578877627,-0.004972182787190527
llama3.2_3b,45,2e-06,remaining_range,remaining_range_w0_a0.1_n4,19,0.36993866091177824,0.3320871472921369,0.03785151361964122,11.39806641969894,0.4174327709117781,0.40174359729213704,0.047494110000000006,0.06965644999999998,42.24,0.017599888876007636,0.061934909385300385,0.033530060831398145
llama3.2_3b,45,2e-06,all_train_selected,remaining_range_w0_a0.1_n4,19,0.36993866091177824,0.3320871472921369,0.03785151361964122,11.39806641969894,0.4174327709117781,0.40174359729213704,0.047494110000000006,0.06965644999999998,42.24,0.016309007293183256,0.06159624426802586,0.033530060831398145
llama3.2_3b,45,2e-06,original_sequential,spacing_w2_a4_n4,19,0.27500798428393447,0.3320871472921369,-0.057079163008202476,-17.188007266655813,0.5072489442839345,0.40174359729213704,0.23224096000000002,0.06965644999999998,129.9425,-0.08625666968230798,-0.025435964920820738,-0.06140061579644562
llama3.2_3b,45,1e-05,spacing,spacing_w2_a0.5_n4,4,0.21501360549965604,0.2053030669847558,0.009710538514900337,4.729855553312979,0.31078320549965616,0.2795575669847559,0.09576960000000001,0.07425450000000001,8.395,0.003353669087499981,0.0164803207702592,0.009710538514900224
llama3.2_3b,45,1e-05,recent_gain,recent_gain_w4_a0.5_n8,4,0.18664169485374374,0.2053030669847558,-0.018661372131012016,-9.089670410231944,0.3413210198537439,0.2795575669847559,0.154679325,0.07425450000000001,8.6875,-0.03574537668625601,-0.003308715399718804,-0.01866137213101207
llama3.2_3b,45,1e-05,remaining_range,remaining_range_w0_a0.1_n4,4,0.22250793431505225,0.2053030669847558,0.017204867330296518,8.380229084241599,0.3075241343150525,0.2795575669847559,0.08501620000000001,0.07425450000000001,10.3925,0.007977497928651987,0.02890590849956145,0.01720486733029644
llama3.2_3b,45,1e-05,all_train_selected,remaining_range_w0_a0.1_n4,4,0.22250793431505225,0.2053030669847558,0.017204867330296518,8.380229084241599,0.3075241343150525,0.2795575669847559,0.08501620000000001,0.07425450000000001,10.3925,0.00763033961061779,0.028619174238786214,0.01720486733029644
llama3.2_3b,45,1e-05,original_sequential,spacing_w2_a4_n4,4,0.07289161684237638,0.2053030669847558,-0.13241145014237937,-64.49560256798853,0.40349324184237645,0.2795575669847559,0.33060162499999995,0.07425450000000001,44.33,-0.1576787617373014,-0.10712745126983345,-0.13241145014237943
mistral_7b,41,2e-08,spacing,spacing_w4_a4_n5,506,0.6042857958390977,0.604281563517334,4.232321763613101e-06,0.0007003890270916225,0.6222895967390977,0.6223331842173342,0.0180038009,0.018051620700000003,510.1125,-0.0006662343949580632,0.0006437500560416738,-0.00020040782332386708
mistral_7b,41,2e-08,recent_gain,recent_gain_w16_a0.5_n32,506,0.4615014448400105,0.604281563517334,-0.1427801186773235,-23.628077918883555,0.4627996296900106,0.6223331842173342,0.0012981848499999998,0.018051620700000003,36.94,-0.1600091814060237,-0.12684041500296328,-0.14298475882241107
mistral_7b,41,2e-08,remaining_range,remaining_range_w0_a0.1_n4,506,0.6047306007999916,0.604281563517334,0.00044903728265762723,0.0743092806015662,0.6215937603999917,0.6223331842173342,0.0168631596,0.018051620700000003,497.76,-0.00046005543117808376,0.0014626252500019525,0.00024439713757007375
mistral_7b,41,2e-08,all_train_selected,remaining_range_w0_a0.1_n4,506,0.6047306007999916,0.604281563517334,0.00044903728265762723,0.0743092806015662,0.6215937603999917,0.6223331842173342,0.0168631596,0.018051620700000003,497.76,-0.00048614530096108944,0.0014488314212792825,0.00024439713757007375
mistral_7b,41,2e-08,original_sequential,spacing_w2_a4_n4,506,0.5992101550457054,0.604281563517334,-0.0050714084716284155,-0.8392459372927635,0.6163025389457057,0.6223331842173342,0.017092383900000004,0.018051620700000003,492.9075,-0.008362298320525268,-0.002028971098057029,-0.005276048616716156
mistral_7b,41,1e-07,spacing,spacing_w4_a2_n5,292,0.5367064030872813,0.5424317753312036,-0.005725372243921913,-1.055500895098938,0.6030022663372815,0.5944800715812033,0.06629586325,0.05204829625,434.505,-0.013089313382556008,0.0029501129450722756,-0.007416124217452524
mistral_7b,41,1e-07,recent_gain,recent_gain_w16_a1_n32,292,0.4563087054400108,0.5424317753312036,-0.08612306989119281,-15.877216971407492,0.4627996296900106,0.5944800715812033,0.006490924249999998,0.05204829625,36.94,-0.10279363982033247,-0.069341147539561,-0.08781382186472309
mistral_7b,41,1e-07,remaining_range,remaining_range_w0_a0.1_n4,292,0.552987618326711,0.5424317753312036,0.01055584299550747,1.946022241979127,0.5908109918267109,0.5944800715812033,0.03782337349999999,0.05204829625,300.955,0.0033189845931616523,0.019057470690379323,0.008865091021977078
mistral_7b,41,1e-07,all_train_selected,remaining_range_w0_a0.1_n4,292,0.552987618326711,0.5424317753312036,0.01055584299550747,1.946022241979127,0.5908109918267109,0.5944800715812033,0.03782337349999999,0.05204829625,300.955,0.003392205397502955,0.018315945217556036,0.008865091021977078
mistral_7b,41,1e-07,original_sequential,spacing_w2_a4_n4,292,0.5342858803894355,0.5424317753312036,-0.008145894941767769,-1.5017363126992265,0.6046076248894355,0.5944800715812033,0.0703217445,0.05204829625,440.76,-0.01631803276947325,0.0012186323740424427,-0.009836646915298397
mistral_7b,41,2e-07,spacing,spacing_w4_a1_n5,186,0.4989771465715635,0.5049780437098422,-0.006000897138278489,-1.1883481297904852,0.5552747685715637,0.5712363262098421,0.056297622,0.06625828249999999,228.9925,-0.01578762843518706,0.0047995916065426665,-0.007980072434226215
mistral_7b,41,2e-07,recent_gain,recent_gain_w16_a2_n32,186,0.4498177811900106,0.5049780437098422,-0.05516026251983153,-10.923299182395013,0.4627996296900106,0.5712363262098421,0.012981848499999995,0.06625828249999999,36.94,-0.0716307363286826,-0.03867397328309612,-0.057139437815779126
mistral_7b,41,2e-07,remaining_range,remaining_range_w0_a0.1_n4,186,0.5202150131627493,0.5049780437098422,0.015236969452907303,3.017352861714199,0.5631904721627492,0.5712363262098421,0.04297545899999999,0.06625828249999999,189.02,0.007055429598900226,0.02559556641288399,0.013257794156959601
mistral_7b,41,2e-07,all_train_selected,remaining_range_w0_a0.1_n4,186,0.5202150131627493,0.5049780437098422,0.015236969452907303,3.017352861714199,0.5631904721627492,0.5712363262098421,0.04297545899999999,0.06625828249999999,189.02,0.006767186190471995,0.025302697352506957,0.013257794156959601
mistral_7b,41,2e-07,original_sequential,spacing_w2_a4_n4,186,0.4772568473005997,0.5049780437098422,-0.027721196409242563,-5.489584498681891,0.5866874453005995,0.5712363262098421,0.10943059800000002,0.06625828249999999,369.9725,-0.03939776867408542,-0.014681730723496185,-0.02970037170519002
mistral_7b,41,1e-06,spacing,spacing_w4_a1_n5,35,0.39834664793255803,0.39678113363050854,0.001565514302049339,0.3945536139092694,0.474180465432558,0.4589192211305086,0.07583381749999998,0.0621380875,63.37,-0.0050264848749836935,0.009173445610212511,6.081425723181155e-05
mistral_7b,41,1e-06,recent_gain,recent_gain_w16_a2_n32,35,0.39765086601211636,0.39678113363050854,0.0008697323816077196,0.2191970101122887,0.4611792685121165,0.4589192211305086,0.06352840249999998,0.0621380875,36.44,-0.002450609100208585,0.004352976372681114,-0.0006349676632098622
mistral_7b,41,1e-06,remaining_range,remaining_range_w0_a0.1_n4,35,0.4091015965531819,0.39678113363050854,0.012320462922673105,3.1051030097983934,0.4579428490531817,0.4589192211305086,0.0488412525,0.0621380875,47.52,0.004314860866170351,0.020185528841987217,0.010815762877855684
mistral_7b,41,1e-06,all_train_selected,remaining_range_w0_a0.1_n4,35,0.4091015965531819,0.39678113363050854,0.012320462922673105,3.1051030097983934,0.4579428490531817,0.4589192211305086,0.0488412525,0.0621380875,47.52,0.004210167558142629,0.02022437322168486,0.010815762877855684
mistral_7b,41,1e-06,original_sequential,spacing_w2_a4_n4,35,0.3264240828714973,0.39678113363050854,-0.07035705075901118,-17.73195467114352,0.5265072428714975,0.4589192211305086,0.20008316000000004,0.0621380875,160.675,-0.08340552506586377,-0.05815568335059947,-0.0718617508038289
mistral_7b,41,2e-06,spacing,spacing_w4_a0.5_n5,21,0.3496557758084054,0.3488243090588916,0.000831466749513633,0.23836261634313374,0.40444367580840535,0.4230064840588916,0.05478790000000001,0.074182175,22.02,-0.007776534409734597,0.010596334948083472,-0.0005109577286707134
mistral_7b,41,2e-06,recent_gain,recent_gain_w8_a0.5_n16,21,0.34830853730289457,0.3488243090588916,-0.0005157717559973074,-0.1478600380199507,0.41025492730289437,0.4230064840588916,0.06194638999999999,0.074182175,17.9575,-0.006889072653083974,0.005622278041949124,-0.0018581962341815417
mistral_7b,41,2e-06,remaining_range,remaining_range_w0_a0.1_n8,21,0.35865607148259143,0.3488243090588916,0.009831762423699743,2.8185427931399865,0.41025533648259144,0.4230064840588916,0.05159926499999999,0.074182175,24.4125,0.0014634802016917534,0.0192853888374992,0.008489337945515318
mistral_7b,41,2e-06,all_train_selected,remaining_range_w0_a0.1_n8,21,0.35865607148259143,0.3488243090588916,0.009831762423699743,2.8185427931399865,0.41025533648259144,0.4230064840588916,0.05159926499999999,0.074182175,24.4125,0.0015103193360529593,0.01932478485146878,0.008489337945515318
mistral_7b,41,2e-06,original_sequential,spacing_w2_a4_n4,21,0.26282732486091276,0.3488243090588916,-0.08599698419797902,-24.65338050263585,0.48501706986091264,0.4230064840588916,0.222189745,0.074182175,91.0175,-0.09835700160831495,-0.07310351194092249,-0.08733940867616335
mistral_7b,41,1e-05,spacing,spacing_w4_a0.5_n5,4,0.2266539735314896,0.21285443317314878,0.013799540358340825,6.483088067569369,0.33678412353148973,0.2836282831731487,0.11013015000000001,0.07077385,7.775,0.002284009550495983,0.02611873094807295,0.009810128899510412
mistral_7b,41,1e-05,recent_gain,recent_gain_w4_a0.5_n8,4,0.20394678980508715,0.21285443317314878,-0.008907643368061746,-4.18485217116231,0.35368708980508706,0.2836282831731487,0.14974030000000002,0.07077385,8.6475,-0.02704704320669164,0.0071410227347701236,-0.012897054826892046
mistral_7b,41,1e-05,remaining_range,remaining_range_w0_a0.1_n4,4,0.22542727961403028,0.21285443317314878,0.012572846440881486,5.906781575300321,0.30418907961403024,0.2836282831731487,0.07876180000000002,0.07077385,5.7525,0.00486793046969452,0.021287085151931343,0.00858343498205108
mistral_7b,41,1e-05,all_train_selected,remaining_range_w0_a0.1_n4,4,0.22542727961403028,0.21285443317314878,0.012572846440881486,5.906781575300321,0.30418907961403024,0.2836282831731487,0.07876180000000002,0.07077385,5.7525,0.005111347092841085,0.021451399425423637,0.00858343498205108
mistral_7b,41,1e-05,original_sequential,spacing_w2_a4_n4,4,0.08087895900030302,0.21285443317314878,-0.13197547417284577,-62.00268991601827,0.40084035900030285,0.2836282831731487,0.31996139999999995,0.07077385,25.785,-0.1521818396138141,-0.11106823550793844,-0.1359648856316762
mistral_7b,42,2e-08,spacing,spacing_w4_a2_n5,512,0.6047516578052818,0.6055057788017145,-0.0007541209964326389,-0.12454398006325082,0.6244499852052818,0.6258945992017144,0.019698327400000003,0.020388820399999997,506.06,-0.0017523400496598342,8.001790246210028e-08,-0.0008072471207828391
mistral_7b,42,2e-08,recent_gain,recent_gain_w16_a0.5_n32,512,0.46397635676608673,0.6055057788017145,-0.14152942203562804,-23.373752487666152,0.46544804916608645,0.6258945992017144,0.0014716923999999994,0.020388820399999997,37.2675,-0.16373485329121404,-0.12186940166899174,-0.14158254815997795
mistral_7b,42,2e-08,remaining_range,remaining_range_w0_a0.1_n4,512,0.606168055551078,0.6055057788017145,0.0006622767493635773,0.10937579335315536,0.625324417551078,0.6258945992017144,0.019156362000000003,0.020388820399999997,499.305,-5.8832684970905986e-05,0.0015800819467343679,0.0006091506250133216
mistral_7b,42,2e-08,all_train_selected,remaining_range_w0_a0.1_n4,512,0.606168055551078,0.6055057788017145,0.0006622767493635773,0.10937579335315536,0.625324417551078,0.6258945992017144,0.019156362000000003,0.020388820399999997,499.305,-7.87716249095387e-05,0.0015990738809461217,0.0006091506250133216
mistral_7b,42,2e-08,original_sequential,spacing_w2_a4_n4,512,0.600651269432301,0.6055057788017145,-0.004854509369413475,-0.8017279998583111,0.619876961532301,0.6258945992017144,0.0192256921,0.020388820399999997,493.415,-0.008244844674484395,-0.0019604875797743317,-0.004907635493763718
mistral_7b,42,1e-07,spacing,spacing_w4_a2_n5,267,0.5307440107134987,0.5394167056190262,-0.008672694905527262,-1.607791307756146,0.6018902482134988,0.5925615576190261,0.0711462375,0.053144852,415.665,-0.016711022455289746,-0.00028673967950083076,-0.010159247081636513
mistral_7b,42,1e-07,recent_gain,recent_gain_w16_a0.5_n32,267,0.4574926481054098,0.5394167056190262,-0.08192405751361644,-15.187526945351399,0.46483029235540974,0.5925615576190261,0.007337644249999998,0.053144852,37.1525,-0.1022205386106672,-0.06286351998730988,-0.08341060968972547
mistral_7b,42,1e-07,remaining_range,remaining_range_w0_a0.1_n4,267,0.5481749112276405,0.5394167056190262,0.008758205608614438,1.623643746547237,0.5864733644776406,0.5925615576190261,0.038298453249999996,0.053144852,271.775,0.0010761808597887733,0.01725519012102358,0.007271653432505243
