variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
local_exp_open4,llama3.1_8b,14,0.35,200000.0,True,True,0.31201560096902375,0.32837737767098935,-3.7984399030976226,-2.162262232901063,11200.975,17102.55,34.50698872390374
local_exp_open4,llama3.1_8b,14,0.4,500000.0,True,True,0.3739601659020659,0.3966866788262223,-2.6039834097934147,-0.33133211737776946,24097.935,36189.38,33.411583729812435
local_exp_open4,llama3.1_8b,14,0.45,1000000.0,True,True,0.4482741925707297,0.4461670079778334,-0.17258074292703096,-0.3832992022166637,42044.99,66886.945,37.14021473099124
local_exp_open4,llama3.1_8b,14,0.5,2000000.0,True,True,0.5199485029141132,0.49887835778805595,1.9948502914113209,-0.11216422119440517,81922.135,131287.715,37.60106572042937
local_exp_open4,llama3.1_8b,14,0.55,5000000.0,True,True,0.5727240129240684,0.5497379993258206,2.2724012924068338,-0.026200067417947448,200882.53,267042.785,24.77515166717572
local_exp_open4,llama3.1_8b,14,0.6,10000000.0,True,True,0.605570859215826,0.6058953742660002,0.5570859215826007,0.5895374266000175,388827.875,542034.3,28.26507935014445
local_exp_open5,llama3.1_8b,14,0.3,50000.0,True,True,0.29430172221035794,0.28241935827134634,-0.5698277789642048,-1.7580641728653645,9681.51,9439.21,-2.566952107220849
local_exp_open5,llama3.1_8b,14,0.35,200000.0,True,True,0.3227325089643269,0.32837737767098935,-2.7267491035673053,-2.162262232901063,12786.075,17102.55,25.238780181902694
local_exp_open5,llama3.1_8b,14,0.4,500000.0,True,True,0.38145586757072425,0.3966866788262223,-1.8544132429275773,-0.33133211737776946,24998.485,36189.38,30.923146514253624
local_exp_open5,llama3.1_8b,14,0.45,1000000.0,True,True,0.45131155029372777,0.4461670079778334,0.1311550293727759,-0.3832992022166637,42256.6,66886.945,36.823845071710195
local_exp_open5,llama3.1_8b,14,0.5,2000000.0,True,True,0.522526599811424,0.49887835778805595,2.252659981142402,-0.11216422119440517,82103.74,131287.715,37.46273975443932
