variant,generator,split,divisor,fixed_n,adaptive_utility,fixed_utility,utility_gap,relative_utility_gain_pct,utility_delta_vs_reference,adaptive_quality,adaptive_chars,adaptive_opens
local_exp_open4,llama3.1_8b,14,500000.0,14,0.32576429590206585,0.31377527267696315,0.011989023225102702,3.820894847072797,-0.013045590201498003,0.3739601659020659,24097.935,58.8
local_exp_open4,llama3.1_8b,14,1000000.0,32,0.40622920257072964,0.37652109125443284,0.029708111316296804,7.8901586143076505,0.004155461551958109,0.4482741925707297,42044.99,84.725
local_exp_open4,llama3.1_8b,14,5000000.0,141,0.5325475069240683,0.49632944232582055,0.03621806459824772,7.297182377198571,-0.0007493587309298272,0.5727240129240684,200882.53,274.435
local_exp_open4,llama3.1_8b,14,10000000.0,375,0.566688071715826,0.5481208885295287,0.018567183186297354,3.38742485003782,-0.0006027389038751338,0.605570859215826,388827.875,400.92
local_exp_open4,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open5,llama3.1_8b,14,100000.0,4,0.20192965550069533,0.18764345424417514,0.014286201256520192,7.613482342917202,-0.0061850479388354095,0.30766190550069533,10573.225,11.935
local_exp_open5,llama3.1_8b,14,500000.0,14,0.3314588975707242,0.31377527267696315,0.017683624893761074,5.635761142965099,-0.007350988532839685,0.38145586757072425,24998.485,59.065
local_exp_open5,llama3.1_8b,14,1000000.0,32,0.40905495029372774,0.37652109125443284,0.0325338590392949,8.640647176205663,0.006981209274956223,0.45131155029372777,42256.6,84.785
local_exp_open5,llama3.1_8b,14,5000000.0,141,0.5325475069240683,0.49632944232582055,0.03621806459824772,7.297182377198571,-0.0007493587309298272,0.5727240129240684,200882.53,274.435
local_exp_open5,llama3.1_8b,14,10000000.0,375,0.566688071715826,0.5481208885295287,0.018567183186297354,3.38742485003782,-0.0006027389038751338,0.605570859215826,388827.875,400.92
local_exp_open5,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open6,llama3.1_8b,14,100000.0,4,0.19266645004138971,0.18764345424417514,0.0050229957972145745,2.6768830372725345,-0.015448253398140994,0.31677250004138974,12410.605,12.75
local_exp_open6,llama3.1_8b,14,500000.0,14,0.3320372128784675,0.31377527267696315,0.018261940201504345,5.820069900889009,-0.006772673225096405,0.38554700287846744,26754.895,59.58
local_exp_open6,llama3.1_8b,14,1000000.0,32,0.4120649933452518,0.37652109125443284,0.03554390209081898,9.440082618585718,0.009991252326480307,0.4555577683452519,43492.775,85.15
local_exp_open6,llama3.1_8b,14,5000000.0,141,0.5325475069240683,0.49632944232582055,0.03621806459824772,7.297182377198571,-0.0007493587309298272,0.5727240129240684,200882.53,274.435
local_exp_open6,llama3.1_8b,14,10000000.0,375,0.566688071715826,0.5481208885295287,0.018567183186297354,3.38742485003782,-0.0006027389038751338,0.605570859215826,388827.875,400.92
local_exp_open6,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open8,llama3.1_8b,14,100000.0,4,0.1748470382718044,0.18764345424417514,-0.012796415972370745,-6.819537629977291,-0.03326766516772635,0.33558718827180445,16074.015,14.325
local_exp_open8,llama3.1_8b,14,500000.0,14,0.337299800503971,0.31377527267696315,0.02352452782700787,7.497253568233454,-0.0015100855995928072,0.3952927105039711,28996.455,60.305
local_exp_open8,llama3.1_8b,14,1000000.0,32,0.4132070534739077,0.37652109125443284,0.036685962219474844,9.743401650422932,0.01113331245513618,0.4575119984739078,44304.945,85.4
local_exp_open8,llama3.1_8b,14,5000000.0,141,0.5325475069240683,0.49632944232582055,0.03621806459824772,7.297182377198571,-0.0007493587309298272,0.5727240129240684,200882.53,274.435
local_exp_open8,llama3.1_8b,14,10000000.0,375,0.566688071715826,0.5481208885295287,0.018567183186297354,3.38742485003782,-0.0006027389038751338,0.605570859215826,388827.875,400.92
local_exp_open8,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
local_exp_open5_bonus_only,llama3.1_8b,14,100000.0,4,0.1990178483073602,0.18764345424417514,0.01137439406318505,6.061705754139376,-0.00909685513217054,0.29640634830736023,9738.85,7.52
local_exp_open5_bonus_only,llama3.1_8b,14,500000.0,14,0.31701142976825986,0.31377527267696315,0.0032361570912967097,1.031361414711728,-0.021798456335303987,0.3499716897682599,16480.13,43.61
local_exp_open5_bonus_only,llama3.1_8b,14,1000000.0,32,0.38083354980249723,0.37652109125443284,0.004312458548064391,1.1453431555976932,-0.021240191216274358,0.41061519480249714,29781.645,78.895
local_exp_open5_bonus_only,llama3.1_8b,14,5000000.0,141,0.5248767789905662,0.49632944232582055,0.028547336664745626,5.751691161211717,-0.00842008666443194,0.5579447959905663,165340.085,260.24
local_exp_open5_bonus_only,llama3.1_8b,14,10000000.0,375,0.5663394075169393,0.5481208885295287,0.01821851898741067,3.3238140287421634,-0.0009514031027618621,0.6021895130169393,358501.055,390.615
local_exp_open5_bonus_only,llama3.1_8b,14,50000000.0,923,0.6312558273302947,0.6292487378005692,0.002007089529725503,0.31896600011323656,0.0,0.6673948928302947,1806953.275,956.185
