variant,generator,split,target_quality,selected_divisor,adaptive_target_reached_train,fixed_target_reached_train,adaptive_test_quality,fixed_test_quality,adaptive_target_error_pp,fixed_target_error_pp,adaptive_test_chars,fixed_test_chars,character_saving_vs_train_fixed_pct
reference_train_scale,qwen2.5_7b,32,0.45,1000000.0,True,True,0.44724609326362247,0.45127850920471857,-0.27539067363775427,0.12785092047185587,60888.195,69581.615,12.493846255221303
reference_train_scale,qwen2.5_7b,32,0.5,2000000.0,True,True,0.4923735981618192,0.49857947883160286,-0.7626401838180807,-0.14205211683971375,103763.1475,128701.7325,19.377039077543103
reference_train_scale,qwen2.5_7b,32,0.55,5000000.0,True,True,0.54715806613805,0.5357011511817251,-0.28419338619500856,-1.4298848818274923,223443.38,214693.76,-4.075395577402899
reference_train_scale,qwen2.5_7b,32,0.6,10000000.0,True,True,0.5835068208377087,0.5882705403619297,-1.6493179162291316,-1.172945963807026,428415.6425,442721.34,3.231309676646716
local_exp_open5,qwen2.5_7b,32,0.3,50000.0,True,True,0.30687278686934205,0.29990814161505086,0.6872786869342062,-0.009185838494912835,11258.76,10544.04,-6.778426485483736
local_exp_open5,qwen2.5_7b,32,0.35,500000.0,True,True,0.3821941837091583,0.35587102308000484,3.2194183709158333,0.5871023080004867,25410.43,19101.13,-33.031030101360486
local_exp_open5,qwen2.5_7b,32,0.4,500000.0,True,True,0.3821941837091583,0.4076945676844237,-1.7805816290841714,0.769456768442367,25410.43,38092.5575,33.292927365142134
local_exp_open5,qwen2.5_7b,32,0.45,1000000.0,True,True,0.43013448939807036,0.45127850920471857,-1.9865510601929648,0.12785092047185587,48111.67,69581.615,30.855772749741448
local_exp_open5,qwen2.5_7b,32,0.5,2000000.0,True,True,0.48798556025818074,0.49857947883160286,-1.201443974181926,-0.14205211683971375,95582.45,128701.7325,25.733361825568277
local_exp_open5,qwen2.5_7b,32,0.55,5000000.0,True,True,0.5475790152653229,0.5357011511817251,-0.24209847346771118,-1.4298848818274923,213744.025,214693.76,0.4423673049463641
local_exp_open5,qwen2.5_7b,32,0.6,10000000.0,True,True,0.5840949115238121,0.5882705403619297,-1.5905088476187879,-1.172945963807026,414555.725,442721.34,6.3619284762735955
local_exp_open5_conf06,qwen2.5_7b,32,0.3,50000.0,True,True,0.30950184275212533,0.29990814161505086,0.9501842752125345,-0.009185838494912835,11438.36,10544.04,-8.481758415180515
local_exp_open5_conf06,qwen2.5_7b,32,0.35,200000.0,True,True,0.3463948470793649,0.35587102308000484,-0.36051529206350685,0.5871023080004867,15799.9425,19101.13,17.282681705218494
local_exp_open5_conf06,qwen2.5_7b,32,0.4,500000.0,True,True,0.39311035960338403,0.4076945676844237,-0.6889640396615992,0.769456768442367,30213.3775,38092.5575,20.684302963905754
local_exp_open5_conf06,qwen2.5_7b,32,0.45,1000000.0,True,True,0.44442793602140457,0.45127850920471857,-0.5572063978595443,0.12785092047185587,58427.995,69581.615,16.02955033452443
local_exp_open5_conf06,qwen2.5_7b,32,0.5,2000000.0,True,True,0.4968381241312605,0.49857947883160286,-0.31618758687395054,-0.14205211683971375,108647.5875,128701.7325,15.581876491056564
local_exp_open5_conf06,qwen2.5_7b,32,0.55,5000000.0,True,True,0.5517173343844501,0.5357011511817251,0.17173343844500977,-1.4298848818274923,228223.0475,214693.76,-6.301667780190713
local_exp_open5_conf06,qwen2.5_7b,32,0.6,10000000.0,True,True,0.5871543416885168,0.5882705403619297,-1.284565831148321,-1.172945963807026,433631.8075,442721.34,2.0531046685032237
reference_train_scale,qwen2.5_7b,33,0.3,75000.0,True,True,0.32745794752804414,0.3133686620040637,2.7457947528044144,1.3368662004063725,9293.7825,12464.3475,25.437071615662198
reference_train_scale,qwen2.5_7b,33,0.35,500000.0,True,True,0.42931273802942216,0.3654762140832048,7.9312738029422185,1.547621408320482,39280.785,25010.765,-57.05551189657735
reference_train_scale,qwen2.5_7b,33,0.4,500000.0,True,True,0.42931273802942216,0.4078886150615081,2.9312738029422136,0.7888615061508064,39280.785,41761.6025,5.940426974755093
reference_train_scale,qwen2.5_7b,33,0.45,1000000.0,True,True,0.476874481952392,0.4387376061925228,2.6874481952392006,-1.1262393807477233,70848.1825,62716.8925,-12.965071571427096
reference_train_scale,qwen2.5_7b,33,0.5,5000000.0,True,True,0.5673869899184858,0.49238084869944276,6.73869899184858,-0.7619151300557236,266066.265,119266.895,-123.08475876730084
reference_train_scale,qwen2.5_7b,33,0.55,5000000.0,True,True,0.5673869899184858,0.541005601596495,1.7386989918485751,-0.8994398403505022,266066.265,259759.3025,-2.4280025544032338
reference_train_scale,qwen2.5_7b,33,0.6,20000000.0,True,True,0.6220253627012415,0.5788892452918296,2.2025362701241558,-2.1110754708170365,873255.155,486030.405,-79.67089013700696
local_exp_open5,qwen2.5_7b,33,0.3,75000.0,True,True,0.3119907430112406,0.3133686620040637,1.199074301124059,1.3368662004063725,10683.5125,12464.3475,14.28743060958465
local_exp_open5,qwen2.5_7b,33,0.35,500000.0,True,True,0.3956995330651187,0.3654762140832048,4.56995330651187,1.547621408320482,22811.1175,25010.765,8.794802957846349
local_exp_open5,qwen2.5_7b,33,0.4,1000000.0,True,True,0.453399012961299,0.4078886150615081,5.339901296129895,0.7888615061508064,49253.65,41761.6025,-17.940038340243287
local_exp_open5,qwen2.5_7b,33,0.45,2000000.0,True,True,0.5076306725510219,0.4387376061925228,5.763067255102189,-1.1262393807477233,102174.4575,62716.8925,-62.91377558287027
local_exp_open5,qwen2.5_7b,33,0.5,2000000.0,True,True,0.5076306725510219,0.49238084869944276,0.76306725510219,-0.7619151300557236,102174.4575,119266.895,14.331250511719952
local_exp_open5,qwen2.5_7b,33,0.55,5000000.0,True,True,0.5630950180001968,0.541005601596495,1.3095018000196745,-0.8994398403505022,236770.01,259759.3025,8.850228761297194
local_exp_open5,qwen2.5_7b,33,0.6,20000000.0,True,True,0.6216784351388808,0.5788892452918296,2.167843513888079,-2.1110754708170365,857153.01,486030.405,-76.35789884379764
local_exp_open5_conf06,qwen2.5_7b,33,0.3,50000.0,True,True,0.3084633298152412,0.3133686620040637,0.8463329815241227,1.3368662004063725,10574.8575,12464.3475,15.159156947445503
local_exp_open5_conf06,qwen2.5_7b,33,0.35,500000.0,True,True,0.4107101915773589,0.3654762140832048,6.071019157735891,1.547621408320482,27112.255,25010.765,-8.402341951555668
local_exp_open5_conf06,qwen2.5_7b,33,0.4,1000000.0,True,True,0.4660621836450102,0.4078886150615081,6.606218364501015,0.7888615061508064,59726.3525,41761.6025,-43.01738660531525
local_exp_open5_conf06,qwen2.5_7b,33,0.45,1000000.0,True,True,0.4660621836450102,0.4387376061925228,1.6062183645010164,-1.1262393807477233,59726.3525,62716.8925,4.768316606247673
local_exp_open5_conf06,qwen2.5_7b,33,0.5,2000000.0,True,True,0.51695184255909,0.49238084869944276,1.6951842559089991,-0.7619151300557236,114850.235,119266.895,3.7031734581503133
