reward_model,generator,split_seed,price_per_million,fixed_n,fixed_quality,adaptive_quality,fixed_cost_dollars,adaptive_cost_dollars,fixed_net_utility,adaptive_net_utility,net_utility_gain,relative_net_utility_gain_percent,fixed_output_tokens,adaptive_output_tokens,adaptive_calls,direct_cost_saving_percent
fsfairx_llama3_rm,gemma3_4b,75,10.0,9,0.3777615091328739,0.37279610628557946,0.076363375,0.05891445,0.30139813413287386,0.3138816562855794,0.01248352215270554,4.141871079799743,7636.3375,5891.445,16.3,22.849860944464538
rm_mistral_7b,gemma3_4b,71,0.1,505,0.5934628432775467,0.6053073994521886,0.0412959555,0.049909388750000006,0.5521668877775467,0.5553980107021884,0.0032311229246416717,0.5851714393173473,412959.555,499093.8875,720.825,-20.857813182213448
rm_mistral_7b,gemma3_4b,71,0.2,254,0.5653825030201585,0.5794474331538431,0.041545452000000004,0.048506967500000005,0.5238370510201584,0.5309404656538432,0.007103414633684801,1.3560351677780513,207727.26,242534.8375,449.0275,-16.75638406822484
rm_mistral_7b,gemma3_4b,71,0.5,107,0.5234774008177583,0.5528462405078244,0.0437457675,0.06081672875,0.4797316333177583,0.4920295117578244,0.012297878440066079,2.563491249266936,87491.535,121633.4575,275.49,-39.0231152076598
rm_mistral_7b,gemma3_4b,71,1.0,68,0.5003660581111099,0.5185908990776816,0.055617169999999994,0.0633390625,0.4447488881111099,0.4552518365776815,0.010502948466571571,2.3615457502723785,55617.17,63339.0625,162.475,-13.884008301752871
rm_mistral_7b,gemma3_4b,71,2.0,36,0.46577263935764257,0.48102288895720113,0.05888880999999999,0.061888654999999994,0.4068838293576426,0.4191342339572012,0.012250404599558562,3.0107867935913237,29444.405,30944.3275,92.55,-5.094083239243585
rm_mistral_7b,gemma3_4b,71,5.0,16,0.4211081379750322,0.4181695851200169,0.0654401125,0.055948500000000005,0.3556680254750322,0.3622210851200171,0.0065530596449849265,1.842465213518315,13088.0225,11189.7,35.77,14.504272895313242
rm_mistral_7b,gemma3_4b,71,10.0,8,0.37695076856250054,0.3836063761617759,0.065430425,0.06224375000000001,0.3115203435625005,0.3213626261617759,0.009842282599275387,3.1594349462768627,6543.0425,6224.375,19.185,4.870325998952318
rm_mistral_7b,gemma3_4b,72,0.1,545,0.5927953343220344,0.6006680332684877,0.041601621500000005,0.048067580000000006,0.5511937128220343,0.5526004532684876,0.0014067404464532807,0.25521707046529385,416016.215,480675.8,743.8275,-15.542563647428963
rm_mistral_7b,gemma3_4b,72,0.2,193,0.5522287344818424,0.5796997084242931,0.0294500735,0.0479292825,0.5227786609818424,0.5317704259242932,0.008991764942450797,1.7199946389478025,147250.3675,239646.4125,479.86,-62.7475819372743
rm_mistral_7b,gemma3_4b,72,0.5,131,0.5340012736394809,0.5560234803374317,0.049998805,0.0574315625,0.484002468639481,0.4985919178374316,0.014589449197950632,3.0143336332480315,99997.61,114863.125,293.6,-14.865870294300043
rm_mistral_7b,gemma3_4b,72,1.0,62,0.49594529347886185,0.5193249200259369,0.0473231975,0.0622240175,0.4486220959788618,0.45710090252593694,0.008478806547075113,1.889966326463469,47323.1975,62224.0175,198.4375,-31.48734825029522
rm_mistral_7b,gemma3_4b,72,2.0,36,0.4659597973754577,0.4867949569115541,0.054926684999999996,0.06343850499999999,0.4110331123754577,0.4233564519115543,0.0123233395360966,2.9981379030212683,27463.3425,31719.2525,113.6125,-15.496693456013233
rm_mistral_7b,gemma3_4b,72,5.0,16,0.42103782406578283,0.42655658086640424,0.0610123,0.0584607875,0.3600255240657828,0.36809579336640424,0.008070269300621435,2.2415825437828847,12202.46,11692.1575,44.3025,4.181964128544569
rm_mistral_7b,gemma3_4b,72,10.0,7,0.3644180895760439,0.38895202813363683,0.053324325000000006,0.062484175,0.3110937645760438,0.32646785313363685,0.015374088557593035,4.9419468688306,5332.4325,6248.4175,22.0475,-17.177620157404718
rm_mistral_7b,gemma3_4b,73,0.1,520,0.5863659532621898,0.5914683567959558,0.042023179,0.047529642750000003,0.5443427742621898,0.5439387140459558,-0.00040406021623395905,-0.07422900336679002,420231.79,475296.4275,699.3375,-13.103396461272009
rm_mistral_7b,gemma3_4b,73,0.2,254,0.5602906533191431,0.5705734555444475,0.041058832,0.04552503150000001,0.5192318213191431,0.5250484240444474,0.005816602725304265,1.120232329083144,205294.16,227625.1575,443.185,-10.877561008067648
rm_mistral_7b,gemma3_4b,73,0.5,122,0.5281148538717041,0.5455448835552511,0.0493035575,0.05806921375,0.47881129637170416,0.48747566980525114,0.008664373433546979,1.8095591100717834,98607.115,116138.4275,261.5125,-17.778952867650567
rm_mistral_7b,gemma3_4b,73,1.0,68,0.5013054042315002,0.5172337343140004,0.05496786,0.06089802,0.4463375442315002,0.4563357143140005,0.009998170082500313,2.2400468460960568,54967.86,60898.02,164.3875,-10.788413447421807
