generator,split_seed,method,target,adaptive_length,fixed_length,feasible,frontier_saving_percent
gemma2_9b,74,odds_mean_n3_costse1,0.55,261850.42570365133,267904.5817439184,True,2.2598180295602677
gemma2_9b,74,odds_mean_n3_costse1,0.6,776406.9580217646,709237.6214512831,True,-9.470639252474466
gemma2_9b,74,odds_current_n4_costse0,0.3,,4921.989680973795,False,
gemma2_9b,74,odds_current_n4_costse0,0.35,9346.13705585483,9805.331265668648,True,4.683107560288069
gemma2_9b,74,odds_current_n4_costse0,0.4,18043.236346805243,19304.14821233735,True,6.531818196082096
gemma2_9b,74,odds_current_n4_costse0,0.45,36650.66680336419,39496.76658822743,True,7.20590577587068
gemma2_9b,74,odds_current_n4_costse0,0.5,84707.12057364333,98606.89383658515,True,14.096147563452321
gemma2_9b,74,odds_current_n4_costse0,0.55,221123.58794339644,267904.5817439184,True,17.461811774924573
gemma2_9b,74,odds_current_n4_costse0,0.6,620719.1301011287,709237.6214512831,True,12.480794683314
gemma2_9b,74,odds_mean_n4_costse1,0.3,,4921.989680973795,False,
gemma2_9b,74,odds_mean_n4_costse1,0.35,9194.490562563251,9805.331265668648,True,6.229679411690359
gemma2_9b,74,odds_mean_n4_costse1,0.4,18432.548452478462,19304.14821233735,True,4.515090488695295
gemma2_9b,74,odds_mean_n4_costse1,0.45,36488.38161146513,39496.76658822743,True,7.61678799716986
gemma2_9b,74,odds_mean_n4_costse1,0.5,87239.8719691734,98606.89383658515,True,11.527613765270395
gemma2_9b,74,odds_mean_n4_costse1,0.55,229192.74153169716,267904.5817439184,True,14.449861200666103
gemma2_9b,74,odds_mean_n4_costse1,0.6,647056.4688489153,709237.6214512831,True,8.767322928404319
gemma2_9b,75,odds_mean_n3_costse1,0.3,4944.246370253317,5230.989633587031,True,5.48162553205227
gemma2_9b,75,odds_mean_n3_costse1,0.35,10205.00731615511,10033.212832519363,True,-1.7122579427292894
gemma2_9b,75,odds_mean_n3_costse1,0.4,20612.258775774535,20209.83809891391,True,-1.991211779584967
gemma2_9b,75,odds_mean_n3_costse1,0.45,43614.28183138459,41694.995005070756,True,-4.603158786996908
gemma2_9b,75,odds_mean_n3_costse1,0.5,89988.27598826395,95866.55484816691,True,6.131730580297745
gemma2_9b,75,odds_mean_n3_costse1,0.55,230322.92886021698,226191.6439713179,True,-1.826453363335978
gemma2_9b,75,odds_mean_n3_costse1,0.6,645598.6227139661,545803.1216221433,True,-18.28415726081367
gemma2_9b,75,odds_current_n4_costse0,0.3,,5230.989633587031,False,
gemma2_9b,75,odds_current_n4_costse0,0.35,10028.309643558256,10033.212832519363,True,0.04886957989383989
gemma2_9b,75,odds_current_n4_costse0,0.4,19920.36198628204,20209.83809891391,True,1.432352457328323
gemma2_9b,75,odds_current_n4_costse0,0.45,39241.415876011095,41694.995005070756,True,5.884589094593407
gemma2_9b,75,odds_current_n4_costse0,0.5,81162.82539233111,95866.55484816691,True,15.33770508299115
gemma2_9b,75,odds_current_n4_costse0,0.55,198449.3402891822,226191.6439713179,True,12.264955148234192
gemma2_9b,75,odds_current_n4_costse0,0.6,510324.72288979753,545803.1216221433,True,6.500219094918858
gemma2_9b,75,odds_mean_n4_costse1,0.3,,5230.989633587031,False,
gemma2_9b,75,odds_mean_n4_costse1,0.35,9768.21080793867,10033.212832519363,True,2.6412479133480993
gemma2_9b,75,odds_mean_n4_costse1,0.4,19221.846434458817,20209.83809891391,True,4.888666893913363
gemma2_9b,75,odds_mean_n4_costse1,0.45,39896.58235595894,41694.995005070756,True,4.313257859589859
gemma2_9b,75,odds_mean_n4_costse1,0.5,84959.60395620475,95866.55484816691,True,11.377222128443588
gemma2_9b,75,odds_mean_n4_costse1,0.55,195642.54215717467,226191.6439713179,True,13.505848968504342
gemma2_9b,75,odds_mean_n4_costse1,0.6,512452.4237659511,545803.1216221433,True,6.110389723875686
