generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars,cost_mismatch,fixed_n_low,fixed_n_high,fixed_high_weight
gemma2_9b,32,1000000.0,0.5828986163590032,61044.725,61044.725,0.0,41,42,0.8937023042658307
gemma2_9b,32,5000000.0,0.64875,230844.925,230844.925,0.0,158,159,0.3637671188960661
gemma2_9b,32,10000000.0,0.6489282433481229,400018.9425,400018.9425,0.0,274,275,0.4287026607508368
gemma2_9b,32,50000000.0,0.51375,1335830.105,1335830.105,0.0,916,917,0.36056322203039926
gemma2_9b,33,100000.0,0.5633814836829548,9392.155,9392.155,0.0,6,7,0.17179252214544616
gemma2_9b,33,500000.0,0.5551894586388663,37544.7875,37544.7875,0.0,24,25,0.7121082722267454
gemma2_9b,33,1000000.0,0.5959078841829178,64399.085,64399.085,0.0,42,43,0.3184231634164458
gemma2_9b,33,5000000.0,0.6019264918308388,237916.075,237916.075,0.0,156,157,0.45880653532897914
gemma2_9b,33,10000000.0,0.60625,428830.665,428830.665,0.0,281,282,0.933055162519806
gemma2_9b,33,50000000.0,0.50875,1423985.4575,1423985.4575,0.0,936,937,0.45576114088517033
gemma2_9b,34,100000.0,0.6427001600881198,8726.2525,8726.2525,0.0,6,7,0.6114224728335317
gemma2_9b,34,500000.0,0.6274077579956497,32003.895,32003.895,0.0,24,25,0.3073793603480217
gemma2_9b,34,1000000.0,0.6213540099415316,59518.68,59518.68,0.0,45,46,0.18335840935494452
gemma2_9b,34,5000000.0,0.64,250997.75,250997.75,0.0,190,191,0.39884891759657465
gemma2_9b,34,10000000.0,0.6272212349299141,428590.7975,428590.7975,0.0,325,326,0.11150602803432907
gemma2_9b,34,50000000.0,0.5,1265898.52,1265898.52,0.0,960,960,0.0
gemma2_9b,35,100000.0,0.5699133146901657,8937.755,8937.754999999997,1.8189894035458565e-12,6,7,0.41955617699447506
gemma2_9b,35,500000.0,0.5878621470551232,34689.0425,34689.04250000001,-7.275957614183426e-12,24,25,0.9517137259835772
gemma2_9b,35,1000000.0,0.6029233996159113,64148.9475,64148.9475,0.0,46,47,0.16532007681771937
gemma2_9b,35,5000000.0,0.6304679288463164,221579.5475,221579.5475,0.0,159,160,0.6256569229468256
gemma2_9b,35,10000000.0,0.61125,419324.4025,419324.4025,0.0,302,303,0.1249548619365161
gemma2_9b,35,50000000.0,0.51375,1268896.36,1268896.36,0.0,914,915,0.1433057297573064
gemma2_9b,36,100000.0,0.5868105615000269,8757.1225,8757.1225,0.0,5,6,0.9279867882346597
gemma2_9b,36,500000.0,0.5655486542399197,35921.9975,35921.9975,0.0,24,25,0.1734529564515793
gemma2_9b,36,1000000.0,0.6038684609488978,59672.3,59672.3,0.0,40,41,0.1810462481763613
gemma2_9b,36,5000000.0,0.6034894447243127,220043.265,220043.265,0.0,148,149,0.2084442205498024
gemma2_9b,36,10000000.0,0.60375,399157.165,399157.165,0.0,268,269,0.696888436203328
gemma2_9b,36,50000000.0,0.5,1426283.2,1426283.2,0.0,960,960,0.0
gemma2_9b,37,100000.0,0.5872930617439183,8496.8225,8496.8225,0.0,5,6,0.11258244878014644
gemma2_9b,37,500000.0,0.6228865458855246,28239.36,28239.36,0.0,17,18,0.09868047022575999
gemma2_9b,37,1000000.0,0.5972971208592232,55368.71,55368.71,0.0,33,34,0.5735892569579438
gemma2_9b,37,5000000.0,0.5889524563430822,251450.7475,251450.7475,0.0,152,153,0.6396724875890386
gemma2_9b,37,10000000.0,0.6125,436961.2475,436961.2475,0.0,265,266,0.42832102831039415
gemma2_9b,37,50000000.0,0.50375,1544511.6825,1544511.6825,0.0,938,939,0.27457614481914727
gemma2_9b,38,100000.0,0.5579187817370026,8648.4675,8648.4675,0.0,6,7,0.10249902347684368
gemma2_9b,38,500000.0,0.5932589477072878,30874.915,30874.915,0.0,21,22,0.7704059763099635
gemma2_9b,38,1000000.0,0.5674681562829166,59180.2375,59180.2375,0.0,41,42,0.7563687434166908
gemma2_9b,38,5000000.0,0.6125,245111.3475,245111.3475,0.0,172,173,0.926425135408217
gemma2_9b,38,10000000.0,0.59,439775.88,439775.88,0.0,310,311,0.4242918922014919
gemma2_9b,38,50000000.0,0.5150678213578851,1296126.0,1296126.0,0.0,914,915,0.945742913691901
gemma2_9b,39,100000.0,0.5727347484567027,8114.6325,8114.6325,0.0,5,6,0.9270733744879284
gemma2_9b,39,500000.0,0.5692806012377618,29797.0625,29797.0625,0.0,21,22,0.7877595048952839
gemma2_9b,39,1000000.0,0.6074870408767773,58355.005,58355.00499999999,7.275957614183426e-12,42,43,0.6678185887309072
gemma2_9b,39,5000000.0,0.6117746925699925,252749.83,252749.83,0.0,185,186,0.29012297200299575
gemma2_9b,39,10000000.0,0.61,440321.2375,440321.2375,0.0,322,323,0.80733062466798
gemma2_9b,39,50000000.0,0.516660266000819,1246872.23,1246872.23,0.0,914,915,0.6717871993447588
