generator,split,target_quality,adaptive_divisor_low,adaptive_divisor_high,adaptive_high_weight,target_reached_train,fixed_quality,adaptive_quality,quality_gap,fixed_chars,adaptive_chars,direct_char_saving_pct,matched_fixed_chars,matched_char_saving_pct
llama3.1_8b,36,0.5,1000000.0,2000000.0,0.32554886436956626,True,0.48522636384948503,0.4716533175931397,-0.013573046256345311,108598.85221314013,76956.91638461241,29.136528778799683,93748.92283538583,17.91167934831484
llama3.1_8b,36,0.55,2000000.0,5000000.0,0.12511455659155032,True,0.5279524772754982,0.5132014242959648,-0.014751052979533386,210348.15742381386,125575.25663054896,40.301232885279184,164845.14837635777,23.82229148543199
llama3.1_8b,36,0.6,5000000.0,10000000.0,0.0031574864913512944,True,0.5711561437302081,0.5624306751724434,-0.008725468557764682,409476.6499137296,251846.99911334962,38.49539426328464,356854.3722088121,29.425833413641847
llama3.1_8b,37,0.3,50000.0,50000.0,0.0,False,0.3025551046949824,0.2973946240816716,-0.005160480613310814,10981.56647542446,7838.4275,28.62195464061034,10461.553605940324,25.073963244339247
llama3.1_8b,37,0.35,100000.0,200000.0,0.5866010585480352,True,0.34821810080182514,0.34501860699836606,-0.0031994938034590747,19822.511252301934,13205.753128094135,33.38001951412394,19064.911025208934,30.732678948081208
llama3.1_8b,37,0.4,200000.0,500000.0,0.7472525061877907,True,0.4050607973092531,0.40590085180339364,0.0008400544941405408,38789.79005920574,27338.138799784225,29.52233369126927,39234.589396778516,30.3213332416602
llama3.1_8b,37,0.45,500000.0,1000000.0,0.6896262093281234,True,0.4576907092412858,0.45752632722095277,-0.0001643820203330315,79765.93044565771,49123.97962441159,38.414835318847835,79650.82989122006,38.325840808563186
llama3.1_8b,37,0.5,1000000.0,2000000.0,0.5938429107350892,True,0.49955464489923396,0.5030549239093464,0.003500279010112406,151598.81830081498,86387.93273991156,43.01543131524057,157800.83553107386,45.255085342751435
llama3.1_8b,37,0.55,2000000.0,5000000.0,0.4329646870639086,True,0.5465253494788385,0.5455110453487423,-0.0010143041300961775,277974.3287731358,166177.61033271323,40.21836078671266,270741.32529213146,38.621261400192004
llama3.1_8b,37,0.6,5000000.0,10000000.0,0.4696952316571502,True,0.5932111311414181,0.590580088519352,-0.0026310426220661487,552183.8543780043,333826.14974546095,39.544384157792464,522627.3710494928,36.12539866117199
llama3.1_8b,38,0.3,75000.0,100000.0,0.04321223212270447,True,0.29673923583868334,0.3253614767440611,0.028622240905377738,10058.88653450442,9089.398903113646,9.638120760833676,13504.57147180861,32.69391093165623
llama3.1_8b,38,0.35,200000.0,500000.0,0.0003471817741335178,True,0.3399682281472922,0.37073400434474507,0.030765776197452854,15845.6679226708,16319.91542343731,-2.9929158119487833,24423.640465339002,33.17984087344454
llama3.1_8b,38,0.4,200000.0,500000.0,0.9151558176727238,True,0.39102660037486264,0.4233530410779658,0.03232644070310314,30715.13123647819,30734.23949031201,-0.062211206869681526,48715.71946663074,36.91104262277327
llama3.1_8b,38,0.45,500000.0,1000000.0,0.9595842094149181,True,0.44556348997043144,0.4768940022942239,0.03133051232379247,64139.321657789944,57402.72933248966,10.503061384469913,89468.88457822964,35.840566691878266
llama3.1_8b,38,0.5,1000000.0,2000000.0,0.837531850690073,True,0.497680096675065,0.5322069448992238,0.0345268482241588,128010.22747268781,97475.76921646319,23.85313959600567,190964.48050821683,48.95607342420467
llama3.1_8b,38,0.55,2000000.0,5000000.0,0.6621457574372827,True,0.5612708886257238,0.5751026478525286,0.013831759226804796,294533.1428413603,189948.13344428528,35.508740506465166,359080.3344708386,47.1014936743323
llama3.1_8b,38,0.6,5000000.0,10000000.0,0.9804759287849348,True,0.6254904872509575,0.6216774335316331,-0.0038130537193243885,686407.2028082089,398194.2619219723,41.98862420252996,653908.2128069807,39.10548084223091
llama3.1_8b,39,0.3,50000.0,50000.0,0.0,False,0.2810433176241452,0.2776090623055124,-0.003434255318632784,9922.38386235297,7116.1625,28.281725453095998,9572.039237401508,25.656776748318023
llama3.1_8b,39,0.35,100000.0,200000.0,0.5700007496040577,True,0.3338838590872122,0.3175839891707089,-0.016299869916503285,18218.08224437562,11569.55792476667,36.494095429070285,14530.301692200499,20.37634063044322
llama3.1_8b,39,0.4,200000.0,500000.0,0.7720331732906809,True,0.3853420792628341,0.3765525285973335,-0.008789550665500578,34728.70878331399,24248.62575826519,30.17700165715386,29815.55745008371,18.671231289700042
llama3.1_8b,39,0.45,500000.0,1000000.0,0.697995939276779,True,0.4480700123088579,0.43226058998384714,-0.015809422325010758,73473.99366246714,44025.23339387975,40.080522101292495,60853.09864505522,27.65325944916835
llama3.1_8b,39,0.5,1000000.0,2000000.0,0.6113646657596287,True,0.5121967497296005,0.4919906915325542,-0.020206058197046295,154259.73047833,78183.1653904581,49.31719046310594,126353.54276764925,38.12348773296476
llama3.1_8b,39,0.55,2000000.0,5000000.0,0.5728141205383953,True,0.5769162530788913,0.5545463253244762,-0.022369927754415042,326786.84883307765,154158.7430828973,52.82590360249123,254103.1634716252,39.33222200906929
llama3.1_8b,39,0.6,5000000.0,10000000.0,0.9108526731118883,True,0.6355678239939361,0.6134781251916567,-0.0220896988022794,753238.414259557,348909.65113428317,53.67872316001491,545518.9064430958,36.04077750315723
gemma2_9b,30,0.3,50000.0,50000.0,0.0,False,0.294725747025556,0.3277422195938614,0.03301647256830542,5042.151471488312,5985.155,-18.702403802108254,8138.897690922214,26.462338915064734
gemma2_9b,30,0.35,50000.0,75000.0,0.4985521543429321,True,0.3413982656056001,0.3365276761597306,-0.004870589445869489,9937.929326660023,6513.306195746272,34.460127641747995,9104.795171131018,28.462902532960825
gemma2_9b,30,0.4,100000.0,200000.0,0.8449051573311088,True,0.38696471828173146,0.3867676796756491,-0.0001970386060823337,17739.59857544299,12722.067255988217,28.284356594182267,17697.960895445387,28.115632466663026
gemma2_9b,30,0.45,200000.0,500000.0,0.9238261068232431,True,0.44933302023110355,0.44009600630015916,-0.009237013930944393,40064.23025007711,29188.394597357386,27.145999273750657,35452.11862673889,17.66812329420912
gemma2_9b,30,0.5,1000000.0,2000000.0,0.09173751390871837,True,0.5042011061784302,0.49355141285832826,-0.010649693320101905,99167.81969225705,57802.228755252545,41.712715944922905,79802.62512230361,27.568512105126594
gemma2_9b,30,0.55,2000000.0,5000000.0,0.25111957162490195,True,0.5623147621624953,0.544556349199176,-0.01775841296331937,242552.91831946291,124701.983821635,48.58772069796668,175405.28334728666,28.906369613316432
gemma2_9b,30,0.6,5000000.0,10000000.0,0.5575432195345801,True,0.6155023739275833,0.5937476955866091,-0.02175467834097422,676414.2951966312,314308.0394603955,53.53320565630161,408485.3964051849,23.055256754239736
gemma2_9b,31,0.3,50000.0,50000.0,0.0,False,0.3269496668422326,0.36122886428311207,0.03427919744087948,4985.110295865906,5755.055,-15.444888045357807,8320.849423311125,30.835727132893066
gemma2_9b,31,0.35,75000.0,100000.0,0.7866053630781766,True,0.36759046918580185,0.380144867027716,0.012554397841914144,9118.497356202135,8686.161576478831,4.741305094849227,11526.798911580452,24.643765861550353
gemma2_9b,31,0.4,200000.0,500000.0,0.11187462506484191,True,0.4050624877011045,0.41934973314978063,0.014287245448676156,16888.206943729023,18541.93461079789,-9.792203947873418,21253.13918442316,12.75672525408559
gemma2_9b,31,0.45,200000.0,500000.0,0.888668503856015,True,0.44665409623913094,0.4571781691441919,0.010524072905060966,30980.09083083503,33468.95726045544,-8.033760918296595,37175.5355502347,9.970477183228793
gemma2_9b,31,0.5,1000000.0,2000000.0,0.047765686486117946,True,0.4975571643476936,0.5080329964943586,0.010475832146665032,69273.15242640163,64821.37109650446,6.426416546622318,82552.82963429691,21.47892278961428
gemma2_9b,31,0.55,2000000.0,5000000.0,0.24544120006877895,True,0.5460533944482563,0.5501075632642005,0.004054168815944226,173291.17167728723,134899.48865252789,22.15443675125848,186984.76742770773,27.855359284984065
gemma2_9b,31,0.6,5000000.0,10000000.0,0.8715233599432033,True,0.6039020199997921,0.6089621469099145,0.0050601269101223645,536163.6640663015,406112.1585179291,24.255934197788232,568736.3610458907,28.593952078059534
gemma2_9b,32,0.3,50000.0,50000.0,0.0,False,0.2985486435515141,0.339213740249839,0.04066509669832491,4863.001400944894,5833.43,-19.95534278206355,8069.455994561529,27.709748910812767
gemma2_9b,32,0.35,50000.0,75000.0,0.7088703202288489,True,0.34230534356293313,0.34976577921854424,0.0074604356556111084,8376.500150038986,6793.690546243207,18.895834482715465,9443.693100347064,28.06108294652721
gemma2_9b,32,0.4,100000.0,200000.0,0.8381716211426333,True,0.39597074400958815,0.394566083496318,-0.0014046605132701506,18171.86303629083,13145.652212272813,27.65930391385972,17785.113148571792,26.086204217776057
gemma2_9b,32,0.45,200000.0,500000.0,0.8087769216278932,True,0.4391737185678859,0.44452316204450953,0.005349443476623639,36631.898480847216,27045.968893660232,26.168257679025107,39159.176389083084,30.933253996628512
gemma2_9b,32,0.5,500000.0,1000000.0,0.928214561046435,True,0.4906079485735282,0.49901883498335226,0.00841088640982407,80699.91582783667,58824.66644089958,27.10690483693346,95449.91387218975,38.37116865326087
gemma2_9b,32,0.55,2000000.0,5000000.0,0.42806342408832004,True,0.5520088331935935,0.5654462233905595,0.013437390196965993,211708.2889987272,164745.33985892602,22.18285800802231,262244.7907894824,37.17879414764974
gemma2_9b,32,0.6,5000000.0,10000000.0,0.8280258104337844,True,0.6090503870227044,0.6123698491912374,0.0033194621685329606,592425.8582031009,370925.37794477673,37.388725895618705,618812.2486733556,40.0584945207553
gemma2_9b,33,0.3,50000.0,50000.0,0.0,False,0.30948577912884856,0.3493961868530631,0.03991040772421456,5094.517471344603,6490.3,-27.397737597453098,8675.856333576687,25.19124625333295
gemma2_9b,33,0.35,50000.0,75000.0,0.1934034046767615,True,0.3555332542529297,0.35272689708990307,-0.0028063571630266293,9494.249452182037,6775.359212187126,28.63723197593082,9085.819329515418,25.42929848739924
gemma2_9b,33,0.4,100000.0,200000.0,0.6182208667726767,True,0.3906366631029684,0.39715409969076026,0.006517436587791858,17323.466706076848,13292.253886809107,23.27024311971947,18735.601725405682,29.053498886109093
gemma2_9b,33,0.45,200000.0,500000.0,0.6936919943030418,True,0.4368600726592409,0.4400686194481463,0.0032085467889054198,35462.10608883435,30853.780873925378,12.995069168663829,37061.68733659141,16.75019921863324
gemma2_9b,33,0.5,500000.0,1000000.0,0.8756386480914895,True,0.5040173515209966,0.49077131671867635,-0.013246034802320228,86962.34940725424,61059.44825834667,29.78634009483971,74038.19325623638,17.52979702377663
gemma2_9b,33,0.55,2000000.0,5000000.0,0.08965899110880188,True,0.5555672125974984,0.5433027660538735,-0.012264446543624907,220392.81023909934,119169.41863526478,45.92862693389113,168596.50849460208,29.316793272097797
gemma2_9b,33,0.6,5000000.0,10000000.0,0.40779110982021277,True,0.6070717526757858,0.5911839701891081,-0.01588778248667777,594951.4426676197,315769.3475369709,46.92519004220969,428628.66548798716,26.33032436655342
gemma2_9b,34,0.3,50000.0,50000.0,0.0,False,0.3191354443498837,0.3665067199026858,0.04737127555280207,4954.1930746489315,5942.5425,-19.949755902904638,9172.586694210046,35.214103740757515
gemma2_9b,34,0.35,75000.0,100000.0,0.7957075195111607,True,0.3620546094700825,0.3920420050143647,0.029987395544282203,8725.582070813565,8439.326264809431,3.28064997476373,12869.162000723149,34.42209940060428
gemma2_9b,34,0.4,200000.0,500000.0,0.3022807626645662,True,0.404415535763261,0.44762026603789684,0.04320473027463584,16209.923030910892,19826.395323609657,-22.310237289853085,31410.19486895112,36.879107543493824
gemma2_9b,34,0.45,500000.0,1000000.0,0.3169925894129813,True,0.45395287499193254,0.49698464113430346,0.04303176614237092,35109.9767170851,40725.87794429146,-15.995172177011364,70599.17021683836,42.31394247381951
gemma2_9b,34,0.5,1000000.0,2000000.0,0.3649217758870236,True,0.4978848989556334,0.5344284570599664,0.03654355810433302,71552.16609780876,79465.33346372678,-11.059298128167162,146016.33720488698,45.57777918218648
gemma2_9b,34,0.55,2000000.0,5000000.0,0.45797155010306106,True,0.5446361582869444,0.5726333142682704,0.027997155981325905,182544.7821729073,176837.9649338352,3.126256018463766,338801.6337171131,47.80486652508636
gemma2_9b,34,0.6,5000000.0,10000000.0,0.7328602978977764,True,0.5886730224840538,0.6071882764290788,0.018515253945024956,434904.61473257915,381148.6436954239,12.360404837324973,663283.2716441726,42.53606867686898
gemma2_9b,35,0.3,50000.0,50000.0,0.0,False,0.30417415331538367,0.34737993535328654,0.04320578203790287,4625.412099738957,6071.0025,-31.253223909338296,8511.963824684464,28.676829166093764
gemma2_9b,35,0.35,75000.0,100000.0,0.07297489430477254,True,0.35285728577461095,0.36678009009429097,0.013922804319680016,9041.45798786811,7653.567979145279,15.350289860165379,10705.258300906078,28.506461366770644
gemma2_9b,35,0.4,200000.0,500000.0,0.0995820340780303,True,0.40228338401857955,0.415223977245679,0.01294059322709945,18152.96969574983,17135.830957064674,5.603153399872088,21278.780065075433,19.469861972071055
gemma2_9b,35,0.45,200000.0,500000.0,0.867622622905354,True,0.4445812934403147,0.4540768234204532,0.009495529980138473,35789.46631362418,32108.40973656777,10.285307259960792,41184.83289082741,22.038266315950313
gemma2_9b,35,0.5,500000.0,1000000.0,0.8651177893386027,True,0.4895849214351349,0.4950646434854663,0.005479722050331426,75178.5175777654,60175.330387725255,19.956747849571116,85364.27728935103,29.507596973199032
gemma2_9b,35,0.55,2000000.0,5000000.0,0.2420152035374421,True,0.5401311315256468,0.5568873378395055,0.016756206313858657,182189.96489920604,138956.8284032443,23.72970241246814,248086.757137216,43.988615109194356
gemma2_9b,35,0.6,5000000.0,10000000.0,0.7169982108213052,True,0.5949233312845316,0.6044529262548232,0.0095295949702916,502647.1457521878,363362.2547341184,27.710271946264832,645845.4361795267,43.73851166564348
gemma2_9b,36,0.3,50000.0,50000.0,0.0,False,0.3091031799960785,0.34560353511306036,0.03650035511698185,5264.371138767394,6134.7175,-16.532769789410967,8753.755518442076,29.91902176071045
gemma2_9b,36,0.35,75000.0,100000.0,0.6091859234586537,True,0.3627112850572739,0.36678326560259805,0.00407198054532415,10934.397680268783,8274.598038187078,24.325067734470068,11449.534180770517,27.729828065108027
gemma2_9b,36,0.4,200000.0,500000.0,0.07961591067268026,True,0.40731544480673393,0.4062903336459918,-0.0010251111607421093,19309.576837340268,16353.2419809263,15.31020012151224,19002.88567743171,13.943375450877928
gemma2_9b,36,0.45,200000.0,500000.0,0.9329789284051238,True,0.45120764926228296,0.4556715357242055,0.004463886461922528,38421.86735117825,34497.02831607482,10.215117863039172,42486.5424986216,18.804811388938003
gemma2_9b,36,0.5,1000000.0,2000000.0,0.054706044254972636,True,0.4948139819688051,0.5057829138952133,0.010968931926408243,83609.27443652168,62035.06321463468,25.803610146463708,104580.92431877422,40.682238545200704
gemma2_9b,36,0.55,2000000.0,5000000.0,0.09314904377053301,True,0.5463265131738632,0.5390083669172375,-0.007318146256625635,195076.15942560538,113777.74673539346,41.67521696633362,173998.52707837924,34.60993685070608
gemma2_9b,36,0.6,5000000.0,10000000.0,0.3724878014568327,True,0.6009344810438515,0.5862788282654411,-0.01465565277841041,593029.1589576829,286761.007821359,51.64470355464907,425999.1419363749,32.68507384360221
gemma2_9b,37,0.3,50000.0,50000.0,0.0,False,0.2997749564245935,0.33457505871100274,0.03480010228640923,5585.974297609725,6380.94,-14.231460082629555,8381.884805930067,23.872253702585212
gemma2_9b,37,0.35,50000.0,75000.0,0.30669417775823876,True,0.36245357455082555,0.33833651956642896,-0.02411705498439659,11867.78036925018,6705.701531769975,43.49658214821135,8821.392012060522,23.983635206302985
gemma2_9b,37,0.4,100000.0,200000.0,0.5765246571606951,True,0.40926004442004343,0.37518622471392177,-0.034073819706121666,21483.84556716306,10966.149672201402,48.95630003521069,14150.764574152836,22.504896362761283
gemma2_9b,37,0.45,200000.0,500000.0,0.5320950613752421,True,0.44405612484613605,0.41617397059247124,-0.027882154253664804,38929.45212969495,21005.824543012688,46.0413044780826,25263.75174303594,16.853898990663442
gemma2_9b,37,0.5,500000.0,1000000.0,0.40692963790795345,True,0.4925041218934619,0.4554492125106716,-0.03705490938279027,89705.27177523621,39279.09657217814,56.213168083816655,46823.06924939641,16.111657775009096
gemma2_9b,37,0.55,1000000.0,2000000.0,0.5960583379547476,True,0.537610324279139,0.5015337740593158,-0.036076550219823256,209143.30955052268,85218.87346189536,59.25335902685949,106438.11948915858,19.93575809973281
gemma2_9b,37,0.6,2000000.0,5000000.0,0.8238284344466199,True,0.5828797607021495,0.5524872171296401,-0.030392543572509423,537433.5969352024,225729.21049354097,57.998678947353405,277785.50587176887,18.73974497512411
gemma2_9b,38,0.3,50000.0,50000.0,0.0,False,0.29793048616274814,0.33686583611594423,0.038935349953196086,4567.17182829162,5967.09,-30.651751769804303,7174.217318435647,16.825909571120484
gemma2_9b,38,0.35,50000.0,75000.0,0.3798478523074118,True,0.34467975561679554,0.342781960253751,-0.0018977953630445188,8139.630559884137,6473.636103444549,20.467691305922152,7905.157095850731,18.108697588787457
gemma2_9b,38,0.4,100000.0,200000.0,0.7323042214560744,True,0.380929627873176,0.39221474947473894,0.01128512160156292,13900.435940999047,12801.584431143836,7.905158618904684,16040.253466801987,20.190884404421187
gemma2_9b,38,0.45,200000.0,500000.0,0.7632266383899456,True,0.4292066172906317,0.44874627736543266,0.019539660074800957,28610.017313352822,26955.09707447471,5.784408379598325,37876.511448285986,28.834266821860385
gemma2_9b,38,0.5,500000.0,1000000.0,0.9692761150417448,True,0.48453612491758463,0.5079908970723919,0.023454772154807235,68099.62517819156,58310.58802780369,14.374583009485848,99622.73387562558,41.46859280071374
gemma2_9b,38,0.55,2000000.0,5000000.0,0.2747395888697698,True,0.5468358707520337,0.5590871954940994,0.012251324742065695,184342.10631568602,145264.36956428742,21.198486624904856,229308.6678187429,36.65116502307201
gemma2_9b,38,0.6,5000000.0,10000000.0,0.721244793741874,True,0.6041977600110624,0.6094293899214764,0.005231629910414037,526013.6348047793,385512.12809182086,26.710620679082414,562537.3687506835,31.46906330009877
gemma2_9b,39,0.3,50000.0,50000.0,0.0,False,0.28536133425110416,0.3413489327849699,0.05598759853386576,3630.476587139283,5610.3475,-54.53473849340539,7338.510633255443,23.549235255230688
gemma2_9b,39,0.35,50000.0,50000.0,0.0,False,0.3420139500600663,0.3413489327849699,-0.0006650172750963801,7398.784538262657,5610.3475,24.1720383802744,7338.510633255443,23.549235255230688
gemma2_9b,39,0.4,100000.0,200000.0,0.6531547654386961,True,0.38904937571686415,0.3873445213060712,-0.001704854410792933,14440.271316720597,11517.363084184493,20.241366442690214,14202.814076214248,18.90787964708442
gemma2_9b,39,0.45,200000.0,500000.0,0.6648886617799037,True,0.44271067843731926,0.4313497053187993,-0.011360973118519968,30524.66017696415,24276.8588788916,20.468045383147423,24918.06392780735,2.5732538883175353
gemma2_9b,39,0.5,500000.0,1000000.0,0.8680083655233616,True,0.5092057523171193,0.4904861717154529,-0.018719580601666397,77404.22959880634,54585.595492135144,29.47982846020482,59989.74861575215,9.008461025952656
gemma2_9b,39,0.55,2000000.0,5000000.0,0.3547594694686741,True,0.5536180549815025,0.5619470816650453,0.00832902668354274,201365.03533741768,160360.63716402062,20.36321653592341,248897.05098140307,35.57149972982109
gemma2_9b,39,0.6,10000000.0,20000000.0,0.14129945406442512,True,0.616963391008365,0.6265795658898184,0.009616174881453499,622148.3143960345,489246.70369600854,21.361724788894332,729899.5907259377,32.9706839252482
