variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
reference_train_scale,llama3.1_8b,21,50000000.0,0.5022706645379666,1837720.935,1837720.935
local_exp_open5_conf06,llama3.1_8b,21,100000.0,0.5268429102945574,10977.42,10977.42
local_exp_open5_conf06,llama3.1_8b,21,500000.0,0.5570658795827592,26676.83,26676.83
local_exp_open5_conf06,llama3.1_8b,21,1000000.0,0.6015705081894461,55390.905,55390.905
local_exp_open5_conf06,llama3.1_8b,21,5000000.0,0.605,256058.095,256058.095
local_exp_open5_conf06,llama3.1_8b,21,10000000.0,0.6070594140003016,437614.435,437614.435
local_exp_open5_conf06,llama3.1_8b,21,50000000.0,0.500946196360122,1838784.475,1838784.475
local_rayleigh_open5_conf00,llama3.1_8b,21,100000.0,0.5070115800465331,9998.66,9998.66
local_rayleigh_open5_conf00,llama3.1_8b,21,500000.0,0.5126886873024975,12197.705,12197.705
local_rayleigh_open5_conf00,llama3.1_8b,21,1000000.0,0.4948543263978641,19930.065,19930.065
local_rayleigh_open5_conf00,llama3.1_8b,21,5000000.0,0.5825,146230.39,146230.39
local_rayleigh_open5_conf00,llama3.1_8b,21,10000000.0,0.5525,342449.535,342449.535
local_rayleigh_open5_conf00,llama3.1_8b,21,50000000.0,0.5025,1833891.39,1833891.3899999997
local_rayleigh_open5_conf02,llama3.1_8b,21,100000.0,0.5076770842309623,10293.3,10293.3
local_rayleigh_open5_conf02,llama3.1_8b,21,500000.0,0.4952016033246406,15994.635,15994.635
local_rayleigh_open5_conf02,llama3.1_8b,21,1000000.0,0.49036071622687155,25485.115,25485.115
local_rayleigh_open5_conf02,llama3.1_8b,21,5000000.0,0.5985095368263519,167372.585,167372.585
local_rayleigh_open5_conf02,llama3.1_8b,21,10000000.0,0.575,354862.3,354862.3
local_rayleigh_open5_conf02,llama3.1_8b,21,50000000.0,0.5025,1833891.39,1833891.3899999997
local_rayleigh_open5_conf04,llama3.1_8b,21,100000.0,0.5007256347609225,10512.72,10512.72
local_rayleigh_open5_conf04,llama3.1_8b,21,500000.0,0.5058197944607907,20134.68,20134.679999999997
local_rayleigh_open5_conf04,llama3.1_8b,21,1000000.0,0.49512528292142,35384.81,35384.81
local_rayleigh_open5_conf04,llama3.1_8b,21,5000000.0,0.5825,195781.625,195781.625
local_rayleigh_open5_conf04,llama3.1_8b,21,10000000.0,0.5712488289808844,380201.115,380201.115
local_rayleigh_open5_conf04,llama3.1_8b,21,50000000.0,0.5025,1833891.39,1833891.3899999997
local_rayleigh_open5_conf06,llama3.1_8b,21,100000.0,0.49276815449186173,10763.895,10763.895
local_rayleigh_open5_conf06,llama3.1_8b,21,500000.0,0.48650291921352506,26898.7,26898.7
local_rayleigh_open5_conf06,llama3.1_8b,21,1000000.0,0.5413123674424659,48817.39,48817.39
local_rayleigh_open5_conf06,llama3.1_8b,21,5000000.0,0.5888696703589469,226012.105,226012.105
local_rayleigh_open5_conf06,llama3.1_8b,21,10000000.0,0.5625,412982.785,412982.785
local_rayleigh_open5_conf06,llama3.1_8b,21,50000000.0,0.5025,1833891.39,1833891.3899999997
reference_train_scale,mistral_7b,19,100000.0,0.5944806872693849,10941.615,10941.615
reference_train_scale,mistral_7b,19,500000.0,0.5597223767635203,33483.76,33483.76
reference_train_scale,mistral_7b,19,1000000.0,0.5981558507549362,50209.28,50209.28
reference_train_scale,mistral_7b,19,5000000.0,0.5866791957183541,200805.405,200805.405
reference_train_scale,mistral_7b,19,10000000.0,0.5875,422785.685,422785.685
reference_train_scale,mistral_7b,19,50000000.0,0.545,1675298.43,1675298.43
local_exp_open5_conf06,mistral_7b,19,100000.0,0.521619272203283,10791.345,10791.345
local_exp_open5_conf06,mistral_7b,19,500000.0,0.5513284642405213,29015.655,29015.655
local_exp_open5_conf06,mistral_7b,19,1000000.0,0.5937170863304446,51157.825,51157.825
local_exp_open5_conf06,mistral_7b,19,5000000.0,0.585,210259.475,210259.475
local_exp_open5_conf06,mistral_7b,19,10000000.0,0.605,433937.095,433937.095
local_exp_open5_conf06,mistral_7b,19,50000000.0,0.545,1675809.725,1675809.725
local_rayleigh_open5_conf00,mistral_7b,19,100000.0,0.4811295160527635,9909.785,9909.785
local_rayleigh_open5_conf00,mistral_7b,19,500000.0,0.5115857643110486,10793.875,10793.875
local_rayleigh_open5_conf00,mistral_7b,19,1000000.0,0.5152706553245117,14292.85,14292.85
local_rayleigh_open5_conf00,mistral_7b,19,5000000.0,0.513742985152886,126723.91,126723.91
local_rayleigh_open5_conf00,mistral_7b,19,10000000.0,0.5651713780188914,357769.865,357769.865
local_rayleigh_open5_conf00,mistral_7b,19,50000000.0,0.545,1666652.07,1666652.07
local_rayleigh_open5_conf02,mistral_7b,19,100000.0,0.48275106630248876,9956.46,9956.46
local_rayleigh_open5_conf02,mistral_7b,19,500000.0,0.5324148647154523,11860.495,11860.494999999997
local_rayleigh_open5_conf02,mistral_7b,19,1000000.0,0.5571720616495432,17317.805,17317.804999999997
local_rayleigh_open5_conf02,mistral_7b,19,5000000.0,0.535,131714.36,131714.35999999996
local_rayleigh_open5_conf02,mistral_7b,19,10000000.0,0.5675,361209.52,361209.52
local_rayleigh_open5_conf02,mistral_7b,19,50000000.0,0.545,1666652.07,1666652.07
local_rayleigh_open5_conf04,mistral_7b,19,100000.0,0.49541184907939384,10127.465,10127.465
local_rayleigh_open5_conf04,mistral_7b,19,500000.0,0.5529704914933837,13935.68,13935.679999999998
local_rayleigh_open5_conf04,mistral_7b,19,1000000.0,0.5797368509895681,21977.4,21977.4
local_rayleigh_open5_conf04,mistral_7b,19,5000000.0,0.5528919600273756,143256.745,143256.745
local_rayleigh_open5_conf04,mistral_7b,19,10000000.0,0.56,367764.3,367764.29999999993
local_rayleigh_open5_conf04,mistral_7b,19,50000000.0,0.545,1666652.07,1666652.07
local_rayleigh_open5_conf06,mistral_7b,19,100000.0,0.49613323559094413,10450.52,10450.52
local_rayleigh_open5_conf06,mistral_7b,19,500000.0,0.562227556199088,17569.355,17569.355
local_rayleigh_open5_conf06,mistral_7b,19,1000000.0,0.5936913127509448,30246.87,30246.87
local_rayleigh_open5_conf06,mistral_7b,19,5000000.0,0.5675,153346.46,153346.46
local_rayleigh_open5_conf06,mistral_7b,19,10000000.0,0.575,377228.285,377228.285
local_rayleigh_open5_conf06,mistral_7b,19,50000000.0,0.545,1666652.07,1666652.07
reference_train_scale,mistral_7b,20,100000.0,0.577077051387715,10820.65,10820.65
reference_train_scale,mistral_7b,20,500000.0,0.5855293532067549,30321.39,30321.39
reference_train_scale,mistral_7b,20,1000000.0,0.6095903679667659,51840.855,51840.855
reference_train_scale,mistral_7b,20,5000000.0,0.54,230702.61,230702.60999999996
reference_train_scale,mistral_7b,20,10000000.0,0.6067477644343904,435136.59,435136.59
reference_train_scale,mistral_7b,20,50000000.0,0.5375,1776027.275,1776027.2750000004
local_exp_open5_conf06,mistral_7b,20,100000.0,0.5520315641519636,11056.52,11056.52
local_exp_open5_conf06,mistral_7b,20,500000.0,0.5646548588894599,26820.875,26820.875
local_exp_open5_conf06,mistral_7b,20,1000000.0,0.5768575372087436,51402.075,51402.075
local_exp_open5_conf06,mistral_7b,20,5000000.0,0.55,239913.47,239913.47
local_exp_open5_conf06,mistral_7b,20,10000000.0,0.6,442683.205,442683.205
local_exp_open5_conf06,mistral_7b,20,50000000.0,0.535,1789602.405,1789602.405
local_rayleigh_open5_conf00,mistral_7b,20,100000.0,0.5039763403379652,10209.865,10209.865
local_rayleigh_open5_conf00,mistral_7b,20,500000.0,0.5501477744589041,11166.935,11166.935
local_rayleigh_open5_conf00,mistral_7b,20,1000000.0,0.5329402329364767,14987.61,14987.61
local_rayleigh_open5_conf00,mistral_7b,20,5000000.0,0.5025,132336.94,132336.94
local_rayleigh_open5_conf00,mistral_7b,20,10000000.0,0.5275,350030.475,350030.475
local_rayleigh_open5_conf00,mistral_7b,20,50000000.0,0.535,1764193.675,1764193.6750000003
local_rayleigh_open5_conf02,mistral_7b,20,100000.0,0.5080927514396855,10261.655,10261.655
local_rayleigh_open5_conf02,mistral_7b,20,500000.0,0.5432141237123459,12591.77,12591.77
local_rayleigh_open5_conf02,mistral_7b,20,1000000.0,0.5156714212781758,18797.805,18797.805
local_rayleigh_open5_conf02,mistral_7b,20,5000000.0,0.5186505419576568,146109.11,146109.11
local_rayleigh_open5_conf02,mistral_7b,20,10000000.0,0.5375,356397.505,356397.505
local_rayleigh_open5_conf02,mistral_7b,20,50000000.0,0.535,1764193.675,1764193.6750000003
local_rayleigh_open5_conf04,mistral_7b,20,100000.0,0.5099490926175765,10445.915,10445.915
local_rayleigh_open5_conf04,mistral_7b,20,500000.0,0.5244330580463081,15291.47,15291.47
local_rayleigh_open5_conf04,mistral_7b,20,1000000.0,0.5370787097987586,24279.89,24279.89
local_rayleigh_open5_conf04,mistral_7b,20,5000000.0,0.5513348507233138,162072.085,162072.085
local_rayleigh_open5_conf04,mistral_7b,20,10000000.0,0.5425,372119.875,372119.875
local_rayleigh_open5_conf04,mistral_7b,20,50000000.0,0.535,1764193.675,1764193.6750000003
local_rayleigh_open5_conf06,mistral_7b,20,100000.0,0.5187304454756867,10810.41,10810.41
local_rayleigh_open5_conf06,mistral_7b,20,500000.0,0.5205428224446541,19460.82,19460.820000000003
local_rayleigh_open5_conf06,mistral_7b,20,1000000.0,0.5330255314348742,32223.065,32223.065
local_rayleigh_open5_conf06,mistral_7b,20,5000000.0,0.57,184852.6,184852.6
local_rayleigh_open5_conf06,mistral_7b,20,10000000.0,0.5525,390408.535,390408.535
local_rayleigh_open5_conf06,mistral_7b,20,50000000.0,0.535,1764193.675,1764193.6750000003
reference_train_scale,mistral_7b,21,100000.0,0.5954081944058097,9750.465,9750.465
reference_train_scale,mistral_7b,21,500000.0,0.6175901343865849,26431.7,26431.7
