variant,generator,divisor,splits,adaptive_score_mean,adaptive_score_ci_low,adaptive_score_ci_high,adaptive_chars_mean,adaptive_chars_ci_low,adaptive_chars_ci_high,fixed_chars_mean,fixed_chars_ci_low,fixed_chars_ci_high
local_rayleigh_open5_conf04,llama3.1_8b,1000000.0,3,0.525998509882485,0.4587785410983849,0.5932184786665851,35728.80833333333,23573.66187334261,47883.95479332404,35728.80833333333,23573.66187334261,47883.95479332404
local_rayleigh_open5_conf04,llama3.1_8b,5000000.0,3,0.5729045738483155,0.5368630902522934,0.6089460574443376,177803.8583333333,130635.6913258832,224972.0253407834,177803.8583333333,130635.6913258832,224972.0253407834
local_rayleigh_open5_conf04,llama3.1_8b,10000000.0,3,0.5835611214143349,0.5565067421474544,0.6106155006812154,347338.12999999995,276637.5797805684,418038.68021943147,347338.12999999995,276637.5797805684,418038.68021943147
local_rayleigh_open5_conf04,llama3.1_8b,50000000.0,3,0.5212658057868896,0.48086228352987725,0.561669328043902,1840059.8633333333,1796906.4868491702,1883213.2398174964,1840059.8633333333,1796906.4868491702,1883213.2398174964
local_rayleigh_open5_conf04,llama3.2_3b,100000.0,3,0.5000170791927022,0.37811645641130437,0.6219177019741,10074.406666666668,8990.313483544864,11158.499849788472,10074.406666666668,8990.313483544864,11158.499849788472
local_rayleigh_open5_conf04,llama3.2_3b,500000.0,3,0.5056838583468896,0.4470471046599368,0.5643206120338423,16843.868333333336,15867.717038652108,17820.019628014565,16843.868333333336,15867.717038652103,17820.01962801457
local_rayleigh_open5_conf04,llama3.2_3b,1000000.0,3,0.49308421250476875,0.3786715773219843,0.6074968476875532,35920.753333333334,21791.82718157341,50049.67948509326,35920.753333333334,21791.82718157341,50049.67948509326
local_rayleigh_open5_conf04,llama3.2_3b,5000000.0,3,0.5411903559513972,0.48437974198773137,0.598000969915063,182693.525,133057.17251138831,232329.87748861167,182693.525,133057.17251138826,232329.87748861173
local_rayleigh_open5_conf04,llama3.2_3b,10000000.0,3,0.5852694996250195,0.5197514979250832,0.6507875013249558,350733.82,257842.9105956753,443624.7294043247,350733.82,257842.91059567535,443624.72940432467
local_rayleigh_open5_conf04,llama3.2_3b,50000000.0,3,0.5116666666666667,0.49732449090083514,0.5260088424324982,1699209.6283333332,1604595.8116224008,1793823.4450442656,1699209.6283333332,1604595.8116224,1793823.4450442663
local_rayleigh_open5_conf04,mistral_7b,100000.0,3,0.5086785126709005,0.4771816076509997,0.5401754176908012,10070.01,9057.275868076511,11082.74413192349,10070.01,9057.275868076511,11082.74413192349
local_rayleigh_open5_conf04,mistral_7b,500000.0,3,0.5332494223254463,0.4907437486231529,0.5757550960277397,15063.51,12497.663717937423,17629.356282062578,15063.51,12497.663717937421,17629.356282062578
local_rayleigh_open5_conf04,mistral_7b,1000000.0,3,0.5515878619381022,0.49102057439069113,0.6121551494855132,23707.785,19914.63241261169,27500.93758738831,23707.785,19914.63241261169,27500.93758738831
local_rayleigh_open5_conf04,mistral_7b,5000000.0,3,0.5428552860552734,0.5029738907989104,0.5827366813116365,150759.93666666665,125995.01874300055,175524.85459033275,150759.93666666665,125995.01874300055,175524.85459033275
local_rayleigh_open5_conf04,mistral_7b,10000000.0,3,0.5425,0.49902759004436914,0.5859724099556308,376521.24333333335,347701.10956711293,405341.37709955376,376521.24333333335,347701.109567113,405341.3770995537
local_rayleigh_open5_conf04,mistral_7b,50000000.0,3,0.53,0.485216570524852,0.574783429475148,1719353.585,1597025.4353833627,1841681.7346166372,1719353.585,1597025.4353833625,1841681.7346166375
local_rayleigh_open5_conf04,qwen2.5_7b,100000.0,3,0.5022018465968591,0.4507835883998313,0.5536201047938869,11443.048333333334,9639.717280021549,13246.37938664512,11443.048333333334,9639.717280021549,13246.37938664512
local_rayleigh_open5_conf04,qwen2.5_7b,500000.0,3,0.5515165134319685,0.4713808520863953,0.6316521747775417,17392.03,13299.728813705493,21484.331186294505,17392.03,13299.728813705493,21484.331186294505
