generator,split_seed,method,price,profit,fixed_profit,fixed_n,relative_percent,relative_vs_test_oracle,quality,mean_length,samples,matched_length,matched_saving_percent
llama3.1_8b,73,half_include,1e-05,0.16017354069499407,0.19886043288882718,4,-19.45429346191809,-20.639560333723658,0.3665344406949941,20636.09,65.3875,22621.08010644376,8.774957239457015
llama3.1_8b,73,half_exclude,2e-08,0.5864183703057803,0.6356460890295826,960,-7.744516889729711,-7.750264541486902,0.6178777949057802,1572971.23,797.8675,693707.9571032339,-126.7483331989399
llama3.1_8b,73,half_exclude,1e-07,0.45072696602201384,0.547217333303049,271,-17.632915006293995,-17.9707363247227,0.5854418977720138,1347149.3175,708.4925,427457.2929109094,-215.1541311474998
llama3.1_8b,73,half_exclude,2e-07,0.3357302218481081,0.5017264905075413,153,-33.08501181420839,-33.24079275618797,0.564392274848108,1143310.265,629.785,311284.6538146423,-267.28770628082293
llama3.1_8b,73,half_exclude,1e-06,0.12949754877497377,0.38825167247440323,34,-66.64597786542406,-66.76802871404367,0.47757317377497377,348075.625,284.365,90673.59079302492,-283.87762297241653
llama3.1_8b,73,half_exclude,2e-06,0.08779845782641454,0.3298628448564095,15,-73.38334426096594,-74.06920703591693,0.42848384282641455,170342.6925,177.7525,45003.116661083026,-278.51310117662547
llama3.1_8b,73,half_exclude,1e-05,0.1346607307141335,0.19886043288882718,4,-32.28379886439475,-33.28027370259867,0.3363429057141335,20168.2175,43.7175,15249.741327993299,-32.252849843282675
llama3.1_8b,73,quarter32_include,2e-08,0.6263409303643077,0.6356460890295826,960,-1.4638898635372346,-1.4700288075596264,0.6554290743143077,1454407.1975,793.845,1350653.7590671396,-7.6817198883391224
llama3.1_8b,73,quarter32_include,1e-07,0.5525328254497195,0.547217333303049,271,0.9713676492273622,0.5572425099752213,0.6201594021997194,676265.7675,482.5125,727111.2368076951,6.992804777839334
llama3.1_8b,73,quarter32_include,2e-07,0.5099236423169315,0.5017264905075413,153,1.6337889197554902,1.3971811312146936,0.5881851863169315,391307.72,338.6025,445366.96589398617,12.138135522798132
llama3.1_8b,73,quarter32_include,1e-06,0.3824649904578114,0.38825167247440323,34,-1.490446127305049,-1.8509176350227987,0.4742544654578114,91789.475,143.23,86931.49020619843,-5.5882911730589235
llama3.1_8b,73,quarter32_include,2e-06,0.33439863886789034,0.3298628448564095,15,1.3750545362134683,-1.2371961122798516,0.42169999886789034,43650.68,84.9875,42090.63016591291,-3.706406456585909
llama3.1_8b,73,quarter32_include,1e-05,0.21117295412227072,0.19886043288882718,4,6.191538987711469,4.628881974222179,0.3368845041222707,12571.155,18.44,15331.088523973256,18.002201994056332
llama3.1_8b,73,quarter32_exclude,2e-08,0.5314078157948607,0.6356460890295826,960,-16.398790936298944,-16.40399941410404,0.5477089669448607,815057.5575,477.425,236583.4300939302,-244.5116833314994
llama3.1_8b,73,quarter32_exclude,1e-07,0.46308620587020705,0.547217333303049,271,-15.374353536102287,-15.721438144759981,0.48881595137020706,257297.455,213.8075,105620.54237937406,-143.60550438741723
llama3.1_8b,73,quarter32_exclude,2e-07,0.4331179889813083,0.5017264905075413,153,-13.674482576518791,-13.8754520571345,0.46152553098130833,142037.71,145.87,72578.63101460597,-95.70183126134721
llama3.1_8b,73,quarter32_exclude,1e-06,0.35864918624557807,0.38825167247440323,34,-7.624561161620444,-7.9625863825771015,0.3888034762455781,30154.29,42.6425,29253.357685555755,-3.0797569432144067
llama3.1_8b,73,quarter32_exclude,2e-06,0.32395729721312994,0.3298628448564095,15,-1.790303980992542,-4.320989101584405,0.3571614772131299,16602.09,21.6925,20021.39592973255,17.078259386773066
llama3.1_8b,73,quarter32_exclude,1e-05,0.21373205865165418,0.19886043288882718,4,7.478423709929752,5.896829599795133,0.3133098836516542,9957.7825,7.35,11790.21904805988,15.542005967746753
llama3.1_8b,73,sqrt32_include,2e-08,0.6296451373882214,0.6356460890295826,960,-0.9440711969962255,-0.9502425264831061,0.6549890585882213,1267196.06,744.8475,1341846.7078381744,5.563276893114166
llama3.1_8b,73,sqrt32_include,1e-07,0.5568749309210516,0.547217333303049,271,1.7648559411867493,1.3474763798439402,0.6029785869210516,461036.56,390.145,549278.6277895563,16.065083060789366
llama3.1_8b,73,sqrt32_include,2e-07,0.5188356296912868,0.5017264905075413,153,3.410052988519331,3.1693099815866814,0.5694593731912868,253118.7175,276.875,339025.60004852206,25.339349753005934
llama3.1_8b,73,sqrt32_include,1e-06,0.40288180983551103,0.38825167247440323,34,3.768209745979224,3.388495479192021,0.47206654233551104,69184.7325,113.9925,84464.43748042829,18.090104470261615
llama3.1_8b,73,sqrt32_include,2e-06,0.35274705998172573,0.3298628448564095,15,6.937494016726202,4.1819094266961745,0.42850931498172573,37881.1275,63.995,45014.052541802026,15.84599617014726
llama3.1_8b,73,sqrt32_include,1e-05,0.21737598678628245,0.19886043288882718,4,9.310828518514983,7.702269734424383,0.34151481178628246,12413.8825,13.275,16146.951128444447,23.119340603368023
llama3.1_8b,73,sqrt32_exclude,2e-08,0.5502342586010742,0.6356460890295826,960,-13.437010295918519,-13.442403296996684,0.5635525162510743,665912.8825,420.2075,306742.9293877083,-117.09151823946952
llama3.1_8b,73,sqrt32_exclude,1e-07,0.47169592089791845,0.547217333303049,271,-13.800990540500074,-14.154528158409967,0.4871166271479185,154207.0625,161.3725,102889.21500023652,-49.8767995262142
llama3.1_8b,73,sqrt32_exclude,2e-07,0.4446243321111503,0.5017264905075413,153,-11.38113284363897,-11.58744134009198,0.4627724006111503,90740.3425,106.39,73984.57306422769,-22.64765307387291
llama3.1_8b,73,sqrt32_exclude,1e-06,0.36966021224609036,0.38825167247440323,34,-4.788507441532934,-5.13691050423446,0.39639085474609037,26730.6425,26.11,31954.46988858971,16.34772038717197
llama3.1_8b,73,sqrt32_exclude,2e-06,0.3301282002956332,0.3298628448564095,15,0.08044417349860844,-2.498446722193395,0.3679536052956332,18912.7025,15.055,23022.27751920645,17.850427768399623
llama3.1_8b,73,sqrt32_exclude,1e-05,0.21543492081214882,0.19886043288882718,4,8.334733904852554,6.740538798964655,0.3242691208121488,10883.42,7.31,13436.278563175212,18.999744245938956
