grid,grid_config_id,divisor,splits,family,calibration,confidence_scale,reward_prior_strength,cost_prior_strength,cap_factor,tail_quantile,tail_decay,train_utility_mean,train_utility_ci_low,train_utility_ci_high,train_utility_std,test_utility_mean,test_utility_ci_low,test_utility_ci_high,test_utility_std,test_accuracy_mean,test_accuracy_ci_low,test_accuracy_ci_high,test_accuracy_std,test_chars_mean,test_chars_ci_low,test_chars_ci_high,test_chars_std,test_opens_mean,test_opens_ci_low,test_opens_ci_high,test_opens_std
exp_tail_current,1,200000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.2660972743902439,0.20535278778315527,0.3268417609973325,0.04892183931801499,0.24126647619047623,0.14755126712611477,0.3349816852548377,0.07547549836343267,0.26904761904761904,0.17861903981811164,0.3594761982771264,0.07282854247229897,5556.228571428571,4227.6264332852725,6884.830709571869,1070.0174443853587,11.025,7.786196030025831,14.26380396997417,2.60843833328464
exp_tail_current,1,300000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.28051892276422763,0.21117511987030246,0.3498627256581528,0.05584747805705926,0.2516925277777778,0.15959769358075784,0.34378736197479776,0.0741704956656935,0.2761904761904762,0.18927324215038954,0.3631077102305629,0.07000060738317636,7349.384523809524,4927.6747151767395,9771.094332442308,1950.3745072226604,14.788095238095238,10.165302865080463,19.410887611110013,3.723062261370446
exp_tail_current,1,400000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.2971420243902439,0.21895540909842837,0.37532863968205943,0.0629692214680647,0.2638855238095238,0.16973746518987692,0.35803358242917066,0.07582410278130383,0.2869047619047619,0.19846118134627935,0.37534834246324444,0.07122988238881711,9207.695238095237,5820.987091994218,12594.403384196256,2727.5560465636063,18.625,12.713693311865871,24.53630668813413,4.760794141318134
exp_tail_current,1,500000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.30199364634146336,0.22083641364429715,0.38315087903862954,0.06536167015760398,0.2673329547619048,0.182957034531662,0.35170887499214754,0.06795390729883768,0.2892857142857143,0.21096354899817152,0.36760787957325713,0.06307838948447121,10976.379761904762,6572.076296010795,15380.683227798729,3547.097662705362,22.27142857142857,15.0800019083224,29.462855234534736,5.791765464336202
exp_tail_current,1,600000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.30687930284552845,0.22919388464481993,0.38456472104623696,0.06256557193660366,0.2683055833333333,0.18326065208821357,0.35335051457845307,0.06849270927412635,0.2892857142857143,0.20992428862580442,0.3686471399456242,0.06391537950260055,12588.07857142857,7498.558363297682,17677.59877955946,4098.9512585478615,25.76904761904762,17.520633508964288,34.01746172913095,6.643032351760047
exp_tail_current,1,700000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.30510292508710796,0.2250261682424286,0.3851796819317873,0.0644914863928738,0.27355836904761904,0.18519406163021263,0.36192267646502546,0.07116603811114554,0.29404761904761906,0.21082249827284152,0.3772727398223966,0.06702708695361546,14342.475,8788.495604812533,19896.454395187466,4473.013152690304,29.509523809523806,20.525087102609774,38.49396051643784,7.2358035023252985
exp_tail_current,1,800000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.3081737850609756,0.2289752812458204,0.3873722888761308,0.06378416699664854,0.27509843005952384,0.18021372115646167,0.369983138962586,0.0764173794523525,0.29523809523809524,0.20568969429794517,0.38478649617824534,0.07211967252790934,16111.732142857141,9735.753403635823,22487.71088207846,5135.027469947618,33.02976190476191,23.13752688768823,42.92199692183559,7.966917806575808
exp_tail_current,1,900000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.3087507127371274,0.2292064782934282,0.3882949471808266,0.06406260836971255,0.2811984378306878,0.19355717732524988,0.36883969833612573,0.07058371719903529,0.3011904761904762,0.21829417977846372,0.38408677260248864,0.06676226139433313,17992.834523809524,10380.92814017741,25604.74090744164,6130.407577769649,36.88095238095238,25.25233997085389,48.50956479105087,9.36534555799384
exp_tail_current,1,1000000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.1,0.5,0.0,0.30878906463414635,0.23144082168721133,0.38613730758108133,0.062294020813061964,0.28491446071428567,0.19139367718619366,0.3784352442423777,0.07531891370240464,0.30476190476190473,0.21647286491306084,0.39305094461074863,0.07110541980484737,19847.444047619047,10829.758435115806,28865.129660122286,7262.581201958461,40.470238095238095,26.83189061079743,54.10858557967876,10.98392761984755
exp_tail_current,2,100000.0,5,shifted_exponential,bounded_identity,0.0,5.0,0.0,1.2,0.5,0.0,0.22658228048780488,0.14803187132285134,0.3051326896527584,0.06326221045193174,0.22176638095238094,0.13653078025857748,0.3070019816461844,0.06864626889167146,0.2571428571428571,0.17594427565171877,0.33834143863399546,0.06539497127129652,3537.647619047619,2947.4378086507777,4127.857429444461,475.337781598452,6.913095238095238,5.39008901362812,8.436101462562355,1.2265848302522695
