variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_exp_open5_conf06,llama3.1_8b,25,100000.0,0.5467711687205115,11035.335,11035.335
local_exp_open5_conf06,llama3.1_8b,25,500000.0,0.5901499081985374,24952.165,24952.165
local_exp_open5_conf06,llama3.1_8b,25,1000000.0,0.6084205398575636,54231.725,54231.72499999999
local_exp_open5_conf06,llama3.1_8b,25,5000000.0,0.6425,254696.86,254696.85999999996
local_exp_open5_conf06,llama3.1_8b,25,10000000.0,0.62,417571.06,417571.06
local_exp_open5_conf06,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
local_rayleigh_open5_conf12,llama3.1_8b,25,100000.0,0.5571467731024541,12688.65,12688.65
local_rayleigh_open5_conf12,llama3.1_8b,25,500000.0,0.5532237448609338,40684.3,40684.3
local_rayleigh_open5_conf12,llama3.1_8b,25,1000000.0,0.5053485756107161,84800.96,84800.96
local_rayleigh_open5_conf12,llama3.1_8b,25,5000000.0,0.5798589403640387,312372.37,312372.36999999994
local_rayleigh_open5_conf12,llama3.1_8b,25,10000000.0,0.595,448462.3,448462.3
local_rayleigh_open5_conf12,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
local_rayleigh_open5_conf14,llama3.1_8b,25,100000.0,0.5814030173804748,13505.925,13505.924999999997
local_rayleigh_open5_conf14,llama3.1_8b,25,500000.0,0.583451880220045,47974.555,47974.555
local_rayleigh_open5_conf14,llama3.1_8b,25,1000000.0,0.5160121619066098,102297.245,102297.245
local_rayleigh_open5_conf14,llama3.1_8b,25,5000000.0,0.585,330663.9,330663.9
local_rayleigh_open5_conf14,llama3.1_8b,25,10000000.0,0.6069654897908954,473455.215,473455.215
local_rayleigh_open5_conf14,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
local_rayleigh_open5_conf16,llama3.1_8b,25,100000.0,0.5883381327123596,15048.425,15048.424999999997
local_rayleigh_open5_conf16,llama3.1_8b,25,500000.0,0.578209852514769,56543.495,56543.495
local_rayleigh_open5_conf16,llama3.1_8b,25,1000000.0,0.4875,121949.36,121949.36
local_rayleigh_open5_conf16,llama3.1_8b,25,5000000.0,0.6097190543763327,358142.73,358142.7299999999
local_rayleigh_open5_conf16,llama3.1_8b,25,10000000.0,0.5975,512114.065,512114.065
local_rayleigh_open5_conf16,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
local_rayleigh_open5_conf18,llama3.1_8b,25,100000.0,0.6070550730288828,16226.435,16226.435
local_rayleigh_open5_conf18,llama3.1_8b,25,500000.0,0.5425921628398027,65516.525,65516.52500000001
local_rayleigh_open5_conf18,llama3.1_8b,25,1000000.0,0.5070067030038019,133817.955,133817.955
local_rayleigh_open5_conf18,llama3.1_8b,25,5000000.0,0.615,385013.195,385013.195
local_rayleigh_open5_conf18,llama3.1_8b,25,10000000.0,0.5875,539691.56,539691.56
local_rayleigh_open5_conf18,llama3.1_8b,25,50000000.0,0.525,1717792.06,1717792.06
local_rayleigh_open5_conf20,llama3.1_8b,25,100000.0,0.6331717102597234,17741.31,17741.31
local_rayleigh_open5_conf20,llama3.1_8b,25,500000.0,0.5425,73935.31,73935.31
local_rayleigh_open5_conf20,llama3.1_8b,25,1000000.0,0.535,160581.42,160581.42
local_rayleigh_open5_conf20,llama3.1_8b,25,5000000.0,0.6275,409134.005,409134.005
local_rayleigh_open5_conf20,llama3.1_8b,25,10000000.0,0.605,576876.985,576876.985
