variant,generator,split,divisor,adaptive_score,adaptive_chars,fixed_chars
local_halfnormal_open5_conf06,gemma2_9b,16,100000.0,0.46848798924132806,15618.575,15618.575
local_halfnormal_open5_conf06,gemma2_9b,16,500000.0,0.4611653035276294,66904.21,66904.21
local_halfnormal_open5_conf06,gemma2_9b,16,1000000.0,0.4854952221230182,119156.255,119156.255
local_halfnormal_open5_conf06,gemma2_9b,16,5000000.0,0.6375,370403.585,370403.585
local_halfnormal_open5_conf06,gemma2_9b,16,10000000.0,0.6249102171322974,533215.62,533215.62
local_halfnormal_open5_conf06,gemma2_9b,16,50000000.0,0.52,1478064.535,1478064.535
local_halfnormal_open5_conf08,gemma2_9b,16,100000.0,0.5452546353656874,11838.965,11838.965
local_halfnormal_open5_conf08,gemma2_9b,16,500000.0,0.46345340323872314,78916.045,78916.045
local_halfnormal_open5_conf08,gemma2_9b,16,1000000.0,0.5075,142981.025,142981.025
local_halfnormal_open5_conf08,gemma2_9b,16,5000000.0,0.6425,414875.48,414875.48
local_halfnormal_open5_conf08,gemma2_9b,16,10000000.0,0.625,599622.39,599622.3899999999
local_halfnormal_open5_conf08,gemma2_9b,16,50000000.0,0.52,1478150.455,1478150.455
reference_train_scale,gemma2_9b,17,100000.0,0.6268456879190158,7384.125,7384.125
reference_train_scale,gemma2_9b,17,500000.0,0.6172644075911901,30807.94,30807.94
reference_train_scale,gemma2_9b,17,1000000.0,0.5795671639481857,53240.045,53240.045
reference_train_scale,gemma2_9b,17,5000000.0,0.6337752098794289,215792.005,215792.005
reference_train_scale,gemma2_9b,17,10000000.0,0.6034563628211627,364294.115,364294.115
reference_train_scale,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
local_exp_open5_conf06,gemma2_9b,17,100000.0,0.6064292110545005,8298.885,8298.885
local_exp_open5_conf06,gemma2_9b,17,500000.0,0.5863019795174926,34928.325,34928.325
local_exp_open5_conf06,gemma2_9b,17,1000000.0,0.615,59339.3,59339.3
local_exp_open5_conf06,gemma2_9b,17,5000000.0,0.615,228689.995,228689.995
local_exp_open5_conf06,gemma2_9b,17,10000000.0,0.5964849442714503,380603.93,380603.93
local_exp_open5_conf06,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
local_halfnormal_open5_conf02,gemma2_9b,17,100000.0,0.5688132973438054,7357.925,7357.925
local_halfnormal_open5_conf02,gemma2_9b,17,500000.0,0.5448686261940375,31432.51,31432.51
local_halfnormal_open5_conf02,gemma2_9b,17,1000000.0,0.5575,70193.09,70193.09
local_halfnormal_open5_conf02,gemma2_9b,17,5000000.0,0.6,306874.07,306874.07
local_halfnormal_open5_conf02,gemma2_9b,17,10000000.0,0.615,463838.415,463838.4149999999
local_halfnormal_open5_conf02,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
local_halfnormal_open5_conf04,gemma2_9b,17,100000.0,0.5002624095139607,10923.56,10923.56
local_halfnormal_open5_conf04,gemma2_9b,17,500000.0,0.5425,42036.68,42036.68
local_halfnormal_open5_conf04,gemma2_9b,17,1000000.0,0.56,95140.065,95140.06499999999
local_halfnormal_open5_conf04,gemma2_9b,17,5000000.0,0.6175,343074.57,343074.57
local_halfnormal_open5_conf04,gemma2_9b,17,10000000.0,0.6175,491179.86,491179.86
local_halfnormal_open5_conf04,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
local_halfnormal_open5_conf06,gemma2_9b,17,100000.0,0.47537447521472864,14040.325,14040.325000000003
local_halfnormal_open5_conf06,gemma2_9b,17,500000.0,0.5593680097784999,54632.455,54632.455
local_halfnormal_open5_conf06,gemma2_9b,17,1000000.0,0.565,124329.945,124329.945
local_halfnormal_open5_conf06,gemma2_9b,17,5000000.0,0.615270076786632,375540.645,375540.645
local_halfnormal_open5_conf06,gemma2_9b,17,10000000.0,0.6275,521568.01,521568.01
local_halfnormal_open5_conf06,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
local_halfnormal_open5_conf08,gemma2_9b,17,100000.0,0.49119110199680355,15598.035,15598.035
local_halfnormal_open5_conf08,gemma2_9b,17,500000.0,0.5646673261786278,75693.95,75693.95
local_halfnormal_open5_conf08,gemma2_9b,17,1000000.0,0.5825,143858.755,143858.755
local_halfnormal_open5_conf08,gemma2_9b,17,5000000.0,0.6075,406940.195,406940.195
local_halfnormal_open5_conf08,gemma2_9b,17,10000000.0,0.6323097355352812,560806.84,560806.84
local_halfnormal_open5_conf08,gemma2_9b,17,50000000.0,0.5,1229533.12,1229533.12
reference_train_scale,gemma2_9b,18,100000.0,0.5791128199834847,8283.175,8283.175
reference_train_scale,gemma2_9b,18,500000.0,0.5556876716236325,30943.595,30943.595
reference_train_scale,gemma2_9b,18,1000000.0,0.6065091011821975,59922.81,59922.81
reference_train_scale,gemma2_9b,18,5000000.0,0.63493795554849,227646.985,227646.985
reference_train_scale,gemma2_9b,18,10000000.0,0.6325,422666.385,422666.385
reference_train_scale,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
local_exp_open5_conf06,gemma2_9b,18,100000.0,0.5381998348472338,8667.925,8667.925
local_exp_open5_conf06,gemma2_9b,18,500000.0,0.5581205990971079,30059.665,30059.665
local_exp_open5_conf06,gemma2_9b,18,1000000.0,0.6090645514603616,59890.915,59890.915
local_exp_open5_conf06,gemma2_9b,18,5000000.0,0.63,237744.43,237744.43
local_exp_open5_conf06,gemma2_9b,18,10000000.0,0.6275,428594.68,428594.68
local_exp_open5_conf06,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
local_halfnormal_open5_conf02,gemma2_9b,18,100000.0,0.4584688294661936,9494.04,9494.04
local_halfnormal_open5_conf02,gemma2_9b,18,500000.0,0.48993144877786504,25839.89,25839.89
local_halfnormal_open5_conf02,gemma2_9b,18,1000000.0,0.5472621296566887,50743.895,50743.895
local_halfnormal_open5_conf02,gemma2_9b,18,5000000.0,0.6225,277968.24,277968.24
local_halfnormal_open5_conf02,gemma2_9b,18,10000000.0,0.635,471744.39,471744.39
local_halfnormal_open5_conf02,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
local_halfnormal_open5_conf04,gemma2_9b,18,100000.0,0.4762422525578017,10324.78,10324.78
local_halfnormal_open5_conf04,gemma2_9b,18,500000.0,0.5151815993948979,33299.005,33299.005
local_halfnormal_open5_conf04,gemma2_9b,18,1000000.0,0.565,75472.195,75472.19500000002
local_halfnormal_open5_conf04,gemma2_9b,18,5000000.0,0.6275,317317.535,317317.535
local_halfnormal_open5_conf04,gemma2_9b,18,10000000.0,0.6625,511052.725,511052.725
local_halfnormal_open5_conf04,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
local_halfnormal_open5_conf06,gemma2_9b,18,100000.0,0.5140109200559756,11605.71,11605.71
local_halfnormal_open5_conf06,gemma2_9b,18,500000.0,0.5275,45385.13,45385.13
local_halfnormal_open5_conf06,gemma2_9b,18,1000000.0,0.5796549206143389,91113.76,91113.76
local_halfnormal_open5_conf06,gemma2_9b,18,5000000.0,0.6325,362078.075,362078.075
local_halfnormal_open5_conf06,gemma2_9b,18,10000000.0,0.685,552272.78,552272.78
local_halfnormal_open5_conf06,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
local_halfnormal_open5_conf08,gemma2_9b,18,100000.0,0.4804359302553614,13763.705,13763.705
local_halfnormal_open5_conf08,gemma2_9b,18,500000.0,0.5415563369262866,59895.64,59895.64
local_halfnormal_open5_conf08,gemma2_9b,18,1000000.0,0.6025,115183.23,115183.23
local_halfnormal_open5_conf08,gemma2_9b,18,5000000.0,0.645,401777.655,401777.655
local_halfnormal_open5_conf08,gemma2_9b,18,10000000.0,0.6775,590358.515,590358.5150000001
local_halfnormal_open5_conf08,gemma2_9b,18,50000000.0,0.515,1322365.675,1322365.675
reference_train_scale,qwen2.5_7b,16,100000.0,0.5487566050526307,12855.68,12855.68
reference_train_scale,qwen2.5_7b,16,500000.0,0.5346967798357938,36662.705,36662.705
reference_train_scale,qwen2.5_7b,16,1000000.0,0.5419734196387186,67793.265,67793.265
reference_train_scale,qwen2.5_7b,16,5000000.0,0.6205997582916897,254218.11,254218.11
reference_train_scale,qwen2.5_7b,16,10000000.0,0.575,431517.43,431517.43
reference_train_scale,qwen2.5_7b,16,50000000.0,0.5448509720776776,1933394.455,1933394.455
local_exp_open5_conf06,qwen2.5_7b,16,100000.0,0.5334583481461691,12931.32,12931.32
local_exp_open5_conf06,qwen2.5_7b,16,500000.0,0.5287475959229305,31541.835,31541.835
local_exp_open5_conf06,qwen2.5_7b,16,1000000.0,0.570865275752543,58195.055,58195.055
local_exp_open5_conf06,qwen2.5_7b,16,5000000.0,0.62,246468.19,246468.19
local_exp_open5_conf06,qwen2.5_7b,16,10000000.0,0.5894619600781841,434810.94,434810.94
local_exp_open5_conf06,qwen2.5_7b,16,50000000.0,0.5448509720776776,1933394.455,1933394.455
local_halfnormal_open5_conf02,qwen2.5_7b,16,100000.0,0.5128887513717975,12388.725,12388.725
