generator,reward_model,split_seed,price_per_million,policy,fixed_n,fixed_net_utility,adaptive_quality,adaptive_output_tokens,adaptive_calls,adaptive_net_utility,relative_gain_percent
granite42_8b,rm_mistral_7b,75,0.5,current_mean_costse2,114,0.4733815723336379,0.5309732818934542,92440.2925,130.705,0.4847531356434542,2.402198136644325
granite42_8b,rm_mistral_7b,75,1.0,four_over_n,58,0.4289028366547714,0.5851413033960836,303800.0975,365.4125,0.28134120589608363,-34.40444271938023
granite42_8b,rm_mistral_7b,75,1.0,four_over_n_plus_one,58,0.4289028366547714,0.5839630681400325,302718.4725,364.5625,0.28124459564003257,-34.42696769422175
granite42_8b,rm_mistral_7b,75,1.0,one_over_n,58,0.4289028366547714,0.5124188306914315,96225.6675,129.52,0.41619316319143146,-2.9632989985492006
granite42_8b,rm_mistral_7b,75,1.0,one_over_n_plus_one,58,0.4289028366547714,0.5104791816956071,94830.1325,128.2975,0.41564904919560713,-3.09016083048954
granite42_8b,rm_mistral_7b,75,1.0,record_then_smooth,58,0.4289028366547714,0.5089715790831352,92309.515,125.745,0.41666206408313516,-2.853973330441967
granite42_8b,rm_mistral_7b,75,1.0,current_mean_costse2,58,0.4289028366547714,0.49272545821571934,52355.025,80.84,0.44037043321571934,2.6737049935107606
granite42_8b,rm_mistral_7b,75,2.0,four_over_n,35,0.37639595064580145,0.5495951442192262,172619.17,224.5575,0.20435680421922614,-45.7069599530492
granite42_8b,rm_mistral_7b,75,2.0,four_over_n_plus_one,35,0.37639595064580145,0.5493877898721647,171656.5125,223.77,0.20607476487216475,-45.250536165813706
granite42_8b,rm_mistral_7b,75,2.0,one_over_n,35,0.37639595064580145,0.47492655901432945,53855.875,72.9625,0.36721480901432946,-2.439224336956719
granite42_8b,rm_mistral_7b,75,2.0,one_over_n_plus_one,35,0.37639595064580145,0.4729807039149111,52819.8575,72.1,0.36734098891491107,-2.40570115468945
granite42_8b,rm_mistral_7b,75,2.0,record_then_smooth,35,0.37639595064580145,0.470410845223812,51027.1075,70.215,0.368356630223812,-2.1358679359318278
granite42_8b,rm_mistral_7b,75,2.0,current_mean_costse2,35,0.37639595064580145,0.44473795271769967,29179.315,44.8225,0.3863793227176997,2.6523590529518932
granite42_8b,rm_mistral_7b,75,5.0,four_over_n,13,0.30387937379828484,0.5013243679115925,79750.4325,107.94,0.10257220541159251,-66.24574938091061
granite42_8b,rm_mistral_7b,75,5.0,four_over_n_plus_one,13,0.30387937379828484,0.5005668433960058,78769.2525,107.1425,0.10672058089600572,-64.8806104994652
granite42_8b,rm_mistral_7b,75,5.0,one_over_n,13,0.30387937379828484,0.41575977103562534,25199.63,34.3325,0.2897616210356253,-4.645841073777813
granite42_8b,rm_mistral_7b,75,5.0,one_over_n_plus_one,13,0.30387937379828484,0.4119983602429281,24224.5775,33.525,0.2908754727429281,-4.27929704238128
granite42_8b,rm_mistral_7b,75,5.0,record_then_smooth,13,0.30387937379828484,0.40833467007765456,23297.04,32.4525,0.29184947007765455,-3.9587760005770374
granite42_8b,rm_mistral_7b,75,5.0,current_mean_costse2,13,0.30387937379828484,0.3700966292628378,13312.9375,20.57,0.3035319417628378,-0.11433222041507841
granite42_8b,rm_mistral_7b,75,10.0,four_over_n,7,0.23791204907460892,0.4609601583196128,44566.94,60.4925,0.01529075831961274,-93.57293656244474
granite42_8b,rm_mistral_7b,75,10.0,four_over_n_plus_one,7,0.23791204907460892,0.45696286097817385,43477.6075,59.64,0.022186785978173806,-90.67437481015682
granite42_8b,rm_mistral_7b,75,10.0,one_over_n,7,0.23791204907460892,0.37109185318004206,14598.895,20.0,0.22510290318004206,-5.383983679847138
granite42_8b,rm_mistral_7b,75,10.0,one_over_n_plus_one,7,0.23791204907460892,0.3642444267487193,13708.2175,19.2,0.2271622517487193,-4.518391299516951
granite42_8b,rm_mistral_7b,75,10.0,record_then_smooth,7,0.23791204907460892,0.3621273337882036,13181.62,18.5275,0.2303111337882036,-3.1948425125882096
granite42_8b,rm_mistral_7b,75,10.0,current_mean_costse2,7,0.23791204907460892,0.3266592528836938,7580.585,11.3525,0.2508534028836938,5.439553759224057
ministral3_8b,fsfairx_llama3_rm,71,0.1,four_over_n,387,0.5672350453932439,0.6445083718490207,909412.25,924.4375,0.5535671468490206,-2.4095652508119922
ministral3_8b,fsfairx_llama3_rm,71,0.1,four_over_n_plus_one,387,0.5672350453932439,0.6445083718490207,909235.7425,924.3375,0.5535847975990207,-2.4064535336951827
ministral3_8b,fsfairx_llama3_rm,71,0.1,one_over_n,387,0.5672350453932439,0.618406982099653,493177.03,639.5225,0.5690892790996529,0.326889835433837
